COD_MUN,DEPARTAMENTO,MUNICIPIO,TMAX_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
05237,Antioquia,Donmatias,26.7,228757
05240,Antioquia,Ebejico,33.3,267317
05250,Antioquia,El Bagre,34.1,1760318
05607,Antioquia,El Retiro,24.9,272023
05264,Antioquia,Entrerrios,20.3,240971
05266,Antioquia,Envigado,26.3,89961
05282,Antioquia,Fredonia,33.1,289963
05284,Antioquia,Frontino,32.2,1556209
05306,Antioquia,Giraldo,29.2,105158
05308,Antioquia,Girardota,26.5,93182
05313,Antioquia,Granada,28.5,213883
05315,Antioquia,Guadalupe,30.3,133112
05318,Antioquia,Guarne,22.2,171165
05321,Antioquia,Guatape,22.6,93722
05310,Antioquia,Gomez Plata,29.9,373943
05347,Antioquia,Heliconia,31.4,129116
05353,Antioquia,Hispania,31.3,60851
05360,Antioquia,Itagui,26.4,21942
05361,Antioquia,Ituango,31.0,3200283
05364,Antioquia,Jardin,24.8,225853
05368,Antioquia,Jerico,33.1,230278
05376,Antioquia,La Ceja,27.3,149154
05380,Antioquia,La Estrella,26.3,41419
05390,Antioquia,La Pintada,33.2,61022
05400,Antioquia,La Union,22.0,188508
05411,Antioquia,Liborina,31.9,243496
05425,Antioquia,Maceo,31.7,435772
05440,Antioquia,Marinilla,22.1,129182
05001,Antioquia,Medellin,28.8,419962
05467,Antioquia,Montebello,29.9,85420
05475,Antioquia,Murindo,33.7,1423307
05480,Antioquia,Mutata,32.8,1209994
05483,Antioquia,Narino,29.6,355855
05495,Antioquia,Nechi,34.0,1058350
05490,Antioquia,Necocli,33.2,1413373
05501,Antioquia,Olaya,32.5,97860
05543,Antioquia,Peque,30.1,488675
05541,Antioquia,Penol,22.4,133072
05576,Antioquia,Pueblorrico,33.1,84712
05579,Antioquia,Puerto Berrio,33.3,1373268
05585,Antioquia,Puerto Nare,33.8,752766
05591,Antioquia,Puerto Triunfo,34.0,416003
05604,Antioquia,Remedios,32.8,2225054
05615,Antioquia,Rionegro,22.1,220278
05628,Antioquia,Sabanalarga,30.3,299127
05631,Antioquia,Sabaneta,26.3,17685
05642,Antioquia,Salgar,33.3,323789
05647,Antioquia,San Andres de Cuerquia,28.9,232856
05649,Antioquia,San Carlos,32.9,807373
05652,Antioquia,San Francisco,32.2,400557
05656,Antioquia,San Jeronimo,32.1,181379
05658,Antioquia,San Jose De La Montana,20.2,141913
05659,Antioquia,San Juan De Uraba,30.9,283742
05660,Antioquia,San Luis,32.5,478477
05664,Antioquia,San Pedro De Los Milagros,21.0,248643
05665,Antioquia,San Pedro De Uraba,32.6,680012
05667,Antioquia,San Rafael,29.8,409416
05670,Antioquia,San Roque,30.2,478016
05674,Antioquia,San Vicente,22.9,259228
05679,Antioquia,Santa Barbara,33.0,220405
05042,Antioquia,Santa Fe De Antioquia,33.4,591089
05686,Antioquia,Santa Rosa De Osos,26.7,973298
05690,Antioquia,Santo Domingo,27.1,299206
05697,Antioquia,Santuario,22.9,93832
05736,Antioquia,Segovia,33.8,1269072
05756,Antioquia,Sonson,33.9,1513077
05761,Antioquia,Sopetran,33.3,246389
05790,Antioquia,Taraza,32.8,1295523
05792,Antioquia,Tarso,33.3,135324
05809,Antioquia,Titiribi,33.7,157727
05819,Antioquia,Toledo,30.8,151358
05837,Antioquia,Turbo,33.6,3280628
05789,Antioquia,Tamesis,33.1,283262
05842,Antioquia,Uramita,28.3,299198
05847,Antioquia,Urrao,33.0,2880450
05854,Antioquia,Valdivia,32.5,639646
05856,Antioquia,Valparaiso,32.8,141722
05858,Antioquia,Vegachi,30.6,609013
05861,Antioquia,Venecia,33.5,156919
05873,Antioquia,Vigia Del Fuerte,34.0,1866734
05885,Antioquia,Yali,30.6,496447
05887,Antioquia,Yarumal,29.8,802404
05890,Antioquia,Yolombo,32.3,1139895
05893,Antioquia,Yondo,33.4,2135142
05895,Antioquia,Zaragoza,34.3,1316724
81001,Arauca,Arauca,33.8,6480390
81065,Arauca,Arauquita,33.7,3398314
81220,Arauca,Cravo Norte,33.4,5830110
81300,Arauca,Fortul,32.3,1302674
81591,Arauca,Puerto Rondon,33.7,2560110
81736,Arauca,Saravena,33.5,1040968
81794,Arauca,Tame,33.6,6088514
08078,Atlantico,Baranoa,34.4,138078
08001,Atlantico,Barranquilla,33.0,165737
08137,Atlantico,Campo De La Cruz,35.9,113666
08141,Atlantico,Candelaria,35.7,154373
08296,Atlantico,Galapa,33.5,111089
08372,Atlantico,Juan De Acosta,33.6,191150
08421,Atlantico,Luruaco,35.3,255101
08433,Atlantico,Malambo,34.0,111834
08436,Atlantico,Manati,35.4,243551
08520,Atlantico,Palmar De Varela,35.0,104963
08549,Atlantico,Piojo,37.3,287737
08558,Atlantico,Polonuevo,34.6,84030
08560,Atlantico,Ponedera,35.9,235059
08573,Atlantico,Puerto Colombia,32.5,80058
08606,Atlantico,Repelon,34.8,407612
08634,Atlantico,Sabanagrande,34.4,49057
08638,Atlantico,Sabanalarga,35.2,450221
08675,Atlantico,Santa Lucia,35.7,65156
08685,Atlantico,Santo Tomas,34.7,74048
08758,Atlantico,Soledad,33.4,67368
08770,Atlantico,Suan,35.9,48341
08832,Atlantico,Tubara,33.1,203989
08849,Atlantico,Usiacuri,34.2,115345
13006,Bolivar,Achi,33.2,1076327
13030,Bolivar,Altos Del Rosario,34.1,343678
13042,Bolivar,Arenal,34.0,522075
13052,Bolivar,Arjona,35.0,666987
13062,Bolivar,Arroyohondo,35.7,186053
13074,Bolivar,Barranco De Loba,34.1,487437
13140,Bolivar,Calamar,35.9,290411
13160,Bolivar,Cantagallo,33.6,992881
13001,Bolivar,Cartagena De Indias,35.0,641599
13188,Bolivar,Cicuco,33.8,149678
13222,Bolivar,Clemencia,34.0,97062
13212,Bolivar,Cordoba,35.7,677130
13244,Bolivar,El Carmen De Bolivar,34.6,1073061
13248,Bolivar,El Guamo,35.8,435079
13268,Bolivar,El Penon,34.0,361034
13300,Bolivar,Hatillo De Loba,34.0,219910
13430,Bolivar,Magangue,35.1,1280772
13433,Bolivar,Mahates,35.0,490963
13440,Bolivar,Margarita,34.0,331744
13442,Bolivar,Maria La Baja,34.9,636887
13468,Bolivar,Mompos,34.0,738623
13458,Bolivar,Montecristo,33.2,2363379
13473,Bolivar,Morales,34.5,1522699
13490,Bolivar,Norosi,33.6,470792
13549,Bolivar,Pinillos,34.1,877847
13580,Bolivar,Regidor,34.2,207578
13600,Bolivar,Rioviejo,34.3,955818
13620,Bolivar,San Cristobal,35.3,48057
13647,Bolivar,San Estanislao,34.6,240440
13650,Bolivar,San Fernando,33.9,360236
13654,Bolivar,San Jacinto,34.8,502471
13655,Bolivar,San Jacinto Del Cauca,33.2,643931
13657,Bolivar,San Juan Nepomuceno,35.6,716411
13667,Bolivar,San Martin De Loba,33.9,509391
13670,Bolivar,San Pablo,34.4,2279235
13673,Bolivar,Santa Catalina,34.4,195742
13683,Bolivar,Santa Rosa,33.1,175803
13688,Bolivar,Santa Rosa Del Sur,32.6,2689542
13744,Bolivar,Simiti,34.3,1529192
13760,Bolivar,Soplaviento,34.7,105206
13780,Bolivar,Talaigua Nuevo,34.9,282518
13810,Bolivar,Tiquisio,34.2,862474
13836,Bolivar,Turbaco,35.2,230243
13838,Bolivar,Turbana,34.9,216239
13873,Bolivar,Villanueva,34.0,155836
13894,Bolivar,Zambrano,35.6,351120
15022,Boyaca,Almeida,23.4,64742
15047,Boyaca,Aquitania,24.3,1058211
15051,Boyaca,Arcabuco,20.6,154978
15087,Boyaca,Belen,19.7,183366
15090,Boyaca,Berbeo,25.1,65145
15092,Boyaca,Beteitiva,20.9,114526
15097,Boyaca,Boavita,27.5,163388
15104,Boyaca,Boyaca,17.8,53946
15106,Boyaca,Briceno,25.5,72614
15109,Boyaca,Buenavista,27.3,123767
15114,Boyaca,Busbanza,20.2,28487
15131,Boyaca,Caldas,18.5,88750
15135,Boyaca,Campohermoso,28.5,335327
15162,Boyaca,Cerinza,18.8,71470
15172,Boyaca,Chinavita,21.6,153141
15176,Boyaca,Chiquinquira,20.6,185435
15180,Boyaca,Chiscas,22.5,741218
15183,Boyaca,Chita,24.5,761279
15185,Boyaca,Chitaraque,24.4,178245
15187,Boyaca,Chivata,19.2,55652
15236,Boyaca,Chivor,25.9,121971
15232,Boyaca,Chiquiza,20.9,130944
15189,Boyaca,Cienega,17.7,60653
15212,Boyaca,Coper,28.6,168389
15215,Boyaca,Corrales,20.3,68384
15218,Boyaca,Covarachia,29.3,115095
15223,Boyaca,Cubara,31.2,1307040
15224,Boyaca,Cucaita,18.0,47345
15226,Boyaca,Cuitiva,18.3,49566
15204,Boyaca,Combita,19.2,163236
15238,Boyaca,Duitama,20.5,263024
15244,Boyaca,El Cocuy,17.8,267964
15248,Boyaca,El Espino,23.3,78072
15272,Boyaca,Firavitoba,20.4,122844
15276,Boyaca,Floresta,20.4,99040
15293,Boyaca,Gachantiva,22.7,99085
15299,Boyaca,Garagoa,23.5,217267
15317,Boyaca,Guacamayas,23.7,64841
15322,Boyaca,Guateque,23.4,40555
15325,Boyaca,Guayata,23.1,112217
15296,Boyaca,Gameza,18.7,138946
15332,Boyaca,Guican De La Sierra,23.8,1070903
15362,Boyaca,Iza,19.6,38473
15367,Boyaca,Jenesano,19.1,66331
15368,Boyaca,Jerico,25.4,148093
15380,Boyaca,La Capilla,21.8,63929
15403,Boyaca,La Uvita,25.6,181646
15401,Boyaca,La Victoria,29.0,31473
15377,Boyaca,Labranzagrande,27.8,652774
15425,Boyaca,Macanal,24.7,224465
15442,Boyaca,Maripi,30.3,180579
15455,Boyaca,Miraflores,25.1,290460
15464,Boyaca,Mongua,22.5,405311
15466,Boyaca,Mongui,17.3,77369
15469,Boyaca,Moniquira,24.0,245372
15476,Boyaca,Motavita,16.8,67457
15480,Boyaca,Muzo,30.3,154909
15491,Boyaca,Nobsa,20.8,62374
15494,Boyaca,Nuevo Colon,18.3,57731
15500,Boyaca,Oicata,19.2,67761
15507,Boyaca,Otanche,32.0,533974
15511,Boyaca,Pachavita,22.9,74881
15516,Boyaca,Paipa,21.4,342952
15518,Boyaca,Pajarito,26.7,352183
15522,Boyaca,Panqueba,20.9,44663
15531,Boyaca,Pauna,30.9,283931
15533,Boyaca,Paya,30.5,498334
15537,Boyaca,Paz De Rio,21.8,137921
15542,Boyaca,Pesca,19.9,295543
15550,Boyaca,Pisba,26.3,522244
15572,Boyaca,Puerto Boyaca,34.2,1701535
15514,Boyaca,Paez,28.8,380612
15580,Boyaca,Quipama,30.3,188012
15599,Boyaca,Ramiriqui,19.2,141107
15621,Boyaca,Rondon,20.0,231777
15600,Boyaca,Raquira,21.6,247937
15632,Boyaca,Saboya,20.6,279484
15646,Boyaca,Samaca,18.8,188280
15660,Boyaca,San Eduardo,23.7,122906
15664,Boyaca,San Jose De Pare,24.5,83670
15667,Boyaca,San Luis De Gaceno,31.5,527240
15673,Boyaca,San Mateo,26.3,139347
15676,Boyaca,San Miguel De Sema,20.5,105631
15681,Boyaca,San Pablo De Borbur,30.7,220216
15690,Boyaca,Santa Maria,30.7,347503
15693,Boyaca,Santa Rosa De Viterbo,20.7,131186
15696,Boyaca,Santa Sofia,22.7,87207
15686,Boyaca,Santana,25.3,76441
15720,Boyaca,Sativanorte,25.3,181350
15723,Boyaca,Sativasur,23.1,61700
15740,Boyaca,Siachoque,17.3,133916
15753,Boyaca,Soata,26.7,138419
15757,Boyaca,Socha,22.5,168764
15755,Boyaca,Socota,24.2,678247
15759,Boyaca,Sogamoso,20.1,233349
15761,Boyaca,Somondoco,23.7,66002
15762,Boyaca,Sora,18.8,53754
15764,Boyaca,Soraca,17.2,62643
15763,Boyaca,Sotaquira,21.0,320398
15774,Boyaca,Susacon,26.1,205449
15776,Boyaca,Sutamarchan,22.5,116304
15778,Boyaca,Sutatenza,23.7,46176
15638,Boyaca,Sachica,22.1,71835
15790,Boyaca,Tasco,21.1,235644
15798,Boyaca,Tenza,23.4,51489
15804,Boyaca,Tibana,19.3,136825
15806,Boyaca,Tibasosa,20.7,105337
15808,Boyaca,Tinjaca,21.9,89623
15810,Boyaca,Tipacoque,27.8,80921
15814,Boyaca,Toca,19.0,189032
15816,Boyaca,Togui,23.1,114085
15822,Boyaca,Tota,17.9,220195
15001,Boyaca,Tunja,17.6,134508
15832,Boyaca,Tunungua,27.6,32844
15835,Boyaca,Turmeque,18.0,89512
15837,Boyaca,Tuta,20.3,186007
15839,Boyaca,Tutaza,19.4,137160
15820,Boyaca,Topaga,19.1,37790
15861,Boyaca,Ventaquemada,17.5,179736
15407,Boyaca,Villa De Leiva,22.7,142254
15879,Boyaca,Viracacha,17.4,70304
15897,Boyaca,Zetaquira,22.2,282434
15842,Boyaca,Umbita,19.9,164061
17013,Caldas,Aguadas,33.2,534268
17042,Caldas,Anserma,31.1,234757
17050,Caldas,Aranzazu,27.4,167918
17088,Caldas,Belalcazar,31.5,127127
17174,Caldas,Chinchina,31.4,122659
17272,Caldas,Filadelfia,30.9,216214
17380,Caldas,La Dorada,35.5,617440
17388,Caldas,La Merced,30.9,99457
17001,Caldas,Manizales,30.6,494940
17433,Caldas,Manzanares,27.3,222224
17442,Caldas,Marmato,31.3,41414
17444,Caldas,Marquetalia,31.5,101432
17446,Caldas,Marulanda,23.9,423160
17486,Caldas,Neira,30.7,414517
17495,Caldas,Norcasia,33.8,255702
17524,Caldas,Palestina,31.2,125923
17541,Caldas,Pensilvania,27.4,559892
17513,Caldas,Pacora,31.7,288940
17614,Caldas,Riosucio,30.9,431230
17616,Caldas,Risaralda,31.4,100893
17653,Caldas,Salamina,29.3,435722
17662,Caldas,Samana,32.7,851762
17665,Caldas,San Jose,30.2,68409
17777,Caldas,Supia,30.9,136369
17867,Caldas,Victoria,35.1,627863
17873,Caldas,Villamaria,26.5,510552
17877,Caldas,Viterbo,30.3,126646
18029,Caqueta,Albania,31.7,461430
18094,Caqueta,Belen De Los Andaquies,31.8,1332070
18150,Caqueta,Cartagena Del Chaira,31.9,14302792
18205,Caqueta,Curillo,31.5,446258
18247,Caqueta,El Doncello,31.7,1237359
18256,Caqueta,El Paujil,31.7,1381144
18001,Caqueta,Florencia,31.9,2849167
18460,Caqueta,Milan,31.7,1364834
18410,Caqueta,Montanita,31.6,1902539
18479,Caqueta,Morelia,31.9,517065
18592,Caqueta,Puerto Rico,31.7,4639620
18610,Caqueta,San Jose Del Fragua,31.4,1463987
18753,Caqueta,San Vicente Del Caguan,31.9,22596052
18756,Caqueta,Solano,33.3,47306537
18785,Caqueta,Solita,31.7,533143
18860,Caqueta,Valparaiso,31.7,1487164
85010,Casanare,Aguazul,33.0,1618707
85015,Casanare,Chameza,27.6,347769
85125,Casanare,Hato Corozal,33.9,6180559
85136,Casanare,La Salina,24.2,224697
85139,Casanare,Mani,33.7,4208984
85162,Casanare,Monterrey,32.9,874205
85225,Casanare,Nunchia,33.1,1236741
85230,Casanare,Orocue,33.6,5326366
85250,Casanare,Paz De Ariporo,34.0,13575765
85263,Casanare,Pore,33.4,877112
85279,Casanare,Recetor,28.1,203471
85300,Casanare,Sabanalarga,32.1,449883
85325,Casanare,San Luis De Palenque,33.4,3351294
85315,Casanare,Sacama,28.8,350779
85410,Casanare,Tauramena,33.5,2675418
85430,Casanare,Trinidad,33.5,3327161
85400,Casanare,Tamara,30.9,1225520
85440,Casanare,Villanueva,33.0,935168
85001,Casanare,Yopal,33.1,2785982
19022,Cauca,Almaguer,30.0,264315
19050,Cauca,Argelia,25.6,865804
19075,Cauca,Balboa,34.1,461121
19100,Cauca,Bolivar,36.0,890591
19110,Cauca,Buenos Aires,30.2,486294
19130,Cauca,Cajibio,28.5,617204
19137,Cauca,Caldono,28.9,396572
19142,Cauca,Caloto,30.4,296298
19212,Cauca,Corinto,29.1,364582
19256,Cauca,El Tambo,33.0,3059416
19290,Cauca,Florencia,28.7,63227
19300,Cauca,Guachene,30.3,112533
19318,Cauca,Guapi,32.2,2857484
19355,Cauca,Inza,28.4,968701
19364,Cauca,Jambalo,26.4,262182
19392,Cauca,La Sierra,32.4,232716
19397,Cauca,La Vega,31.1,576336
19418,Cauca,Lopez,32.2,3756072
19450,Cauca,Mercaderes,36.0,778830
19455,Cauca,Miranda,29.7,212228
19473,Cauca,Morales,28.9,571576
19513,Cauca,Padilla,29.7,77935
19532,Cauca,Patia,35.7,843152
19533,Cauca,Piamonte,31.5,1234071
19548,Cauca,Piendamo Tunia,28.5,202515
19001,Cauca,Popayan,28.4,536566
19573,Cauca,Puerto Tejada,30.4,121797
19585,Cauca,Purace,24.1,565742
19517,Cauca,Paez,30.6,2005762
19622,Cauca,Rosas,31.5,188862
19693,Cauca,San Sebastian,27.0,467981
19701,Cauca,Santa Rosa,30.3,4042499
19698,Cauca,Santander De Quilichao,30.6,579367
19743,Cauca,Silvia,26.1,761358
19760,Cauca,Sotara,27.7,576431
19785,Cauca,Sucre,32.5,151709
19780,Cauca,Suarez,28.9,438527
19809,Cauca,Timbiqui,31.9,2292058
19807,Cauca,Timbio,29.6,224908
19821,Cauca,Toribio,27.0,550482
19824,Cauca,Totoro,28.0,452123
19845,Cauca,Villa Rica,30.6,91403
20011,Cesar,Aguachica,34.7,991689
20013,Cesar,Agustin Codazzi,37.2,1990912
20032,Cesar,Astrea,36.3,723196
20045,Cesar,Becerrill,37.1,1387431
20060,Cesar,Bosconia,37.3,665912
20175,Cesar,Chimichagua,35.6,1559273
20178,Cesar,Chiriguana,37.5,1263107
20228,Cesar,Curumani,35.8,1036651
20238,Cesar,El Copey,36.6,1086584
20250,Cesar,El Paso,37.2,922813
20295,Cesar,Gamarra,34.4,369472
20310,Cesar,Gonzalez,25.6,82395
20383,Cesar,La Gloria,34.3,907988
20400,Cesar,La Jagua De Ibirico,37.5,851142
20621,Cesar,La Paz,37.1,1218532
20443,Cesar,Manaure Balcon Del Cesar,32.8,155273
20517,Cesar,Pailitas,34.2,601870
20550,Cesar,Pelaya,34.3,479005
20570,Cesar,Pueblo Bello,32.6,845650
20614,Cesar,Rio De Oro,34.4,620799
20710,Cesar,San Alberto,34.5,621029
20750,Cesar,San Diego,37.1,733602
20770,Cesar,San Martin,34.6,1121506
20787,Cesar,Tamalameque,34.3,580879
20001,Cesar,Valledupar,37.4,4760939
27006,Choco,Acandi,30.0,884274
27025,Choco,Alto Baudo,34.2,2298095
27050,Choco,Atrato (Yuto),33.4,472826
27073,Choco,Bagado,33.1,906062
27075,Choco,Bahia Solano,29.9,1000977
27077,Choco,Bajo Baudo,34.1,3859475
27099,Choco,Bojaya,33.9,4075194
27150,Choco,Carmen Del Darien,33.6,3575003
27205,Choco,Condoto,33.5,524237
27160,Choco,Certegui,33.4,474761
27135,Choco,El Canton Del San Pablo,34.2,426516
27245,Choco,El Carmen,31.1,932014
27250,Choco,El Litoral Del San Juan,33.8,4614422
27361,Choco,Istmina,33.9,2104956
27372,Choco,Jurado,30.4,1418262
27413,Choco,Lloro,33.4,945710
27425,Choco,Medio Atrato,34.0,2034733
27430,Choco,Medio Baudo,34.2,1536707
27450,Choco,Medio San Juan,33.9,742975
27495,Choco,Nuqui,29.5,786818
27491,Choco,Novita,33.8,1058998
27001,Choco,Quibdo,34.0,3935568
27580,Choco,Rio Iro,33.5,364474
27600,Choco,Rio Quito,33.6,783712
27615,Choco,Riosucio,34.0,8510316
27660,Choco,San Jose Del Palmar,33.7,1773675
27745,Choco,Sipi,33.9,1766121
27787,Choco,Tado,33.5,801666
27800,Choco,Unguia,32.9,1329271
27810,Choco,Union Panamericana,33.6,199271
25001,Cundinamarca,Agua De Dios,35.2,96414
25019,Cundinamarca,Alban,26.7,57033
25035,Cundinamarca,Anapoima,32.7,139077
25040,Cundinamarca,Anolaima,27.8,135734
25599,Cundinamarca,Apulo,34.0,136847
25053,Cundinamarca,Arbelaez,31.7,159776
25086,Cundinamarca,Beltran,35.9,198459
25095,Cundinamarca,Bituima,28.2,68554
11001,Cundinamarca,"Bogota, D.C.",30.2,1817617
25099,Cundinamarca,Bojaca,21.1,114816
25120,Cundinamarca,Cabrera,34.8,472918
25123,Cundinamarca,Cachipay,29.6,60001
25126,Cundinamarca,Cajica,19.7,57613
25148,Cundinamarca,Caparrapi,34.1,691626
25154,Cundinamarca,Carmen De Carupa,21.3,335390
25168,Cundinamarca,Chaguani,35.9,193130
25178,Cundinamarca,Chipaque,20.4,168889
25181,Cundinamarca,Choachi,21.3,238380
25183,Cundinamarca,Choconta,16.8,337005
25175,Cundinamarca,Chia,20.1,89725
25200,Cundinamarca,Cogua,18.3,149171
25214,Cundinamarca,Cota,20.4,60325
25224,Cundinamarca,Cucunuba,17.8,123368
25151,Cundinamarca,Caqueza,22.4,125134
25245,Cundinamarca,El Colegio,30.7,132712
25258,Cundinamarca,El Penon,30.0,150616
25260,Cundinamarca,El Rosal,21.0,97906
25269,Cundinamarca,Facatativa,18.8,177403
25281,Cundinamarca,Fosca,22.0,124718
25286,Cundinamarca,Funza,20.3,78637
25290,Cundinamarca,Fusagasuga,32.1,217267
25279,Cundinamarca,Fomeque,22.3,516292
25288,Cundinamarca,Fuquene,19.5,87018
25293,Cundinamarca,Gachala,27.0,432028
25295,Cundinamarca,Gachancipa,19.0,48214
25297,Cundinamarca,Gacheta,21.1,290620
25299,Cundinamarca,Gama,21.5,120848
25307,Cundinamarca,Girardot,37.2,146209
25312,Cundinamarca,Granada,20.1,68085
25317,Cundinamarca,Guacheta,19.3,191172
25320,Cundinamarca,Guaduas,36.1,857360
25322,Cundinamarca,Guasca,19.1,404736
25324,Cundinamarca,Guataqui,36.5,102032
25326,Cundinamarca,Guatavita,18.1,283317
25328,Cundinamarca,Guayabal De Siquima,27.5,69482
25335,Cundinamarca,Guayabetal,26.7,249907
25339,Cundinamarca,Gutierrez,23.4,508242
25368,Cundinamarca,Jerusalen,35.1,248906
25372,Cundinamarca,Junin,20.6,385773
25377,Cundinamarca,La Calera,19.4,366653
25386,Cundinamarca,La Mesa,31.3,166358
25394,Cundinamarca,La Palma,32.5,214295
25398,Cundinamarca,La Pena,32.0,144262
25402,Cundinamarca,La Vega,29.9,174494
25407,Cundinamarca,Lenguazaque,18.0,174805
25426,Cundinamarca,Macheta,20.7,257318
25430,Cundinamarca,Madrid,19.8,134211
25436,Cundinamarca,Manta,22.4,121152
25438,Cundinamarca,Medina,31.4,1342710
25473,Cundinamarca,Mosquera,19.9,119106
25483,Cundinamarca,Narino,36.8,61841
25486,Cundinamarca,Nemocon,18.3,110451
25488,Cundinamarca,Nilo,35.7,251976
25489,Cundinamarca,Nimaima,31.8,66834
25491,Cundinamarca,Nocaima,31.0,77414
25513,Cundinamarca,Pacho,28.0,452189
25518,Cundinamarca,Paime,30.2,195071
25524,Cundinamarca,Pandi,31.0,80416
25530,Cundinamarca,Paratebueno,32.2,993230
25535,Cundinamarca,Pasca,20.4,304745
25572,Cundinamarca,Puerto Salgar,34.9,579543
25580,Cundinamarca,Puli,34.1,221839
25592,Cundinamarca,Quebradanegra,32.1,89648
25594,Cundinamarca,Quetame,23.8,154583
25596,Cundinamarca,Quipile,30.1,143326
25612,Cundinamarca,Ricaurte,36.3,143587
25645,Cundinamarca,San Antonio Del Tequendama,27.1,99377
25649,Cundinamarca,San Bernardo,27.7,277004
25653,Cundinamarca,San Cayetano,26.0,323291
25658,Cundinamarca,San Francisco,26.8,133330
25662,Cundinamarca,San Juan De Rioseco,36.2,352518
25718,Cundinamarca,Sasaima,29.1,125300
25736,Cundinamarca,Sesquile,18.1,158508
25740,Cundinamarca,Sibate,18.3,136899
25743,Cundinamarca,Silvania,26.3,182822
25745,Cundinamarca,Simijaca,19.2,108659
25754,Cundinamarca,Soacha,20.1,210300
25758,Cundinamarca,Sopo,19.5,124622
25769,Cundinamarca,Subachoque,19.7,234886
25772,Cundinamarca,Suesca,18.2,194571
25777,Cundinamarca,Supata,27.2,146398
25779,Cundinamarca,Susa,19.3,117005
25781,Cundinamarca,Sutatausa,17.5,72876
25785,Cundinamarca,Tabio,19.6,84450
25793,Cundinamarca,Tausa,17.0,226735
25797,Cundinamarca,Tena,29.2,57745
25799,Cundinamarca,Tenjo,20.3,128114
25805,Cundinamarca,Tibacuy,32.3,95022
25807,Cundinamarca,Tibirita,22.0,63509
25815,Cundinamarca,Tocaima,35.3,275723
25817,Cundinamarca,Tocancipa,19.1,82227
25823,Cundinamarca,Topaipi,29.0,161438
25839,Cundinamarca,Ubala,30.5,586319
25841,Cundinamarca,Ubaque,22.1,120152
25843,Cundinamarca,Ubate,18.2,114852
25845,Cundinamarca,Une,20.4,234592
25506,Cundinamarca,Venecia,27.0,137010
25862,Cundinamarca,Vergara,30.5,162441
25867,Cundinamarca,Viani,28.2,75322
25871,Cundinamarca,Villagomez,26.4,70735
25873,Cundinamarca,Villapinzon,16.7,253974
25875,Cundinamarca,Villeta,31.8,158218
25878,Cundinamarca,Viota,32.9,225846
25885,Cundinamarca,Yacopi,33.0,1075227
25898,Cundinamarca,Zipacon,24.0,60831
25899,Cundinamarca,Zipaquira,19.0,218782
25851,Cundinamarca,Utica,33.1,103433
23068,Cordoba,Ayapel,33.2,2219804
23079,Cordoba,Buenavista,33.0,942804
23090,Cordoba,Canalete,32.1,474534
23162,Cordoba,Cerete,33.7,328454
23168,Cordoba,Chima,34.2,366795
23182,Cordoba,Chinu,33.9,708733
23189,Cordoba,Cienaga De Oro,33.9,725185
