COD_MUN,DEPARTAMENTO,MUNICIPIO,TMAX_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
05001,Antioquia,Medellin,27.5,419962
05467,Antioquia,Montebello,28.4,85420
05475,Antioquia,Murindo,32.4,1423307
05480,Antioquia,Mutata,31.9,1209994
05483,Antioquia,Narino,29.4,355855
05495,Antioquia,Nechi,32.2,1058350
05490,Antioquia,Necocli,31.5,1413373
05501,Antioquia,Olaya,31.4,97860
05543,Antioquia,Peque,29.2,488675
05541,Antioquia,Penol,21.4,133072
05576,Antioquia,Pueblorrico,32.1,84712
05579,Antioquia,Puerto Berrio,33.1,1373268
05585,Antioquia,Puerto Nare,33.2,752766
05591,Antioquia,Puerto Triunfo,33.4,416003
05604,Antioquia,Remedios,32.9,2225054
05615,Antioquia,Rionegro,20.8,220278
05628,Antioquia,Sabanalarga,29.2,299127
05631,Antioquia,Sabaneta,25.1,17685
05642,Antioquia,Salgar,32.3,323789
05647,Antioquia,San Andres de Cuerquia,27.7,232856
05649,Antioquia,San Carlos,32.7,807373
05652,Antioquia,San Francisco,31.9,400557
05656,Antioquia,San Jeronimo,30.8,181379
05658,Antioquia,San Jose De La Montana,18.1,141913
05659,Antioquia,San Juan De Uraba,30.4,283742
05660,Antioquia,San Luis,32.3,478477
05664,Antioquia,San Pedro De Los Milagros,19.5,248643
05665,Antioquia,San Pedro De Uraba,31.8,680012
05667,Antioquia,San Rafael,29.6,409416
05670,Antioquia,San Roque,30.0,478016
05674,Antioquia,San Vicente,21.8,259228
05679,Antioquia,Santa Barbara,31.5,220405
05042,Antioquia,Santa Fe De Antioquia,32.2,591089
05686,Antioquia,Santa Rosa De Osos,26.2,973298
05690,Antioquia,Santo Domingo,26.9,299206
05697,Antioquia,Santuario,22.1,93832
05736,Antioquia,Segovia,32.4,1269072
05756,Antioquia,Sonson,33.4,1513077
05761,Antioquia,Sopetran,32.1,246389
05790,Antioquia,Taraza,31.9,1295523
05792,Antioquia,Tarso,32.3,135324
05809,Antioquia,Titiribi,32.8,157727
05819,Antioquia,Toledo,30.0,151358
05837,Antioquia,Turbo,33.8,3280628
05789,Antioquia,Tamesis,31.9,283262
05842,Antioquia,Uramita,27.4,299198
05847,Antioquia,Urrao,31.8,2880450
05854,Antioquia,Valdivia,30.8,639646
05856,Antioquia,Valparaiso,31.3,141722
05858,Antioquia,Vegachi,30.7,609013
05861,Antioquia,Venecia,32.5,156919
05873,Antioquia,Vigia Del Fuerte,32.3,1866734
05885,Antioquia,Yali,30.7,496447
05887,Antioquia,Yarumal,27.7,802404
05890,Antioquia,Yolombo,32.2,1139895
05893,Antioquia,Yondo,33.5,2135142
05895,Antioquia,Zaragoza,32.3,1316724
81001,Arauca,Arauca,32.5,6480390
81065,Arauca,Arauquita,32.8,3398314
81220,Arauca,Cravo Norte,32.7,5830110
81300,Arauca,Fortul,31.8,1302674
81591,Arauca,Puerto Rondon,32.7,2560110
81736,Arauca,Saravena,32.8,1040968
81794,Arauca,Tame,32.8,6088514
08078,Atlantico,Baranoa,30.9,138078
08001,Atlantico,Barranquilla,31.5,165737
08137,Atlantico,Campo De La Cruz,31.8,113666
08141,Atlantico,Candelaria,31.6,154373
08296,Atlantico,Galapa,31.1,111089
08372,Atlantico,Juan De Acosta,29.9,191150
08421,Atlantico,Luruaco,30.7,255101
08433,Atlantico,Malambo,31.8,111834
08436,Atlantico,Manati,31.5,243551
08520,Atlantico,Palmar De Varela,31.8,104963
08549,Atlantico,Piojo,30.0,287737
08558,Atlantico,Polonuevo,31.5,84030
08560,Atlantico,Ponedera,31.8,235059
08573,Atlantico,Puerto Colombia,30.8,80058
08606,Atlantico,Repelon,31.1,407612
08634,Atlantico,Sabanagrande,31.9,49057
08638,Atlantico,Sabanalarga,31.1,450221
08675,Atlantico,Santa Lucia,31.5,65156
08685,Atlantico,Santo Tomas,31.9,74048
08758,Atlantico,Soledad,31.7,67368
08770,Atlantico,Suan,31.7,48341
08832,Atlantico,Tubara,30.6,203989
08849,Atlantico,Usiacuri,30.6,115345
13006,Bolivar,Achi,32.0,1076327
13030,Bolivar,Altos Del Rosario,32.3,343678
13042,Bolivar,Arenal,32.6,522075
13052,Bolivar,Arjona,31.2,666987
13062,Bolivar,Arroyohondo,31.6,186053
13074,Bolivar,Barranco De Loba,32.2,487437
13140,Bolivar,Calamar,31.8,290411
13160,Bolivar,Cantagallo,33.3,992881
13001,Bolivar,Cartagena De Indias,30.5,641599
13188,Bolivar,Cicuco,32.5,149678
13222,Bolivar,Clemencia,29.7,97062
13212,Bolivar,Cordoba,32.6,677130
13244,Bolivar,El Carmen De Bolivar,32.1,1073061
13248,Bolivar,El Guamo,32.6,435079
13268,Bolivar,El Penon,32.4,361034
13300,Bolivar,Hatillo De Loba,32.2,219910
13430,Bolivar,Magangue,32.6,1280772
13433,Bolivar,Mahates,31.2,490963
13440,Bolivar,Margarita,32.2,331744
13442,Bolivar,Maria La Baja,31.3,636887
13468,Bolivar,Mompos,32.3,738623
13458,Bolivar,Montecristo,32.0,2363379
13473,Bolivar,Morales,33.4,1522699
13490,Bolivar,Norosi,32.1,470792
13549,Bolivar,Pinillos,32.3,877847
13580,Bolivar,Regidor,32.7,207578
13600,Bolivar,Rioviejo,33.3,955818
13620,Bolivar,San Cristobal,31.3,48057
13647,Bolivar,San Estanislao,30.8,240440
13650,Bolivar,San Fernando,32.2,360236
13654,Bolivar,San Jacinto,32.2,502471
13655,Bolivar,San Jacinto Del Cauca,32.0,643931
13657,Bolivar,San Juan Nepomuceno,32.6,716411
13667,Bolivar,San Martin De Loba,32.4,509391
13670,Bolivar,San Pablo,33.5,2279235
13673,Bolivar,Santa Catalina,30.0,195742
13683,Bolivar,Santa Rosa,29.9,175803
13688,Bolivar,Santa Rosa Del Sur,31.9,2689542
13744,Bolivar,Simiti,33.3,1529192
13760,Bolivar,Soplaviento,30.9,105206
13780,Bolivar,Talaigua Nuevo,32.8,282518
13810,Bolivar,Tiquisio,31.9,862474
13836,Bolivar,Turbaco,30.4,230243
13838,Bolivar,Turbana,30.4,216239
13873,Bolivar,Villanueva,30.6,155836
13894,Bolivar,Zambrano,32.5,351120
15022,Boyaca,Almeida,22.9,64742
15047,Boyaca,Aquitania,23.7,1058211
15051,Boyaca,Arcabuco,20.1,154978
15087,Boyaca,Belen,18.2,183366
15090,Boyaca,Berbeo,24.3,65145
15092,Boyaca,Beteitiva,19.8,114526
15097,Boyaca,Boavita,27.5,163388
15104,Boyaca,Boyaca,17.3,53946
15106,Boyaca,Briceno,24.5,72614
15109,Boyaca,Buenavista,26.0,123767
15114,Boyaca,Busbanza,19.9,28487
15131,Boyaca,Caldas,17.7,88750
15135,Boyaca,Campohermoso,28.2,335327
15162,Boyaca,Cerinza,17.2,71470
15172,Boyaca,Chinavita,20.9,153141
15176,Boyaca,Chiquinquira,19.4,185435
15180,Boyaca,Chiscas,22.4,741218
15183,Boyaca,Chita,23.5,761279
15185,Boyaca,Chitaraque,24.6,178245
15187,Boyaca,Chivata,18.0,55652
15236,Boyaca,Chivor,25.7,121971
15232,Boyaca,Chiquiza,20.2,130944
15189,Boyaca,Cienega,17.2,60653
15212,Boyaca,Coper,27.4,168389
15215,Boyaca,Corrales,19.8,68384
15218,Boyaca,Covarachia,29.2,115095
15223,Boyaca,Cubara,30.9,1307040
15224,Boyaca,Cucaita,17.3,47345
15226,Boyaca,Cuitiva,17.6,49566
15204,Boyaca,Combita,17.9,163236
15238,Boyaca,Duitama,20.8,263024
15244,Boyaca,El Cocuy,17.5,267964
15248,Boyaca,El Espino,23.2,78072
15272,Boyaca,Firavitoba,20.3,122844
15276,Boyaca,Floresta,20.0,99040
15293,Boyaca,Gachantiva,22.3,99085
15299,Boyaca,Garagoa,22.9,217267
15317,Boyaca,Guacamayas,23.6,64841
15322,Boyaca,Guateque,22.8,40555
15325,Boyaca,Guayata,22.6,112217
15296,Boyaca,Gameza,18.8,138946
15332,Boyaca,Guican De La Sierra,22.4,1070903
15362,Boyaca,Iza,19.2,38473
15367,Boyaca,Jenesano,18.6,66331
15368,Boyaca,Jerico,25.0,148093
15380,Boyaca,La Capilla,21.0,63929
15403,Boyaca,La Uvita,25.3,181646
15401,Boyaca,La Victoria,27.4,31473
15377,Boyaca,Labranzagrande,27.5,652774
15425,Boyaca,Macanal,24.3,224465
15442,Boyaca,Maripi,29.5,180579
15455,Boyaca,Miraflores,24.3,290460
15464,Boyaca,Mongua,21.5,405311
15466,Boyaca,Mongui,17.6,77369
15469,Boyaca,Moniquira,23.7,245372
15476,Boyaca,Motavita,16.0,67457
15480,Boyaca,Muzo,29.2,154909
15491,Boyaca,Nobsa,21.4,62374
15494,Boyaca,Nuevo Colon,17.5,57731
15500,Boyaca,Oicata,17.7,67761
15507,Boyaca,Otanche,31.7,533974
15511,Boyaca,Pachavita,22.2,74881
15516,Boyaca,Paipa,21.1,342952
15518,Boyaca,Pajarito,26.3,352183
15522,Boyaca,Panqueba,20.6,44663
15531,Boyaca,Pauna,30.5,283931
15533,Boyaca,Paya,30.4,498334
15537,Boyaca,Paz De Rio,20.9,137921
15542,Boyaca,Pesca,19.4,295543
15550,Boyaca,Pisba,25.8,522244
15572,Boyaca,Puerto Boyaca,33.7,1701535
15514,Boyaca,Paez,28.5,380612
15580,Boyaca,Quipama,29.0,188012
15599,Boyaca,Ramiriqui,18.6,141107
15621,Boyaca,Rondon,19.7,231777
15600,Boyaca,Raquira,20.9,247937
15632,Boyaca,Saboya,20.0,279484
15646,Boyaca,Samaca,18.1,188280
15660,Boyaca,San Eduardo,22.8,122906
15664,Boyaca,San Jose De Pare,24.7,83670
15667,Boyaca,San Luis De Gaceno,31.4,527240
15673,Boyaca,San Mateo,26.2,139347
15676,Boyaca,San Miguel De Sema,19.8,105631
15681,Boyaca,San Pablo De Borbur,30.2,220216
15690,Boyaca,Santa Maria,30.5,347503
15693,Boyaca,Santa Rosa De Viterbo,21.3,131186
15696,Boyaca,Santa Sofia,22.3,87207
15686,Boyaca,Santana,25.5,76441
15720,Boyaca,Sativanorte,24.7,181350
15723,Boyaca,Sativasur,22.0,61700
15740,Boyaca,Siachoque,16.4,133916
15753,Boyaca,Soata,26.5,138419
15757,Boyaca,Socha,21.4,168764
15755,Boyaca,Socota,23.3,678247
15759,Boyaca,Sogamoso,20.4,233349
15761,Boyaca,Somondoco,23.0,66002
15762,Boyaca,Sora,18.1,53754
15764,Boyaca,Soraca,16.7,62643
15763,Boyaca,Sotaquira,20.4,320398
15774,Boyaca,Susacon,25.7,205449
15776,Boyaca,Sutamarchan,21.9,116304
15778,Boyaca,Sutatenza,23.0,46176
15638,Boyaca,Sachica,21.4,71835
15790,Boyaca,Tasco,19.9,235644
15798,Boyaca,Tenza,22.7,51489
15804,Boyaca,Tibana,18.7,136825
15806,Boyaca,Tibasosa,21.3,105337
15808,Boyaca,Tinjaca,21.2,89623
15810,Boyaca,Tipacoque,28.0,80921
15814,Boyaca,Toca,18.2,189032
15816,Boyaca,Togui,23.1,114085
15822,Boyaca,Tota,17.2,220195
15001,Boyaca,Tunja,16.5,134508
15832,Boyaca,Tunungua,26.9,32844
15835,Boyaca,Turmeque,17.0,89512
15837,Boyaca,Tuta,19.7,186007
15839,Boyaca,Tutaza,17.9,137160
15820,Boyaca,Topaga,19.6,37790
15861,Boyaca,Ventaquemada,16.4,179736
15407,Boyaca,Villa De Leiva,22.1,142254
15879,Boyaca,Viracacha,16.9,70304
15897,Boyaca,Zetaquira,21.5,282434
15842,Boyaca,Umbita,19.1,164061
17013,Caldas,Aguadas,31.5,534268
17042,Caldas,Anserma,29.3,234757
17050,Caldas,Aranzazu,25.8,167918
17088,Caldas,Belalcazar,29.5,127127
17174,Caldas,Chinchina,29.4,122659
17272,Caldas,Filadelfia,28.9,216214
17380,Caldas,La Dorada,34.9,617440
17388,Caldas,La Merced,29.1,99457
17001,Caldas,Manizales,28.9,494940
17433,Caldas,Manzanares,27.1,222224
17442,Caldas,Marmato,29.8,41414
17444,Caldas,Marquetalia,31.2,101432
17446,Caldas,Marulanda,23.2,423160
17486,Caldas,Neira,28.9,414517
17495,Caldas,Norcasia,33.2,255702
17524,Caldas,Palestina,29.3,125923
17541,Caldas,Pensilvania,27.2,559892
17513,Caldas,Pacora,30.1,288940
17614,Caldas,Riosucio,28.9,431230
17616,Caldas,Risaralda,29.4,100893
17653,Caldas,Salamina,27.6,435722
17662,Caldas,Samana,32.3,851762
17665,Caldas,San Jose,28.1,68409
17777,Caldas,Supia,29.0,136369
17867,Caldas,Victoria,34.6,627863
17873,Caldas,Villamaria,24.6,510552
17877,Caldas,Viterbo,28.2,126646
18029,Caqueta,Albania,31.3,461430
18094,Caqueta,Belen De Los Andaquies,31.4,1332070
18150,Caqueta,Cartagena Del Chaira,31.9,14302792
18205,Caqueta,Curillo,31.2,446258
18247,Caqueta,El Doncello,31.4,1237359
18256,Caqueta,El Paujil,31.2,1381144
18001,Caqueta,Florencia,31.4,2849167
18460,Caqueta,Milan,31.5,1364834
18410,Caqueta,Montanita,31.4,1902539
18479,Caqueta,Morelia,31.4,517065
18592,Caqueta,Puerto Rico,31.5,4639620
18610,Caqueta,San Jose Del Fragua,31.1,1463987
18753,Caqueta,San Vicente Del Caguan,31.8,22596052
18756,Caqueta,Solano,32.5,47306537
18785,Caqueta,Solita,31.6,533143
18860,Caqueta,Valparaiso,31.4,1487164
85010,Casanare,Aguazul,32.5,1618707
85015,Casanare,Chameza,27.4,347769
85125,Casanare,Hato Corozal,33.1,6180559
85136,Casanare,La Salina,23.0,224697
85139,Casanare,Mani,33.1,4208984
85162,Casanare,Monterrey,32.7,874205
85225,Casanare,Nunchia,32.8,1236741
85230,Casanare,Orocue,33.3,5326366
85250,Casanare,Paz De Ariporo,33.3,13575765
85263,Casanare,Pore,32.9,877112
85279,Casanare,Recetor,27.8,203471
85300,Casanare,Sabanalarga,32.0,449883
85325,Casanare,San Luis De Palenque,33.0,3351294
85315,Casanare,Sacama,28.4,350779
85410,Casanare,Tauramena,33.0,2675418
85430,Casanare,Trinidad,33.2,3327161
85400,Casanare,Tamara,30.7,1225520
85440,Casanare,Villanueva,32.8,935168
85001,Casanare,Yopal,32.8,2785982
19022,Cauca,Almaguer,29.0,264315
19050,Cauca,Argelia,24.5,865804
19075,Cauca,Balboa,33.2,461121
19100,Cauca,Bolivar,34.8,890591
19110,Cauca,Buenos Aires,28.3,486294
19130,Cauca,Cajibio,25.8,617204
19137,Cauca,Caldono,26.7,396572
19142,Cauca,Caloto,28.6,296298
19212,Cauca,Corinto,27.4,364582
19256,Cauca,El Tambo,31.3,3059416
19290,Cauca,Florencia,27.8,63227
19300,Cauca,Guachene,28.5,112533
19318,Cauca,Guapi,31.6,2857484
19355,Cauca,Inza,27.3,968701
19364,Cauca,Jambalo,24.7,262182
19392,Cauca,La Sierra,30.8,232716
19397,Cauca,La Vega,29.4,576336
19418,Cauca,Lopez,31.0,3756072
19450,Cauca,Mercaderes,34.8,778830
19455,Cauca,Miranda,28.2,212228
19473,Cauca,Morales,26.7,571576
19513,Cauca,Padilla,28.1,77935
19532,Cauca,Patia,34.5,843152
19533,Cauca,Piamonte,31.2,1234071
19548,Cauca,Piendamo Tunia,26.3,202515
19001,Cauca,Popayan,25.1,536566
19573,Cauca,Puerto Tejada,28.6,121797
19585,Cauca,Purace,22.3,565742
19517,Cauca,Paez,29.6,2005762
19622,Cauca,Rosas,29.8,188862
19693,Cauca,San Sebastian,26.1,467981
19701,Cauca,Santa Rosa,30.4,4042499
19698,Cauca,Santander De Quilichao,28.8,579367
19743,Cauca,Silvia,22.3,761358
19760,Cauca,Sotara,25.8,576431
19785,Cauca,Sucre,31.0,151709
19780,Cauca,Suarez,27.0,438527
19809,Cauca,Timbiqui,30.6,2292058
19807,Cauca,Timbio,28.0,224908
19821,Cauca,Toribio,25.3,550482
19824,Cauca,Totoro,23.4,452123
19845,Cauca,Villa Rica,28.8,91403
20011,Cesar,Aguachica,34.1,991689
20013,Cesar,Agustin Codazzi,34.6,1990912
20032,Cesar,Astrea,34.1,723196
20045,Cesar,Becerrill,34.6,1387431
20060,Cesar,Bosconia,34.1,665912
20175,Cesar,Chimichagua,33.3,1559273
20178,Cesar,Chiriguana,35.3,1263107
20228,Cesar,Curumani,33.7,1036651
20238,Cesar,El Copey,32.8,1086584
20250,Cesar,El Paso,34.7,922813
20295,Cesar,Gamarra,33.3,369472
20310,Cesar,Gonzalez,26.0,82395
20383,Cesar,La Gloria,33.2,907988
20400,Cesar,La Jagua De Ibirico,35.3,851142
20621,Cesar,La Paz,34.4,1218532
20443,Cesar,Manaure Balcon Del Cesar,30.0,155273
20517,Cesar,Pailitas,32.6,601870
20550,Cesar,Pelaya,32.9,479005
20570,Cesar,Pueblo Bello,30.2,845650
20614,Cesar,Rio De Oro,33.8,620799
20710,Cesar,San Alberto,34.7,621029
20750,Cesar,San Diego,34.2,733602
20770,Cesar,San Martin,34.8,1121506
20787,Cesar,Tamalameque,32.8,580879
20001,Cesar,Valledupar,34.3,4760939
27006,Choco,Acandi,30.4,884274
27025,Choco,Alto Baudo,32.1,2298095
27050,Choco,Atrato (Yuto),31.8,472826
27073,Choco,Bagado,31.7,906062
27075,Choco,Bahia Solano,28.1,1000977
27077,Choco,Bajo Baudo,31.5,3859475
27099,Choco,Bojaya,32.2,4075194
27150,Choco,Carmen Del Darien,32.9,3575003
27205,Choco,Condoto,31.3,524237
27160,Choco,Certegui,31.7,474761
27135,Choco,El Canton Del San Pablo,32.1,426516
27245,Choco,El Carmen,29.7,932014
27250,Choco,El Litoral Del San Juan,31.4,4614422
27361,Choco,Istmina,31.5,2104956
27372,Choco,Jurado,29.7,1418262
27413,Choco,Lloro,31.9,945710
27425,Choco,Medio Atrato,32.2,2034733
27430,Choco,Medio Baudo,32.0,1536707
27450,Choco,Medio San Juan,31.6,742975
27495,Choco,Nuqui,29.1,786818
27491,Choco,Novita,31.4,1058998
27001,Choco,Quibdo,32.3,3935568
27580,Choco,Rio Iro,31.2,364474
27600,Choco,Rio Quito,32.1,783712
27615,Choco,Riosucio,33.9,8510316
27660,Choco,San Jose Del Palmar,31.8,1773675
27745,Choco,Sipi,31.2,1766121
27787,Choco,Tado,31.2,801666
27800,Choco,Unguia,33.4,1329271
27810,Choco,Union Panamericana,31.5,199271
25001,Cundinamarca,Agua De Dios,35.1,96414
25019,Cundinamarca,Alban,26.7,57033
25035,Cundinamarca,Anapoima,32.8,139077
25040,Cundinamarca,Anolaima,28.1,135734
25599,Cundinamarca,Apulo,34.0,136847
25053,Cundinamarca,Arbelaez,31.3,159776
25086,Cundinamarca,Beltran,36.1,198459
25095,Cundinamarca,Bituima,28.3,68554
11001,Cundinamarca,"Bogota, D.C.",30.3,1817617
25099,Cundinamarca,Bojaca,21.3,114816
25120,Cundinamarca,Cabrera,33.8,472918
25123,Cundinamarca,Cachipay,29.9,60001
25126,Cundinamarca,Cajica,17.7,57613
25148,Cundinamarca,Caparrapi,33.5,691626
25154,Cundinamarca,Carmen De Carupa,20.2,335390
25168,Cundinamarca,Chaguani,35.8,193130
25178,Cundinamarca,Chipaque,19.7,168889
25181,Cundinamarca,Choachi,20.5,238380
25183,Cundinamarca,Choconta,16.0,337005
25175,Cundinamarca,Chia,17.7,89725
25200,Cundinamarca,Cogua,17.3,149171
25214,Cundinamarca,Cota,19.1,60325
25224,Cundinamarca,Cucunuba,17.4,123368
25151,Cundinamarca,Caqueza,21.8,125134
25245,Cundinamarca,El Colegio,30.9,132712
25258,Cundinamarca,El Penon,29.7,150616
25260,Cundinamarca,El Rosal,19.4,97906
25269,Cundinamarca,Facatativa,17.3,177403
25281,Cundinamarca,Fosca,21.3,124718
25286,Cundinamarca,Funza,19.2,78637
25290,Cundinamarca,Fusagasuga,31.8,217267
25279,Cundinamarca,Fomeque,21.6,516292
25288,Cundinamarca,Fuquene,18.8,87018
25293,Cundinamarca,Gachala,26.8,432028
25295,Cundinamarca,Gachancipa,18.4,48214
25297,Cundinamarca,Gacheta,20.5,290620
25299,Cundinamarca,Gama,20.7,120848
25307,Cundinamarca,Girardot,36.8,146209
25312,Cundinamarca,Granada,19.7,68085
25317,Cundinamarca,Guacheta,18.5,191172
25320,Cundinamarca,Guaduas,36.1,857360
25322,Cundinamarca,Guasca,17.4,404736
25324,Cundinamarca,Guataqui,36.5,102032
25326,Cundinamarca,Guatavita,17.6,283317
25328,Cundinamarca,Guayabal De Siquima,27.6,69482
25335,Cundinamarca,Guayabetal,26.6,249907
25339,Cundinamarca,Gutierrez,23.1,508242
25368,Cundinamarca,Jerusalen,35.3,248906
25372,Cundinamarca,Junin,20.0,385773
25377,Cundinamarca,La Calera,18.6,366653
25386,Cundinamarca,La Mesa,31.5,166358
25394,Cundinamarca,La Palma,31.8,214295
25398,Cundinamarca,La Pena,31.6,144262
25402,Cundinamarca,La Vega,29.9,174494
25407,Cundinamarca,Lenguazaque,17.4,174805
25426,Cundinamarca,Macheta,20.1,257318
25430,Cundinamarca,Madrid,17.3,134211
25436,Cundinamarca,Manta,22.1,121152
25438,Cundinamarca,Medina,31.2,1342710
25473,Cundinamarca,Mosquera,18.9,119106
25483,Cundinamarca,Narino,36.7,61841
25486,Cundinamarca,Nemocon,17.5,110451
25488,Cundinamarca,Nilo,35.2,251976
25489,Cundinamarca,Nimaima,31.8,66834
25491,Cundinamarca,Nocaima,30.9,77414
25513,Cundinamarca,Pacho,27.6,452189
25518,Cundinamarca,Paime,28.9,195071
25524,Cundinamarca,Pandi,30.7,80416
25530,Cundinamarca,Paratebueno,31.8,993230
25535,Cundinamarca,Pasca,20.3,304745
25572,Cundinamarca,Puerto Salgar,33.5,579543
25580,Cundinamarca,Puli,34.3,221839
25592,Cundinamarca,Quebradanegra,31.9,89648
25594,Cundinamarca,Quetame,23.4,154583
25596,Cundinamarca,Quipile,30.2,143326
25612,Cundinamarca,Ricaurte,35.9,143587
25645,Cundinamarca,San Antonio Del Tequendama,27.4,99377
25649,Cundinamarca,San Bernardo,27.7,277004
25653,Cundinamarca,San Cayetano,24.8,323291
25658,Cundinamarca,San Francisco,26.9,133330
25662,Cundinamarca,San Juan De Rioseco,36.3,352518
25718,Cundinamarca,Sasaima,29.0,125300
25736,Cundinamarca,Sesquile,17.5,158508
25740,Cundinamarca,Sibate,17.8,136899
25743,Cundinamarca,Silvania,26.2,182822
25745,Cundinamarca,Simijaca,18.7,108659
25754,Cundinamarca,Soacha,19.8,210300
25758,Cundinamarca,Sopo,18.1,124622
25769,Cundinamarca,Subachoque,17.2,234886
25772,Cundinamarca,Suesca,17.5,194571
25777,Cundinamarca,Supata,27.1,146398
25779,Cundinamarca,Susa,18.5,117005
25781,Cundinamarca,Sutatausa,17.1,72876
25785,Cundinamarca,Tabio,16.7,84450
25793,Cundinamarca,Tausa,16.2,226735
25797,Cundinamarca,Tena,29.4,57745
25799,Cundinamarca,Tenjo,18.6,128114
25805,Cundinamarca,Tibacuy,32.0,95022
25807,Cundinamarca,Tibirita,21.6,63509
25815,Cundinamarca,Tocaima,35.3,275723
25817,Cundinamarca,Tocancipa,18.4,82227
25823,Cundinamarca,Topaipi,28.3,161438
25839,Cundinamarca,Ubala,30.3,586319
25841,Cundinamarca,Ubaque,21.4,120152
25843,Cundinamarca,Ubate,17.6,114852
25845,Cundinamarca,Une,19.7,234592
25506,Cundinamarca,Venecia,26.7,137010
25862,Cundinamarca,Vergara,30.4,162441
25867,Cundinamarca,Viani,28.3,75322
25871,Cundinamarca,Villagomez,25.8,70735
25873,Cundinamarca,Villapinzon,15.5,253974
25875,Cundinamarca,Villeta,31.8,158218
25878,Cundinamarca,Viota,32.8,225846
25885,Cundinamarca,Yacopi,32.6,1075227
25898,Cundinamarca,Zipacon,24.3,60831
25899,Cundinamarca,Zipaquira,18.2,218782
25851,Cundinamarca,Utica,32.6,103433
23068,Cordoba,Ayapel,32.6,2219804
23079,Cordoba,Buenavista,32.6,942804
23090,Cordoba,Canalete,30.9,474534
23162,Cordoba,Cerete,32.1,328454
23168,Cordoba,Chima,31.8,366795
23182,Cordoba,Chinu,31.6,708733
23189,Cordoba,Cienaga De Oro,31.9,725185
