COD_MUN,DEPARTAMENTO,MUNICIPIO,TMIN_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
91263,Amazonas,El Encanto,19.5,11774585
91405,Amazonas,La Chorrera,19.8,14165931
91407,Amazonas,La Pedrera,19.1,15175784
91430,Amazonas,La Victoria,19.6,1598379
91001,Amazonas,Leticia,19.8,6727268
91460,Amazonas,Miriti-Parana,19.5,18820064
91530,Amazonas,Puerto Alegria,20.2,9291534
91536,Amazonas,Puerto Arica,20.2,15153174
91540,Amazonas,Puerto Narino,19.9,1587068
91669,Amazonas,Santander,19.4,16457477
91798,Amazonas,Tarapaca,19.6,10077628
05002,Antioquia,Abejorral,8.3,569818
05004,Antioquia,Abriaqui,3.8,333936
05021,Antioquia,Alejandria,11.9,145063
05030,Antioquia,Amaga,11.3,94539
05031,Antioquia,Amalfi,12.1,1362016
05034,Antioquia,Andes,4.4,451890
05036,Antioquia,Angelopolis,8.5,92005
05038,Antioquia,Angostura,8.5,381134
05040,Antioquia,Anori,12.3,1593171
05044,Antioquia,Anza,8.3,287675
05045,Antioquia,Apartado,19.8,603077
05051,Antioquia,Arboletes,21.6,851162
05055,Antioquia,Argelia,5.8,275658
05059,Antioquia,Armenia,12.2,124098
05079,Antioquia,Barbosa,8.7,231400
05088,Antioquia,Bello,7.3,166318
05086,Antioquia,Belmira,6.2,333209
05091,Antioquia,Betania,3.5,202703
05093,Antioquia,Betulia,6.2,294857
05107,Antioquia,Briceno,8.4,423900
05113,Antioquia,Buritica,8.7,399678
05125,Antioquia,Caicedo,3.8,225000
05129,Antioquia,Caldas,6.7,149249
05134,Antioquia,Campamento,9.6,261516
05142,Antioquia,Caracoli,18.6,295686
05145,Antioquia,Caramanta,8.0,103393
05147,Antioquia,Carepa,18.8,436264
05148,Antioquia,Carmen De Viboral,6.9,476206
05150,Antioquia,Carolina,9.7,168392
05154,Antioquia,Caucasia,22.8,1612931
05138,Antioquia,Canasgordas,6.0,410500
05172,Antioquia,Chigorodo,17.8,812701
05190,Antioquia,Cisneros,13.5,52830
05101,Antioquia,Ciudad Bolivar,4.8,296221
05197,Antioquia,Cocorna,9.5,271796
05206,Antioquia,Concepcion,8.9,227278
05209,Antioquia,Concordia,9.9,278528
05212,Antioquia,Copacabana,8.5,76412
05120,Antioquia,Caceres,18.1,2113418
05234,Antioquia,Dabeiba,5.3,2201979
05237,Antioquia,Donmatias,8.6,228757
05240,Antioquia,Ebejico,9.2,267317
05250,Antioquia,El Bagre,18.6,1760318
05607,Antioquia,El Retiro,6.7,272023
05264,Antioquia,Entrerrios,6.7,240971
05266,Antioquia,Envigado,7.2,89961
05282,Antioquia,Fredonia,10.1,289963
05284,Antioquia,Frontino,4.3,1556209
05306,Antioquia,Giraldo,6.4,105158
05308,Antioquia,Girardota,8.9,93182
05313,Antioquia,Granada,9.0,213883
05315,Antioquia,Guadalupe,12.3,133112
05318,Antioquia,Guarne,9.4,171165
05321,Antioquia,Guatape,10.3,93722
05310,Antioquia,Gomez Plata,11.7,373943
05347,Antioquia,Heliconia,9.0,129116
05353,Antioquia,Hispania,13.4,60851
05360,Antioquia,Itagui,12.2,21942
05361,Antioquia,Ituango,6.1,3200283
05364,Antioquia,Jardin,6.9,225853
05368,Antioquia,Jerico,9.5,230278
05376,Antioquia,La Ceja,7.9,149154
05380,Antioquia,La Estrella,8.5,41419
05390,Antioquia,La Pintada,16.1,61022
05400,Antioquia,La Union,7.2,188508
05411,Antioquia,Liborina,6.4,243496
05425,Antioquia,Maceo,17.4,435772
05440,Antioquia,Marinilla,9.2,129182
05001,Antioquia,Medellin,7.4,419962
05467,Antioquia,Montebello,10.5,85420
05475,Antioquia,Murindo,17.3,1423307
05480,Antioquia,Mutata,8.5,1209994
05483,Antioquia,Narino,3.9,355855
05495,Antioquia,Nechi,20.4,1058350
05490,Antioquia,Necocli,21.0,1413373
05501,Antioquia,Olaya,6.8,97860
05543,Antioquia,Peque,5.2,488675
05541,Antioquia,Penol,9.0,133072
05576,Antioquia,Pueblorrico,10.9,84712
05579,Antioquia,Puerto Berrio,18.8,1373268
05585,Antioquia,Puerto Nare,18.9,752766
05591,Antioquia,Puerto Triunfo,21.6,416003
05604,Antioquia,Remedios,18.3,2225054
05615,Antioquia,Rionegro,8.5,220278
05628,Antioquia,Sabanalarga,7.0,299127
05631,Antioquia,Sabaneta,9.6,17685
05642,Antioquia,Salgar,3.7,323789
05647,Antioquia,San Andres de Cuerquia,7.2,232856
05649,Antioquia,San Carlos,9.6,807373
05652,Antioquia,San Francisco,11.9,400557
05656,Antioquia,San Jeronimo,7.3,181379
