COD_MUN,DEPARTAMENTO,MUNICIPIO,TMAX_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
13744,Bolivar,Simiti,33.4,1529192
13760,Bolivar,Soplaviento,34.0,105206
13780,Bolivar,Talaigua Nuevo,34.7,282518
13810,Bolivar,Tiquisio,33.7,862474
13836,Bolivar,Turbaco,34.1,230243
13838,Bolivar,Turbana,33.8,216239
13873,Bolivar,Villanueva,33.3,155836
13894,Bolivar,Zambrano,35.3,351120
15022,Boyaca,Almeida,22.4,64742
15047,Boyaca,Aquitania,23.0,1058211
15051,Boyaca,Arcabuco,20.9,154978
15087,Boyaca,Belen,19.2,183366
15090,Boyaca,Berbeo,24.0,65145
15092,Boyaca,Beteitiva,20.2,114526
15097,Boyaca,Boavita,27.6,163388
15104,Boyaca,Boyaca,17.9,53946
15106,Boyaca,Briceno,25.4,72614
15109,Boyaca,Buenavista,27.0,123767
15114,Boyaca,Busbanza,20.7,28487
15131,Boyaca,Caldas,18.2,88750
15135,Boyaca,Campohermoso,27.3,335327
15162,Boyaca,Cerinza,18.7,71470
15172,Boyaca,Chinavita,20.8,153141
15176,Boyaca,Chiquinquira,20.2,185435
15180,Boyaca,Chiscas,22.5,741218
15183,Boyaca,Chita,22.6,761279
15185,Boyaca,Chitaraque,24.8,178245
15187,Boyaca,Chivata,18.1,55652
15236,Boyaca,Chivor,25.0,121971
15232,Boyaca,Chiquiza,20.9,130944
15189,Boyaca,Cienega,17.8,60653
15212,Boyaca,Coper,28.5,168389
15215,Boyaca,Corrales,20.2,68384
15218,Boyaca,Covarachia,29.4,115095
15223,Boyaca,Cubara,29.4,1307040
15224,Boyaca,Cucaita,17.9,47345
15226,Boyaca,Cuitiva,18.2,49566
15204,Boyaca,Combita,18.8,163236
15238,Boyaca,Duitama,21.3,263024
15244,Boyaca,El Cocuy,17.8,267964
15248,Boyaca,El Espino,23.3,78072
15272,Boyaca,Firavitoba,20.8,122844
15276,Boyaca,Floresta,20.8,99040
15293,Boyaca,Gachantiva,23.6,99085
15299,Boyaca,Garagoa,22.5,217267
15317,Boyaca,Guacamayas,23.7,64841
15322,Boyaca,Guateque,22.3,40555
15325,Boyaca,Guayata,22.0,112217
15296,Boyaca,Gameza,19.1,138946
15332,Boyaca,Guican De La Sierra,21.0,1070903
15362,Boyaca,Iza,19.7,38473
15367,Boyaca,Jenesano,18.9,66331
15368,Boyaca,Jerico,25.3,148093
15380,Boyaca,La Capilla,20.9,63929
15403,Boyaca,La Uvita,25.4,181646
15401,Boyaca,La Victoria,29.1,31473
15377,Boyaca,Labranzagrande,26.7,652774
15425,Boyaca,Macanal,23.7,224465
15442,Boyaca,Maripi,30.4,180579
15455,Boyaca,Miraflores,24.0,290460
15464,Boyaca,Mongua,20.9,405311
15466,Boyaca,Mongui,17.9,77369
15469,Boyaca,Moniquira,24.2,245372
15476,Boyaca,Motavita,16.6,67457
15480,Boyaca,Muzo,30.4,154909
15491,Boyaca,Nobsa,21.7,62374
15494,Boyaca,Nuevo Colon,17.9,57731
15500,Boyaca,Oicata,17.9,67761
15507,Boyaca,Otanche,31.6,533974
15511,Boyaca,Pachavita,21.9,74881
15516,Boyaca,Paipa,21.4,342952
15518,Boyaca,Pajarito,25.5,352183
15522,Boyaca,Panqueba,20.9,44663
15531,Boyaca,Pauna,30.7,283931
15533,Boyaca,Paya,29.6,498334
15537,Boyaca,Paz De Rio,21.0,137921
15542,Boyaca,Pesca,20.0,295543
15550,Boyaca,Pisba,25.2,522244
15572,Boyaca,Puerto Boyaca,33.8,1701535
15514,Boyaca,Paez,27.6,380612
15580,Boyaca,Quipama,30.4,188012
15599,Boyaca,Ramiriqui,18.7,141107
15621,Boyaca,Rondon,19.5,231777
15600,Boyaca,Raquira,21.8,247937
15632,Boyaca,Saboya,21.2,279484
15646,Boyaca,Samaca,18.8,188280
15660,Boyaca,San Eduardo,22.7,122906
15664,Boyaca,San Jose De Pare,24.9,83670
15667,Boyaca,San Luis De Gaceno,30.7,527240
15673,Boyaca,San Mateo,26.4,139347
15676,Boyaca,San Miguel De Sema,20.5,105631
15681,Boyaca,San Pablo De Borbur,30.5,220216
15690,Boyaca,Santa Maria,29.8,347503
15693,Boyaca,Santa Rosa De Viterbo,21.6,131186
15696,Boyaca,Santa Sofia,23.6,87207
15686,Boyaca,Santana,25.7,76441
15720,Boyaca,Sativanorte,25.2,181350
15723,Boyaca,Sativasur,22.5,61700
15740,Boyaca,Siachoque,16.5,133916
15753,Boyaca,Soata,26.7,138419
15757,Boyaca,Socha,21.8,168764
15755,Boyaca,Socota,23.9,678247
15759,Boyaca,Sogamoso,20.8,233349
15761,Boyaca,Somondoco,22.6,66002
15762,Boyaca,Sora,18.8,53754
15764,Boyaca,Soraca,17.4,62643
15763,Boyaca,Sotaquira,21.4,320398
15774,Boyaca,Susacon,26.0,205449
15776,Boyaca,Sutamarchan,22.6,116304
15778,Boyaca,Sutatenza,22.6,46176
15638,Boyaca,Sachica,22.2,71835
15790,Boyaca,Tasco,20.2,235644
15798,Boyaca,Tenza,22.3,51489
15804,Boyaca,Tibana,19.0,136825
15806,Boyaca,Tibasosa,21.6,105337
15808,Boyaca,Tinjaca,22.1,89623
15810,Boyaca,Tipacoque,28.0,80921
15814,Boyaca,Toca,18.2,189032
15816,Boyaca,Togui,23.4,114085
15822,Boyaca,Tota,17.8,220195
15001,Boyaca,Tunja,17.1,134508
15832,Boyaca,Tunungua,27.6,32844
15835,Boyaca,Turmeque,17.5,89512
15837,Boyaca,Tuta,20.1,186007
15839,Boyaca,Tutaza,19.0,137160
15820,Boyaca,Topaga,19.9,37790
15861,Boyaca,Ventaquemada,17.0,179736
15407,Boyaca,Villa De Leiva,22.8,142254
15879,Boyaca,Viracacha,17.4,70304
15897,Boyaca,Zetaquira,21.6,282434
15842,Boyaca,Umbita,19.3,164061
17013,Caldas,Aguadas,31.4,534268
17042,Caldas,Anserma,29.9,234757
17050,Caldas,Aranzazu,26.1,167918
17088,Caldas,Belalcazar,29.8,127127
17174,Caldas,Chinchina,29.8,122659
17272,Caldas,Filadelfia,29.6,216214
17380,Caldas,La Dorada,34.9,617440
17388,Caldas,La Merced,29.0,99457
17001,Caldas,Manizales,29.6,494940
17433,Caldas,Manzanares,27.1,222224
17442,Caldas,Marmato,29.5,41414
17444,Caldas,Marquetalia,31.0,101432
17446,Caldas,Marulanda,23.6,423160
17486,Caldas,Neira,29.7,414517
17495,Caldas,Norcasia,33.5,255702
17524,Caldas,Palestina,29.8,125923
17541,Caldas,Pensilvania,27.8,559892
17513,Caldas,Pacora,29.9,288940
17614,Caldas,Riosucio,29.7,431230
17616,Caldas,Risaralda,29.8,100893
17653,Caldas,Salamina,27.7,435722
17662,Caldas,Samana,32.4,851762
17665,Caldas,San Jose,28.4,68409
17777,Caldas,Supia,29.0,136369
17867,Caldas,Victoria,34.6,627863
17873,Caldas,Villamaria,25.2,510552
17877,Caldas,Viterbo,28.2,126646
18029,Caqueta,Albania,31.2,461430
18094,Caqueta,Belen De Los Andaquies,31.3,1332070
18150,Caqueta,Cartagena Del Chaira,31.6,14302792
18205,Caqueta,Curillo,31.1,446258
18247,Caqueta,El Doncello,31.2,1237359
18256,Caqueta,El Paujil,31.0,1381144
18001,Caqueta,Florencia,31.3,2849167
18460,Caqueta,Milan,31.4,1364834
18410,Caqueta,Montanita,31.2,1902539
18479,Caqueta,Morelia,31.3,517065
18592,Caqueta,Puerto Rico,31.3,4639620
18610,Caqueta,San Jose Del Fragua,31.0,1463987
18753,Caqueta,San Vicente Del Caguan,31.3,22596052
18756,Caqueta,Solano,31.7,47306537
18785,Caqueta,Solita,31.3,533143
18860,Caqueta,Valparaiso,31.2,1487164
85010,Casanare,Aguazul,32.1,1618707
85015,Casanare,Chameza,26.6,347769
85125,Casanare,Hato Corozal,32.4,6180559
85136,Casanare,La Salina,22.2,224697
85139,Casanare,Mani,32.6,4208984
85162,Casanare,Monterrey,32.2,874205
85225,Casanare,Nunchia,32.3,1236741
85230,Casanare,Orocue,32.5,5326366
85250,Casanare,Paz De Ariporo,32.7,13575765
85263,Casanare,Pore,32.4,877112
85279,Casanare,Recetor,27.0,203471
85300,Casanare,Sabanalarga,31.4,449883
85325,Casanare,San Luis De Palenque,32.4,3351294
85315,Casanare,Sacama,27.4,350779
85410,Casanare,Tauramena,32.7,2675418
85430,Casanare,Trinidad,32.7,3327161
85400,Casanare,Tamara,29.9,1225520
85440,Casanare,Villanueva,32.4,935168
85001,Casanare,Yopal,32.3,2785982
19022,Cauca,Almaguer,28.4,264315
19050,Cauca,Argelia,24.9,865804
19075,Cauca,Balboa,32.3,461121
19100,Cauca,Bolivar,34.2,890591
19110,Cauca,Buenos Aires,28.9,486294
19130,Cauca,Cajibio,27.3,617204
19137,Cauca,Caldono,27.7,396572
19142,Cauca,Caloto,29.4,296298
19212,Cauca,Corinto,28.4,364582
19256,Cauca,El Tambo,31.3,3059416
19290,Cauca,Florencia,27.4,63227
19300,Cauca,Guachene,29.4,112533
19318,Cauca,Guapi,31.2,2857484
19355,Cauca,Inza,27.3,968701
19364,Cauca,Jambalo,25.5,262182
19392,Cauca,La Sierra,30.8,232716
19397,Cauca,La Vega,29.4,576336
19418,Cauca,Lopez,31.2,3756072
19450,Cauca,Mercaderes,34.2,778830
19455,Cauca,Miranda,29.0,212228
19473,Cauca,Morales,27.6,571576
19513,Cauca,Padilla,29.0,77935
19532,Cauca,Patia,34.0,843152
19533,Cauca,Piamonte,31.2,1234071
19548,Cauca,Piendamo Tunia,27.4,202515
19001,Cauca,Popayan,25.9,536566
19573,Cauca,Puerto Tejada,29.4,121797
19585,Cauca,Purace,21.6,565742
19517,Cauca,Paez,29.5,2005762
19622,Cauca,Rosas,29.9,188862
19693,Cauca,San Sebastian,25.6,467981
19701,Cauca,Santa Rosa,30.1,4042499
19698,Cauca,Santander De Quilichao,29.3,579367
19743,Cauca,Silvia,23.3,761358
19760,Cauca,Sotara,25.5,576431
19785,Cauca,Sucre,30.9,151709
19780,Cauca,Suarez,27.5,438527
19809,Cauca,Timbiqui,30.4,2292058
19807,Cauca,Timbio,27.9,224908
19821,Cauca,Toribio,26.0,550482
19824,Cauca,Totoro,24.4,452123
19845,Cauca,Villa Rica,29.5,91403
20011,Cesar,Aguachica,34.0,991689
20013,Cesar,Agustin Codazzi,36.5,1990912
20032,Cesar,Astrea,36.2,723196
20045,Cesar,Becerrill,36.4,1387431
20060,Cesar,Bosconia,36.7,665912
20175,Cesar,Chimichagua,35.5,1559273
20178,Cesar,Chiriguana,37.0,1263107
20228,Cesar,Curumani,35.4,1036651
20238,Cesar,El Copey,35.5,1086584
20250,Cesar,El Paso,36.7,922813
20295,Cesar,Gamarra,34.4,369472
20310,Cesar,Gonzalez,25.7,82395
20383,Cesar,La Gloria,34.6,907988
20400,Cesar,La Jagua De Ibirico,37.0,851142
20621,Cesar,La Paz,36.6,1218532
20443,Cesar,Manaure Balcon Del Cesar,30.5,155273
20517,Cesar,Pailitas,34.3,601870
20550,Cesar,Pelaya,34.6,479005
20570,Cesar,Pueblo Bello,30.9,845650
20614,Cesar,Rio De Oro,33.9,620799
20710,Cesar,San Alberto,33.9,621029
20750,Cesar,San Diego,36.6,733602
20770,Cesar,San Martin,34.1,1121506
20787,Cesar,Tamalameque,34.6,580879
20001,Cesar,Valledupar,36.8,4760939
27006,Choco,Acandi,30.0,884274
27025,Choco,Alto Baudo,31.7,2298095
27050,Choco,Atrato (Yuto),31.7,472826
27073,Choco,Bagado,31.4,906062
27075,Choco,Bahia Solano,28.0,1000977
27077,Choco,Bajo Baudo,31.4,3859475
27099,Choco,Bojaya,31.3,4075194
27150,Choco,Carmen Del Darien,31.0,3575003
27205,Choco,Condoto,31.5,524237
27160,Choco,Certegui,31.6,474761
27135,Choco,El Canton Del San Pablo,31.7,426516
27245,Choco,El Carmen,29.5,932014
27250,Choco,El Litoral Del San Juan,31.7,4614422
27361,Choco,Istmina,31.7,2104956
27372,Choco,Jurado,28.4,1418262
27413,Choco,Lloro,31.8,945710
27425,Choco,Medio Atrato,31.7,2034733
27430,Choco,Medio Baudo,31.6,1536707
27450,Choco,Medio San Juan,31.6,742975
27495,Choco,Nuqui,30.0,786818
27491,Choco,Novita,31.6,1058998
27001,Choco,Quibdo,31.9,3935568
27580,Choco,Rio Iro,31.5,364474
27600,Choco,Rio Quito,31.4,783712
27615,Choco,Riosucio,32.0,8510316
27660,Choco,San Jose Del Palmar,31.9,1773675
27745,Choco,Sipi,31.6,1766121
27787,Choco,Tado,31.4,801666
27800,Choco,Unguia,32.1,1329271
27810,Choco,Union Panamericana,31.4,199271
25001,Cundinamarca,Agua De Dios,35.9,96414
25019,Cundinamarca,Alban,26.3,57033
25035,Cundinamarca,Anapoima,32.6,139077
25040,Cundinamarca,Anolaima,27.6,135734
25599,Cundinamarca,Apulo,34.0,136847
25053,Cundinamarca,Arbelaez,31.9,159776
25086,Cundinamarca,Beltran,35.5,198459
25095,Cundinamarca,Bituima,27.7,68554
11001,Cundinamarca,"Bogota, D.C.",29.6,1817617
25099,Cundinamarca,Bojaca,21.0,114816
25120,Cundinamarca,Cabrera,36.3,472918
25123,Cundinamarca,Cachipay,29.3,60001
25126,Cundinamarca,Cajica,19.5,57613
25148,Cundinamarca,Caparrapi,33.8,691626
25154,Cundinamarca,Carmen De Carupa,20.7,335390
25168,Cundinamarca,Chaguani,35.3,193130
25178,Cundinamarca,Chipaque,19.5,168889
25181,Cundinamarca,Choachi,20.3,238380
25183,Cundinamarca,Choconta,16.6,337005
25175,Cundinamarca,Chia,19.7,89725
25200,Cundinamarca,Cogua,18.6,149171
25214,Cundinamarca,Cota,20.1,60325
25224,Cundinamarca,Cucunuba,18.1,123368
25151,Cundinamarca,Caqueza,22.0,125134
25245,Cundinamarca,El Colegio,30.4,132712
25258,Cundinamarca,El Penon,30.1,150616
25260,Cundinamarca,El Rosal,20.5,97906
25269,Cundinamarca,Facatativa,18.4,177403
25281,Cundinamarca,Fosca,21.6,124718
25286,Cundinamarca,Funza,20.0,78637
25290,Cundinamarca,Fusagasuga,32.4,217267
25279,Cundinamarca,Fomeque,21.5,516292
25288,Cundinamarca,Fuquene,19.4,87018
25293,Cundinamarca,Gachala,26.1,432028
25295,Cundinamarca,Gachancipa,19.7,48214
25297,Cundinamarca,Gacheta,20.0,290620
25299,Cundinamarca,Gama,20.3,120848
25307,Cundinamarca,Girardot,38.0,146209
25312,Cundinamarca,Granada,20.0,68085
25317,Cundinamarca,Guacheta,19.2,191172
25320,Cundinamarca,Guaduas,35.5,857360
25322,Cundinamarca,Guasca,18.8,404736
25324,Cundinamarca,Guataqui,37.1,102032
25326,Cundinamarca,Guatavita,18.8,283317
25328,Cundinamarca,Guayabal De Siquima,27.0,69482
25335,Cundinamarca,Guayabetal,25.8,249907
25339,Cundinamarca,Gutierrez,22.6,508242
25368,Cundinamarca,Jerusalen,35.0,248906
25372,Cundinamarca,Junin,19.5,385773
25377,Cundinamarca,La Calera,18.4,366653
25386,Cundinamarca,La Mesa,31.0,166358
25394,Cundinamarca,La Palma,32.3,214295
25398,Cundinamarca,La Pena,31.9,144262
25402,Cundinamarca,La Vega,30.0,174494
25407,Cundinamarca,Lenguazaque,18.2,174805
25426,Cundinamarca,Macheta,19.7,257318
25430,Cundinamarca,Madrid,19.4,134211
25436,Cundinamarca,Manta,21.4,121152
25438,Cundinamarca,Medina,30.5,1342710
25473,Cundinamarca,Mosquera,19.5,119106
25483,Cundinamarca,Narino,37.8,61841
25486,Cundinamarca,Nemocon,18.6,110451
25488,Cundinamarca,Nilo,36.6,251976
25489,Cundinamarca,Nimaima,31.6,66834
25491,Cundinamarca,Nocaima,30.9,77414
25513,Cundinamarca,Pacho,28.3,452189
25518,Cundinamarca,Paime,30.3,195071
25524,Cundinamarca,Pandi,31.1,80416
25530,Cundinamarca,Paratebueno,31.2,993230
25535,Cundinamarca,Pasca,20.5,304745
25572,Cundinamarca,Puerto Salgar,34.6,579543
25580,Cundinamarca,Puli,33.7,221839
25592,Cundinamarca,Quebradanegra,31.9,89648
25594,Cundinamarca,Quetame,23.2,154583
25596,Cundinamarca,Quipile,29.8,143326
25612,Cundinamarca,Ricaurte,37.2,143587
25645,Cundinamarca,San Antonio Del Tequendama,26.8,99377
25649,Cundinamarca,San Bernardo,27.7,277004
25653,Cundinamarca,San Cayetano,26.2,323291
25658,Cundinamarca,San Francisco,27.2,133330
25662,Cundinamarca,San Juan De Rioseco,35.7,352518
25718,Cundinamarca,Sasaima,29.0,125300
25736,Cundinamarca,Sesquile,18.5,158508
25740,Cundinamarca,Sibate,18.5,136899
25743,Cundinamarca,Silvania,26.0,182822
25745,Cundinamarca,Simijaca,19.1,108659
25754,Cundinamarca,Soacha,19.9,210300
25758,Cundinamarca,Sopo,19.7,124622
25769,Cundinamarca,Subachoque,19.3,234886
25772,Cundinamarca,Suesca,18.6,194571
25777,Cundinamarca,Supata,27.4,146398
25779,Cundinamarca,Susa,19.2,117005
25781,Cundinamarca,Sutatausa,17.9,72876
25785,Cundinamarca,Tabio,19.1,84450
25793,Cundinamarca,Tausa,17.0,226735
25797,Cundinamarca,Tena,28.9,57745
25799,Cundinamarca,Tenjo,20.0,128114
25805,Cundinamarca,Tibacuy,32.5,95022
25807,Cundinamarca,Tibirita,21.0,63509
25815,Cundinamarca,Tocaima,36.0,275723
25817,Cundinamarca,Tocancipa,19.8,82227
25823,Cundinamarca,Topaipi,29.3,161438
25839,Cundinamarca,Ubala,29.5,586319
25841,Cundinamarca,Ubaque,21.2,120152
25843,Cundinamarca,Ubate,18.3,114852
25845,Cundinamarca,Une,19.5,234592
25506,Cundinamarca,Venecia,27.0,137010
25862,Cundinamarca,Vergara,30.6,162441
25867,Cundinamarca,Viani,27.7,75322
25871,Cundinamarca,Villagomez,26.7,70735
25873,Cundinamarca,Villapinzon,16.2,253974
25875,Cundinamarca,Villeta,31.6,158218
25878,Cundinamarca,Viota,32.9,225846
25885,Cundinamarca,Yacopi,32.7,1075227
25898,Cundinamarca,Zipacon,23.9,60831
25899,Cundinamarca,Zipaquira,19.7,218782
25851,Cundinamarca,Utica,32.8,103433
23068,Cordoba,Ayapel,32.7,2219804
23079,Cordoba,Buenavista,32.2,942804
23090,Cordoba,Canalete,30.8,474534
23162,Cordoba,Cerete,32.1,328454
23168,Cordoba,Chima,32.4,366795
23182,Cordoba,Chinu,32.9,708733
23189,Cordoba,Cienaga De Oro,32.2,725185
