COD_MUN,DEPARTAMENTO,MUNICIPIO,TMIN_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
91263,Amazonas,El Encanto,19.2,11774585
91405,Amazonas,La Chorrera,19.3,14165931
91407,Amazonas,La Pedrera,19.1,15175784
91430,Amazonas,La Victoria,19.9,1598379
91001,Amazonas,Leticia,19.9,6727268
91460,Amazonas,Miriti-Parana,19.3,18820064
91530,Amazonas,Puerto Alegria,19.2,9291534
91536,Amazonas,Puerto Arica,19.7,15153174
91540,Amazonas,Puerto Narino,19.6,1587068
91669,Amazonas,Santander,19.2,16457477
91798,Amazonas,Tarapaca,19.4,10077628
05002,Antioquia,Abejorral,7.8,569818
05004,Antioquia,Abriaqui,4.2,333936
05021,Antioquia,Alejandria,11.8,145063
05030,Antioquia,Amaga,10.5,94539
05031,Antioquia,Amalfi,12.0,1362016
05034,Antioquia,Andes,5.7,451890
05036,Antioquia,Angelopolis,7.7,92005
05038,Antioquia,Angostura,7.6,381134
05040,Antioquia,Anori,12.4,1593171
05044,Antioquia,Anza,8.2,287675
05045,Antioquia,Apartado,19.9,603077
05051,Antioquia,Arboletes,21.5,851162
05055,Antioquia,Argelia,5.6,275658
05059,Antioquia,Armenia,11.6,124098
05079,Antioquia,Barbosa,7.9,231400
05088,Antioquia,Bello,6.9,166318
05086,Antioquia,Belmira,5.8,333209
05091,Antioquia,Betania,5.3,202703
05093,Antioquia,Betulia,6.6,294857
05107,Antioquia,Briceno,8.5,423900
05113,Antioquia,Buritica,8.0,399678
05125,Antioquia,Caicedo,4.1,225000
05129,Antioquia,Caldas,6.6,149249
05134,Antioquia,Campamento,9.7,261516
05142,Antioquia,Caracoli,18.1,295686
05145,Antioquia,Caramanta,8.1,103393
05147,Antioquia,Carepa,19.2,436264
05148,Antioquia,Carmen De Viboral,6.8,476206
05150,Antioquia,Carolina,9.1,168392
05154,Antioquia,Caucasia,22.0,1612931
05138,Antioquia,Canasgordas,6.7,410500
05172,Antioquia,Chigorodo,17.7,812701
05190,Antioquia,Cisneros,13.5,52830
05101,Antioquia,Ciudad Bolivar,6.7,296221
05197,Antioquia,Cocorna,9.8,271796
05206,Antioquia,Concepcion,8.2,227278
05209,Antioquia,Concordia,10.5,278528
05212,Antioquia,Copacabana,7.6,76412
05120,Antioquia,Caceres,18.7,2113418
05234,Antioquia,Dabeiba,4.7,2201979
05237,Antioquia,Donmatias,8.0,228757
05240,Antioquia,Ebejico,8.7,267317
05250,Antioquia,El Bagre,19.5,1760318
05607,Antioquia,El Retiro,6.5,272023
05264,Antioquia,Entrerrios,6.1,240971
05266,Antioquia,Envigado,7.2,89961
05282,Antioquia,Fredonia,9.2,289963
05284,Antioquia,Frontino,4.7,1556209
05306,Antioquia,Giraldo,6.5,105158
05308,Antioquia,Girardota,8.2,93182
05313,Antioquia,Granada,8.6,213883
05315,Antioquia,Guadalupe,12.4,133112
05318,Antioquia,Guarne,7.8,171165
05321,Antioquia,Guatape,10.2,93722
05310,Antioquia,Gomez Plata,11.2,373943
05347,Antioquia,Heliconia,8.4,129116
05353,Antioquia,Hispania,14.0,60851
05360,Antioquia,Itagui,11.2,21942
05361,Antioquia,Ituango,5.6,3200283
05364,Antioquia,Jardin,7.7,225853
05368,Antioquia,Jerico,10.2,230278
05376,Antioquia,La Ceja,8.0,149154
05380,Antioquia,La Estrella,7.7,41419
05390,Antioquia,La Pintada,15.5,61022
05400,Antioquia,La Union,7.5,188508
05411,Antioquia,Liborina,6.0,243496
05425,Antioquia,Maceo,16.9,435772
05440,Antioquia,Marinilla,8.7,129182
05001,Antioquia,Medellin,6.9,419962
05467,Antioquia,Montebello,9.2,85420
05475,Antioquia,Murindo,16.2,1423307
05480,Antioquia,Mutata,8.6,1209994
05483,Antioquia,Narino,5.9,355855
05495,Antioquia,Nechi,21.2,1058350
05490,Antioquia,Necocli,20.9,1413373
05501,Antioquia,Olaya,6.3,97860
05543,Antioquia,Peque,4.6,488675
05541,Antioquia,Penol,8.6,133072
05576,Antioquia,Pueblorrico,11.6,84712
05579,Antioquia,Puerto Berrio,18.3,1373268
05585,Antioquia,Puerto Nare,19.0,752766
05591,Antioquia,Puerto Triunfo,21.2,416003
05604,Antioquia,Remedios,18.0,2225054
05615,Antioquia,Rionegro,7.8,220278
05628,Antioquia,Sabanalarga,6.4,299127
05631,Antioquia,Sabaneta,9.1,17685
05642,Antioquia,Salgar,6.5,323789
05647,Antioquia,San Andres de Cuerquia,6.6,232856
05649,Antioquia,San Carlos,9.7,807373
05652,Antioquia,San Francisco,12.7,400557
05656,Antioquia,San Jeronimo,7.1,181379
05658,Antioquia,San Jose De La Montana,5.1,141913
05659,Antioquia,San Juan De Uraba,22.3,283742
05660,Antioquia,San Luis,13.3,478477
05664,Antioquia,San Pedro De Los Milagros,7.1,248643
05665,Antioquia,San Pedro De Uraba,20.8,680012
05667,Antioquia,San Rafael,9.8,409416
05670,Antioquia,San Roque,13.2,478016
05674,Antioquia,San Vicente,7.9,259228
05679,Antioquia,Santa Barbara,8.5,220405
05042,Antioquia,Santa Fe De Antioquia,5.1,591089
05686,Antioquia,Santa Rosa De Osos,6.8,973298
05690,Antioquia,Santo Domingo,10.2,299206
05697,Antioquia,Santuario,8.6,93832
05736,Antioquia,Segovia,17.3,1269072
05756,Antioquia,Sonson,5.5,1513077
05761,Antioquia,Sopetran,7.2,246389
05790,Antioquia,Taraza,13.7,1295523
05792,Antioquia,Tarso,7.0,135324
05809,Antioquia,Titiribi,11.4,157727
05819,Antioquia,Toledo,10.4,151358
05837,Antioquia,Turbo,20.0,3280628
05789,Antioquia,Tamesis,7.7,283262
05842,Antioquia,Uramita,7.5,299198
05847,Antioquia,Urrao,3.0,2880450
05854,Antioquia,Valdivia,11.5,639646
05856,Antioquia,Valparaiso,9.8,141722
05858,Antioquia,Vegachi,15.2,609013
05861,Antioquia,Venecia,10.0,156919
05873,Antioquia,Vigia Del Fuerte,15.8,1866734
05885,Antioquia,Yali,14.0,496447
05887,Antioquia,Yarumal,6.9,802404
05890,Antioquia,Yolombo,12.4,1139895
05893,Antioquia,Yondo,20.3,2135142
05895,Antioquia,Zaragoza,20.4,1316724
81001,Arauca,Arauca,21.1,6480390
81065,Arauca,Arauquita,20.7,3398314
81220,Arauca,Cravo Norte,22.7,5830110
81300,Arauca,Fortul,2.9,1302674
81591,Arauca,Puerto Rondon,21.5,2560110
81736,Arauca,Saravena,10.3,1040968
81794,Arauca,Tame,-0.7,6088514
08078,Atlantico,Baranoa,22.4,138078
08001,Atlantico,Barranquilla,23.8,165737
08137,Atlantico,Campo De La Cruz,23.4,113666
08141,Atlantico,Candelaria,23.1,154373
08296,Atlantico,Galapa,22.6,111089
08372,Atlantico,Juan De Acosta,22.4,191150
08421,Atlantico,Luruaco,20.9,255101
08433,Atlantico,Malambo,23.0,111834
08436,Atlantico,Manati,22.9,243551
08520,Atlantico,Palmar De Varela,23.3,104963
08549,Atlantico,Piojo,20.0,287737
08558,Atlantico,Polonuevo,23.0,84030
08560,Atlantico,Ponedera,23.2,235059
08573,Atlantico,Puerto Colombia,23.6,80058
08606,Atlantico,Repelon,20.6,407612
08634,Atlantico,Sabanagrande,23.3,49057
08638,Atlantico,Sabanalarga,22.8,450221
08675,Atlantico,Santa Lucia,23.5,65156
08685,Atlantico,Santo Tomas,23.2,74048
08758,Atlantico,Soledad,23.6,67368
08770,Atlantico,Suan,23.5,48341
08832,Atlantico,Tubara,22.5,203989
08849,Atlantico,Usiacuri,22.3,115345
13006,Bolivar,Achi,20.0,1076327
13030,Bolivar,Altos Del Rosario,22.3,343678
13042,Bolivar,Arenal,16.0,522075
13052,Bolivar,Arjona,22.7,666987
13062,Bolivar,Arroyohondo,23.1,186053
13074,Bolivar,Barranco De Loba,21.7,487437
13140,Bolivar,Calamar,23.2,290411
13160,Bolivar,Cantagallo,19.5,992881
13001,Bolivar,Cartagena De Indias,22.2,641599
13188,Bolivar,Cicuco,24.3,149678
13222,Bolivar,Clemencia,21.2,97062
13212,Bolivar,Cordoba,23.4,677130
13244,Bolivar,El Carmen De Bolivar,20.9,1073061
13248,Bolivar,El Guamo,22.9,435079
13268,Bolivar,El Penon,22.9,361034
13300,Bolivar,Hatillo De Loba,23.4,219910
13430,Bolivar,Magangue,23.2,1280772
13433,Bolivar,Mahates,22.7,490963
13440,Bolivar,Margarita,23.7,331744
13442,Bolivar,Maria La Baja,22.1,636887
13468,Bolivar,Mompos,23.5,738623
13458,Bolivar,Montecristo,14.4,2363379
13473,Bolivar,Morales,14.4,1522699
13490,Bolivar,Norosi,19.5,470792
13549,Bolivar,Pinillos,23.7,877847
13580,Bolivar,Regidor,23.3,207578
13600,Bolivar,Rioviejo,17.6,955818
13620,Bolivar,San Cristobal,23.5,48057
13647,Bolivar,San Estanislao,21.9,240440
13650,Bolivar,San Fernando,23.7,360236
13654,Bolivar,San Jacinto,20.9,502471
13655,Bolivar,San Jacinto Del Cauca,21.8,643931
13657,Bolivar,San Juan Nepomuceno,21.8,716411
13667,Bolivar,San Martin De Loba,21.5,509391
13670,Bolivar,San Pablo,17.0,2279235
13673,Bolivar,Santa Catalina,20.7,195742
13683,Bolivar,Santa Rosa,22.8,175803
13688,Bolivar,Santa Rosa Del Sur,15.6,2689542
13744,Bolivar,Simiti,18.7,1529192
13760,Bolivar,Soplaviento,23.5,105206
13780,Bolivar,Talaigua Nuevo,23.7,282518
13810,Bolivar,Tiquisio,19.3,862474
13836,Bolivar,Turbaco,22.0,230243
13838,Bolivar,Turbana,22.3,216239
13873,Bolivar,Villanueva,21.1,155836
13894,Bolivar,Zambrano,23.3,351120
15022,Boyaca,Almeida,6.8,64742
15047,Boyaca,Aquitania,3.2,1058211
15051,Boyaca,Arcabuco,3.5,154978
15087,Boyaca,Belen,-0.1,183366
15090,Boyaca,Berbeo,5.5,65145
15092,Boyaca,Beteitiva,2.5,114526
15097,Boyaca,Boavita,6.7,163388
15104,Boyaca,Boyaca,6.9,53946
15106,Boyaca,Briceno,6.3,72614
15109,Boyaca,Buenavista,5.2,123767
15114,Boyaca,Busbanza,5.5,28487
15131,Boyaca,Caldas,6.8,88750
15135,Boyaca,Campohermoso,8.4,335327
15162,Boyaca,Cerinza,0.5,71470
15172,Boyaca,Chinavita,3.8,153141
15176,Boyaca,Chiquinquira,5.2,185435
15180,Boyaca,Chiscas,0.3,741218
15183,Boyaca,Chita,1.8,761279
15185,Boyaca,Chitaraque,7.7,178245
15187,Boyaca,Chivata,6.4,55652
15236,Boyaca,Chivor,6.8,121971
15232,Boyaca,Chiquiza,3.6,130944
15189,Boyaca,Cienega,4.8,60653
15212,Boyaca,Coper,8.2,168389
15215,Boyaca,Corrales,4.9,68384
15218,Boyaca,Covarachia,8.4,115095
15223,Boyaca,Cubara,1.3,1307040
15224,Boyaca,Cucaita,6.1,47345
15226,Boyaca,Cuitiva,5.3,49566
15204,Boyaca,Combita,3.6,163236
15238,Boyaca,Duitama,0.9,263024
15244,Boyaca,El Cocuy,1.7,267964
15248,Boyaca,El Espino,2.5,78072
15272,Boyaca,Firavitoba,4.9,122844
15276,Boyaca,Floresta,2.8,99040
15293,Boyaca,Gachantiva,7.9,99085
15299,Boyaca,Garagoa,5.4,217267
15317,Boyaca,Guacamayas,4.3,64841
15322,Boyaca,Guateque,8.6,40555
