COD_MUN,DEPARTAMENTO,MUNICIPIO,TMIN_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
05360,Antioquia,Itagui,11.1,21942
05361,Antioquia,Ituango,7.9,3200283
05364,Antioquia,Jardin,6.6,225853
05368,Antioquia,Jerico,9.3,230278
05376,Antioquia,La Ceja,7.0,149154
05380,Antioquia,La Estrella,7.7,41419
05390,Antioquia,La Pintada,15.7,61022
05400,Antioquia,La Union,6.4,188508
05411,Antioquia,Liborina,6.1,243496
05425,Antioquia,Maceo,17.1,435772
05440,Antioquia,Marinilla,8.5,129182
05001,Antioquia,Medellin,7.1,419962
05467,Antioquia,Montebello,10.5,85420
05475,Antioquia,Murindo,17.5,1423307
05480,Antioquia,Mutata,9.9,1209994
05483,Antioquia,Narino,3.2,355855
05495,Antioquia,Nechi,20.9,1058350
05490,Antioquia,Necocli,21.9,1413373
05501,Antioquia,Olaya,6.9,97860
05543,Antioquia,Peque,6.9,488675
05541,Antioquia,Penol,8.3,133072
05576,Antioquia,Pueblorrico,10.6,84712
05579,Antioquia,Puerto Berrio,18.6,1373268
05585,Antioquia,Puerto Nare,19.0,752766
05591,Antioquia,Puerto Triunfo,21.4,416003
05604,Antioquia,Remedios,18.6,2225054
05615,Antioquia,Rionegro,7.3,220278
05628,Antioquia,Sabanalarga,6.6,299127
05631,Antioquia,Sabaneta,8.8,17685
05642,Antioquia,Salgar,3.7,323789
05647,Antioquia,San Andres de Cuerquia,6.6,232856
05649,Antioquia,San Carlos,9.1,807373
05652,Antioquia,San Francisco,11.6,400557
05656,Antioquia,San Jeronimo,7.6,181379
05658,Antioquia,San Jose De La Montana,5.1,141913
05659,Antioquia,San Juan De Uraba,23.9,283742
05660,Antioquia,San Luis,12.6,478477
05664,Antioquia,San Pedro De Los Milagros,8.5,248643
05665,Antioquia,San Pedro De Uraba,21.3,680012
05667,Antioquia,San Rafael,9.2,409416
05670,Antioquia,San Roque,12.9,478016
05674,Antioquia,San Vicente,8.2,259228
05679,Antioquia,Santa Barbara,9.1,220405
05042,Antioquia,Santa Fe De Antioquia,4.6,591089
05686,Antioquia,Santa Rosa De Osos,7.3,973298
05690,Antioquia,Santo Domingo,10.0,299206
05697,Antioquia,Santuario,8.1,93832
05736,Antioquia,Segovia,16.4,1269072
05756,Antioquia,Sonson,3.2,1513077
05761,Antioquia,Sopetran,7.9,246389
05790,Antioquia,Taraza,13.5,1295523
05792,Antioquia,Tarso,5.3,135324
05809,Antioquia,Titiribi,11.0,157727
05819,Antioquia,Toledo,9.9,151358
05837,Antioquia,Turbo,20.5,3280628
05789,Antioquia,Tamesis,6.7,283262
05842,Antioquia,Uramita,8.4,299198
05847,Antioquia,Urrao,2.3,2880450
05854,Antioquia,Valdivia,10.8,639646
05856,Antioquia,Valparaiso,9.5,141722
05858,Antioquia,Vegachi,15.1,609013
05861,Antioquia,Venecia,10.1,156919
05873,Antioquia,Vigia Del Fuerte,16.3,1866734
05885,Antioquia,Yali,13.9,496447
05887,Antioquia,Yarumal,7.0,802404
05890,Antioquia,Yolombo,11.8,1139895
05893,Antioquia,Yondo,21.3,2135142
05895,Antioquia,Zaragoza,20.9,1316724
81001,Arauca,Arauca,20.2,6480390
81065,Arauca,Arauquita,20.0,3398314
81220,Arauca,Cravo Norte,21.3,5830110
81300,Arauca,Fortul,-1.0,1302674
81591,Arauca,Puerto Rondon,20.8,2560110
81736,Arauca,Saravena,9.6,1040968
81794,Arauca,Tame,-4.5,6088514
08078,Atlantico,Baranoa,23.1,138078
08001,Atlantico,Barranquilla,24.3,165737
08137,Atlantico,Campo De La Cruz,23.2,113666
08141,Atlantico,Candelaria,23.6,154373
08296,Atlantico,Galapa,23.2,111089
08372,Atlantico,Juan De Acosta,23.1,191150
08421,Atlantico,Luruaco,22.5,255101
08433,Atlantico,Malambo,23.3,111834
08436,Atlantico,Manati,23.3,243551
08520,Atlantico,Palmar De Varela,23.2,104963
08549,Atlantico,Piojo,21.0,287737
08558,Atlantico,Polonuevo,23.3,84030
08560,Atlantico,Ponedera,23.4,235059
08573,Atlantico,Puerto Colombia,24.6,80058
08606,Atlantico,Repelon,22.5,407612
08634,Atlantico,Sabanagrande,23.4,49057
08638,Atlantico,Sabanalarga,23.4,450221
08675,Atlantico,Santa Lucia,23.2,65156
08685,Atlantico,Santo Tomas,23.3,74048
08758,Atlantico,Soledad,23.9,67368
08770,Atlantico,Suan,23.2,48341
08832,Atlantico,Tubara,23.2,203989
08849,Atlantico,Usiacuri,23.0,115345
13006,Bolivar,Achi,20.0,1076327
13030,Bolivar,Altos Del Rosario,22.6,343678
13042,Bolivar,Arenal,14.8,522075
13052,Bolivar,Arjona,22.4,666987
13062,Bolivar,Arroyohondo,22.9,186053
13074,Bolivar,Barranco De Loba,22.2,487437
13140,Bolivar,Calamar,22.9,290411
13160,Bolivar,Cantagallo,19.9,992881
13001,Bolivar,Cartagena De Indias,22.8,641599
13188,Bolivar,Cicuco,24.7,149678
13222,Bolivar,Clemencia,23.2,97062
13212,Bolivar,Cordoba,22.2,677130
13244,Bolivar,El Carmen De Bolivar,20.8,1073061
13248,Bolivar,El Guamo,22.8,435079
13268,Bolivar,El Penon,23.2,361034
13300,Bolivar,Hatillo De Loba,23.1,219910
13430,Bolivar,Magangue,23.3,1280772
13433,Bolivar,Mahates,22.7,490963
13440,Bolivar,Margarita,23.5,331744
13442,Bolivar,Maria La Baja,22.5,636887
13468,Bolivar,Mompos,23.8,738623
13458,Bolivar,Montecristo,12.8,2363379
13473,Bolivar,Morales,12.7,1522699
13490,Bolivar,Norosi,19.6,470792
13549,Bolivar,Pinillos,23.5,877847
13580,Bolivar,Regidor,23.5,207578
13600,Bolivar,Rioviejo,17.0,955818
13620,Bolivar,San Cristobal,23.4,48057
13647,Bolivar,San Estanislao,22.9,240440
13650,Bolivar,San Fernando,24.0,360236
13654,Bolivar,San Jacinto,21.2,502471
13655,Bolivar,San Jacinto Del Cauca,21.5,643931
13657,Bolivar,San Juan Nepomuceno,21.8,716411
13667,Bolivar,San Martin De Loba,22.1,509391
13670,Bolivar,San Pablo,15.9,2279235
13673,Bolivar,Santa Catalina,23.0,195742
13683,Bolivar,Santa Rosa,23.4,175803
13688,Bolivar,Santa Rosa Del Sur,13.7,2689542
13744,Bolivar,Simiti,18.3,1529192
13760,Bolivar,Soplaviento,23.4,105206
13780,Bolivar,Talaigua Nuevo,23.8,282518
13810,Bolivar,Tiquisio,19.2,862474
13836,Bolivar,Turbaco,22.6,230243
13838,Bolivar,Turbana,22.7,216239
13873,Bolivar,Villanueva,22.9,155836
13894,Bolivar,Zambrano,22.1,351120
15022,Boyaca,Almeida,5.6,64742
15047,Boyaca,Aquitania,-0.0,1058211
15051,Boyaca,Arcabuco,3.5,154978
15087,Boyaca,Belen,-1.1,183366
15090,Boyaca,Berbeo,3.7,65145
15092,Boyaca,Beteitiva,2.3,114526
15097,Boyaca,Boavita,4.9,163388
15104,Boyaca,Boyaca,5.0,53946
15106,Boyaca,Briceno,5.6,72614
15109,Boyaca,Buenavista,4.8,123767
15114,Boyaca,Busbanza,5.6,28487
15131,Boyaca,Caldas,6.5,88750
15135,Boyaca,Campohermoso,8.2,335327
15162,Boyaca,Cerinza,0.1,71470
15172,Boyaca,Chinavita,2.3,153141
15176,Boyaca,Chiquinquira,4.3,185435
15180,Boyaca,Chiscas,-2.0,741218
15183,Boyaca,Chita,-0.2,761279
15185,Boyaca,Chitaraque,7.5,178245
15187,Boyaca,Chivata,5.0,55652
15236,Boyaca,Chivor,5.6,121971
15232,Boyaca,Chiquiza,3.3,130944
15189,Boyaca,Cienega,3.0,60653
15212,Boyaca,Coper,7.7,168389
15215,Boyaca,Corrales,3.6,68384
15218,Boyaca,Covarachia,7.6,115095
15223,Boyaca,Cubara,0.2,1307040
15224,Boyaca,Cucaita,4.5,47345
15226,Boyaca,Cuitiva,2.7,49566
15204,Boyaca,Combita,3.6,163236
15238,Boyaca,Duitama,0.7,263024
15244,Boyaca,El Cocuy,-1.9,267964
15248,Boyaca,El Espino,1.4,78072
15272,Boyaca,Firavitoba,3.5,122844
15276,Boyaca,Floresta,2.6,99040
15293,Boyaca,Gachantiva,8.2,99085
15299,Boyaca,Garagoa,4.6,217267
15317,Boyaca,Guacamayas,2.4,64841
15322,Boyaca,Guateque,7.7,40555
15325,Boyaca,Guayata,5.3,112217
15296,Boyaca,Gameza,-0.8,138946
15332,Boyaca,Guican De La Sierra,-5.2,1070903
15362,Boyaca,Iza,3.2,38473
15367,Boyaca,Jenesano,5.5,66331
15368,Boyaca,Jerico,0.7,148093
15380,Boyaca,La Capilla,3.1,63929
15403,Boyaca,La Uvita,0.7,181646
15401,Boyaca,La Victoria,12.2,31473
15377,Boyaca,Labranzagrande,1.7,652774
15425,Boyaca,Macanal,6.6,224465
15442,Boyaca,Maripi,6.9,180579
15455,Boyaca,Miraflores,2.4,290460
15464,Boyaca,Mongua,0.3,405311
15466,Boyaca,Mongui,-0.2,77369
15469,Boyaca,Moniquira,7.7,245372
15476,Boyaca,Motavita,3.8,67457
15480,Boyaca,Muzo,12.1,154909
15491,Boyaca,Nobsa,3.5,62374
15494,Boyaca,Nuevo Colon,4.5,57731
15500,Boyaca,Oicata,5.8,67761
15507,Boyaca,Otanche,12.9,533974
15511,Boyaca,Pachavita,3.6,74881
15516,Boyaca,Paipa,1.9,342952
15518,Boyaca,Pajarito,2.0,352183
15522,Boyaca,Panqueba,1.7,44663
15531,Boyaca,Pauna,6.9,283931
15533,Boyaca,Paya,8.0,498334
15537,Boyaca,Paz De Rio,1.7,137921
15542,Boyaca,Pesca,1.9,295543
15550,Boyaca,Pisba,1.7,522244
15572,Boyaca,Puerto Boyaca,15.9,1701535
15514,Boyaca,Paez,5.8,380612
15580,Boyaca,Quipama,12.3,188012
15599,Boyaca,Ramiriqui,3.2,141107
15621,Boyaca,Rondon,2.3,231777
15600,Boyaca,Raquira,3.7,247937
15632,Boyaca,Saboya,4.0,279484
15646,Boyaca,Samaca,2.8,188280
15660,Boyaca,San Eduardo,2.1,122906
15664,Boyaca,San Jose De Pare,10.7,83670
15667,Boyaca,San Luis De Gaceno,12.1,527240
15673,Boyaca,San Mateo,0.8,139347
15676,Boyaca,San Miguel De Sema,6.1,105631
15681,Boyaca,San Pablo De Borbur,12.7,220216
15690,Boyaca,Santa Maria,7.0,347503
15693,Boyaca,Santa Rosa De Viterbo,0.2,131186
15696,Boyaca,Santa Sofia,4.0,87207
15686,Boyaca,Santana,10.8,76441
15720,Boyaca,Sativanorte,1.6,181350
15723,Boyaca,Sativasur,1.6,61700
15740,Boyaca,Siachoque,2.8,133916
15753,Boyaca,Soata,3.3,138419
15757,Boyaca,Socha,-0.5,168764
15755,Boyaca,Socota,0.1,678247
15759,Boyaca,Sogamoso,-0.2,233349
15761,Boyaca,Somondoco,6.8,66002
15762,Boyaca,Sora,4.4,53754
15764,Boyaca,Soraca,4.8,62643
15763,Boyaca,Sotaquira,2.0,320398
15774,Boyaca,Susacon,1.8,205449
15776,Boyaca,Sutamarchan,4.1,116304
15778,Boyaca,Sutatenza,7.7,46176
15638,Boyaca,Sachica,5.4,71835
15790,Boyaca,Tasco,-0.7,235644
15798,Boyaca,Tenza,7.7,51489
15804,Boyaca,Tibana,4.5,136825
15806,Boyaca,Tibasosa,3.6,105337
15808,Boyaca,Tinjaca,4.5,89623
15810,Boyaca,Tipacoque,5.2,80921
15814,Boyaca,Toca,2.0,189032
15816,Boyaca,Togui,7.6,114085
15822,Boyaca,Tota,0.9,220195
15001,Boyaca,Tunja,4.4,134508
15832,Boyaca,Tunungua,13.4,32844
15835,Boyaca,Turmeque,3.5,89512
15837,Boyaca,Tuta,3.0,186007
15839,Boyaca,Tutaza,-1.1,137160
15820,Boyaca,Topaga,2.1,37790
15861,Boyaca,Ventaquemada,2.7,179736
15407,Boyaca,Villa De Leiva,3.6,142254
15879,Boyaca,Viracacha,2.3,70304
15897,Boyaca,Zetaquira,2.1,282434
15842,Boyaca,Umbita,3.4,164061
17013,Caldas,Aguadas,4.4,534268
17042,Caldas,Anserma,12.5,234757
17050,Caldas,Aranzazu,1.2,167918
17088,Caldas,Belalcazar,14.4,127127
17174,Caldas,Chinchina,11.1,122659
17272,Caldas,Filadelfia,11.1,216214
17380,Caldas,La Dorada,20.4,617440
17388,Caldas,La Merced,10.2,99457
17001,Caldas,Manizales,1.6,494940
17433,Caldas,Manzanares,2.1,222224
17442,Caldas,Marmato,11.5,41414
17444,Caldas,Marquetalia,9.2,101432
17446,Caldas,Marulanda,0.5,423160
17486,Caldas,Neira,0.5,414517
17495,Caldas,Norcasia,17.8,255702
17524,Caldas,Palestina,14.5,125923
17541,Caldas,Pensilvania,1.1,559892
17513,Caldas,Pacora,4.4,288940
17614,Caldas,Riosucio,6.6,431230
17616,Caldas,Risaralda,13.8,100893
17653,Caldas,Salamina,1.0,435722
17662,Caldas,Samana,9.2,851762
17665,Caldas,San Jose,14.0,68409
17777,Caldas,Supia,7.5,136369
17867,Caldas,Victoria,17.1,627863
17873,Caldas,Villamaria,-2.8,510552
17877,Caldas,Viterbo,14.9,126646
18029,Caqueta,Albania,19.0,461430
18094,Caqueta,Belen De Los Andaquies,5.0,1332070
18150,Caqueta,Cartagena Del Chaira,18.4,14302792
18205,Caqueta,Curillo,19.0,446258
18247,Caqueta,El Doncello,3.0,1237359
18256,Caqueta,El Paujil,3.2,1381144
18001,Caqueta,Florencia,3.0,2849167
18460,Caqueta,Milan,18.7,1364834
18410,Caqueta,Montanita,15.3,1902539
18479,Caqueta,Morelia,18.6,517065
18592,Caqueta,Puerto Rico,2.1,4639620
18610,Caqueta,San Jose Del Fragua,5.0,1463987
18753,Caqueta,San Vicente Del Caguan,1.6,22596052
18756,Caqueta,Solano,17.6,47306537
18785,Caqueta,Solita,19.0,533143
18860,Caqueta,Valparaiso,18.7,1487164
85010,Casanare,Aguazul,12.3,1618707
85015,Casanare,Chameza,3.0,347769
85125,Casanare,Hato Corozal,15.4,6180559
85136,Casanare,La Salina,-1.1,224697
85139,Casanare,Mani,20.9,4208984
85162,Casanare,Monterrey,10.0,874205
85225,Casanare,Nunchia,17.3,1236741
85230,Casanare,Orocue,21.3,5326366
85250,Casanare,Paz De Ariporo,15.4,13575765
85263,Casanare,Pore,16.8,877112
85279,Casanare,Recetor,3.6,203471
85300,Casanare,Sabanalarga,13.0,449883
85325,Casanare,San Luis De Palenque,21.0,3351294
85315,Casanare,Sacama,3.7,350779
85410,Casanare,Tauramena,8.4,2675418
85430,Casanare,Trinidad,20.9,3327161
85400,Casanare,Tamara,3.6,1225520
85440,Casanare,Villanueva,20.4,935168
85001,Casanare,Yopal,11.9,2785982
19022,Cauca,Almaguer,5.2,264315
19050,Cauca,Argelia,1.7,865804
19075,Cauca,Balboa,3.6,461121
19100,Cauca,Bolivar,3.7,890591
19110,Cauca,Buenos Aires,8.0,486294
19130,Cauca,Cajibio,6.1,617204
19137,Cauca,Caldono,4.7,396572
19142,Cauca,Caloto,9.1,296298
19212,Cauca,Corinto,-0.1,364582
19256,Cauca,El Tambo,5.9,3059416
19290,Cauca,Florencia,10.5,63227
19300,Cauca,Guachene,17.3,112533
19318,Cauca,Guapi,2.1,2857484
19355,Cauca,Inza,0.3,968701
19364,Cauca,Jambalo,2.6,262182
19392,Cauca,La Sierra,4.3,232716
19397,Cauca,La Vega,-1.6,576336
19418,Cauca,Lopez,5.5,3756072
19450,Cauca,Mercaderes,10.9,778830
19455,Cauca,Miranda,0.7,212228
19473,Cauca,Morales,5.4,571576
19513,Cauca,Padilla,17.8,77935
19532,Cauca,Patia,5.9,843152
19533,Cauca,Piamonte,4.7,1234071
19548,Cauca,Piendamo Tunia,8.9,202515
19001,Cauca,Popayan,1.6,536566
19573,Cauca,Puerto Tejada,17.7,121797
19585,Cauca,Purace,-2.5,565742
19517,Cauca,Paez,-7.2,2005762
19622,Cauca,Rosas,8.7,188862
19693,Cauca,San Sebastian,-1.5,467981
19701,Cauca,Santa Rosa,-1.5,4042499
19698,Cauca,Santander De Quilichao,8.2,579367
19743,Cauca,Silvia,-0.1,761358
19760,Cauca,Sotara,0.2,576431
19785,Cauca,Sucre,5.2,151709
19780,Cauca,Suarez,8.1,438527
19809,Cauca,Timbiqui,2.8,2292058
19807,Cauca,Timbio,10.4,224908
19821,Cauca,Toribio,-0.8,550482
19824,Cauca,Totoro,0.8,452123
19845,Cauca,Villa Rica,17.8,91403
20011,Cesar,Aguachica,12.8,991689
20013,Cesar,Agustin Codazzi,-1.7,1990912
20032,Cesar,Astrea,22.9,723196
20045,Cesar,Becerrill,4.1,1387431
20060,Cesar,Bosconia,23.1,665912
20175,Cesar,Chimichagua,15.5,1559273
20178,Cesar,Chiriguana,6.9,1263107
20228,Cesar,Curumani,9.6,1036651
20238,Cesar,El Copey,14.1,1086584
20250,Cesar,El Paso,22.8,922813
20295,Cesar,Gamarra,24.1,369472
20310,Cesar,Gonzalez,12.7,82395
20383,Cesar,La Gloria,15.2,907988
20400,Cesar,La Jagua De Ibirico,6.0,851142
20621,Cesar,La Paz,-1.3,1218532
20443,Cesar,Manaure Balcon Del Cesar,-0.2,155273
20517,Cesar,Pailitas,12.2,601870
20550,Cesar,Pelaya,12.5,479005
20570,Cesar,Pueblo Bello,3.1,845650
20614,Cesar,Rio De Oro,14.4,620799
20710,Cesar,San Alberto,8.9,621029
20750,Cesar,San Diego,17.2,733602
20770,Cesar,San Martin,8.9,1121506
20787,Cesar,Tamalameque,23.3,580879
20001,Cesar,Valledupar,-0.4,4760939
27006,Choco,Acandi,13.0,884274
27025,Choco,Alto Baudo,18.4,2298095
27050,Choco,Atrato (Yuto),23.3,472826
27073,Choco,Bagado,-6.3,906062
27075,Choco,Bahia Solano,17.5,1000977
27077,Choco,Bajo Baudo,18.5,3859475
27099,Choco,Bojaya,17.5,4075194
27150,Choco,Carmen Del Darien,19.5,3575003
27205,Choco,Condoto,15.0,524237
27160,Choco,Certegui,20.9,474761
27135,Choco,El Canton Del San Pablo,22.4,426516
27245,Choco,El Carmen,3.1,932014
27250,Choco,El Litoral Del San Juan,7.4,4614422
27361,Choco,Istmina,22.2,2104956
27372,Choco,Jurado,19.9,1418262
27413,Choco,Lloro,8.9,945710
27425,Choco,Medio Atrato,7.2,2034733
27430,Choco,Medio Baudo,22.2,1536707
27450,Choco,Medio San Juan,22.9,742975
27495,Choco,Nuqui,19.5,786818
27491,Choco,Novita,15.3,1058998
27001,Choco,Quibdo,5.7,3935568
27580,Choco,Rio Iro,16.1,364474
27600,Choco,Rio Quito,21.9,783712
27615,Choco,Riosucio,17.5,8510316
27660,Choco,San Jose Del Palmar,3.2,1773675
27745,Choco,Sipi,12.6,1766121
27787,Choco,Tado,6.4,801666
27800,Choco,Unguia,12.8,1329271
27810,Choco,Union Panamericana,23.1,199271
25001,Cundinamarca,Agua De Dios,17.9,96414
25019,Cundinamarca,Alban,6.3,57033
25035,Cundinamarca,Anapoima,15.8,139077
25040,Cundinamarca,Anolaima,5.1,135734
25599,Cundinamarca,Apulo,15.8,136847
25053,Cundinamarca,Arbelaez,0.9,159776
25086,Cundinamarca,Beltran,15.7,198459
25095,Cundinamarca,Bituima,11.5,68554
11001,Cundinamarca,"Bogota, D.C.",-0.8,1817617
25099,Cundinamarca,Bojaca,6.2,114816
25120,Cundinamarca,Cabrera,0.5,472918
25123,Cundinamarca,Cachipay,8.6,60001
25126,Cundinamarca,Cajica,4.2,57613
25148,Cundinamarca,Caparrapi,12.1,691626
25154,Cundinamarca,Carmen De Carupa,2.5,335390
25168,Cundinamarca,Chaguani,12.6,193130
25178,Cundinamarca,Chipaque,1.7,168889
25181,Cundinamarca,Choachi,1.8,238380
25183,Cundinamarca,Choconta,2.9,337005
25175,Cundinamarca,Chia,4.3,89725
25200,Cundinamarca,Cogua,1.9,149171
25214,Cundinamarca,Cota,4.9,60325
25224,Cundinamarca,Cucunuba,4.0,123368
25151,Cundinamarca,Caqueza,4.6,125134
25245,Cundinamarca,El Colegio,7.2,132712
25258,Cundinamarca,El Penon,11.3,150616
25260,Cundinamarca,El Rosal,5.4,97906
25269,Cundinamarca,Facatativa,4.5,177403
25281,Cundinamarca,Fosca,3.3,124718
25286,Cundinamarca,Funza,7.0,78637
25290,Cundinamarca,Fusagasuga,4.5,217267
25279,Cundinamarca,Fomeque,-0.8,516292
25288,Cundinamarca,Fuquene,3.9,87018
25293,Cundinamarca,Gachala,1.6,432028
25295,Cundinamarca,Gachancipa,4.9,48214
25297,Cundinamarca,Gacheta,3.1,290620
25299,Cundinamarca,Gama,3.6,120848
25307,Cundinamarca,Girardot,18.6,146209
25312,Cundinamarca,Granada,5.9,68085
25317,Cundinamarca,Guacheta,2.5,191172
25320,Cundinamarca,Guaduas,11.5,857360
25322,Cundinamarca,Guasca,1.4,404736
25324,Cundinamarca,Guataqui,18.2,102032
25326,Cundinamarca,Guatavita,2.9,283317
25328,Cundinamarca,Guayabal De Siquima,10.8,69482
25335,Cundinamarca,Guayabetal,2.7,249907
25339,Cundinamarca,Gutierrez,-0.4,508242
25368,Cundinamarca,Jerusalen,15.8,248906
25372,Cundinamarca,Junin,1.4,385773
25377,Cundinamarca,La Calera,1.4,366653
25386,Cundinamarca,La Mesa,9.6,166358
25394,Cundinamarca,La Palma,11.9,214295
25398,Cundinamarca,La Pena,12.0,144262
25402,Cundinamarca,La Vega,6.4,174494
25407,Cundinamarca,Lenguazaque,2.5,174805
25426,Cundinamarca,Macheta,2.9,257318
25430,Cundinamarca,Madrid,5.6,134211
25436,Cundinamarca,Manta,3.1,121152
25438,Cundinamarca,Medina,1.1,1342710
25473,Cundinamarca,Mosquera,6.0,119106
25483,Cundinamarca,Narino,17.9,61841
25486,Cundinamarca,Nemocon,4.9,110451
25488,Cundinamarca,Nilo,13.2,251976
25489,Cundinamarca,Nimaima,11.4,66834
25491,Cundinamarca,Nocaima,12.0,77414
25513,Cundinamarca,Pacho,2.1,452189
25518,Cundinamarca,Paime,11.0,195071
25524,Cundinamarca,Pandi,10.2,80416
25530,Cundinamarca,Paratebueno,16.7,993230
25535,Cundinamarca,Pasca,0.4,304745
25572,Cundinamarca,Puerto Salgar,19.7,579543
25580,Cundinamarca,Puli,13.1,221839
25592,Cundinamarca,Quebradanegra,11.6,89648
25594,Cundinamarca,Quetame,3.0,154583
25596,Cundinamarca,Quipile,11.4,143326
25612,Cundinamarca,Ricaurte,20.1,143587
25645,Cundinamarca,San Antonio Del Tequendama,6.5,99377
25649,Cundinamarca,San Bernardo,0.7,277004
25653,Cundinamarca,San Cayetano,2.7,323291
25658,Cundinamarca,San Francisco,4.6,133330
25662,Cundinamarca,San Juan De Rioseco,12.4,352518
25718,Cundinamarca,Sasaima,6.5,125300
25736,Cundinamarca,Sesquile,3.0,158508
25740,Cundinamarca,Sibate,3.9,136899
25743,Cundinamarca,Silvania,5.2,182822
25745,Cundinamarca,Simijaca,5.4,108659
25754,Cundinamarca,Soacha,1.5,210300
25758,Cundinamarca,Sopo,3.3,124622
25769,Cundinamarca,Subachoque,2.4,234886
25772,Cundinamarca,Suesca,4.2,194571
25777,Cundinamarca,Supata,3.0,146398
25779,Cundinamarca,Susa,3.6,117005
25781,Cundinamarca,Sutatausa,4.0,72876
25785,Cundinamarca,Tabio,3.4,84450
25793,Cundinamarca,Tausa,2.0,226735
25797,Cundinamarca,Tena,8.7,57745
25799,Cundinamarca,Tenjo,3.9,128114
25805,Cundinamarca,Tibacuy,9.8,95022
25807,Cundinamarca,Tibirita,3.3,63509
25815,Cundinamarca,Tocaima,16.0,275723
25817,Cundinamarca,Tocancipa,4.5,82227
25823,Cundinamarca,Topaipi,12.3,161438
25839,Cundinamarca,Ubala,4.2,586319
25841,Cundinamarca,Ubaque,2.9,120152
25843,Cundinamarca,Ubate,3.5,114852
25845,Cundinamarca,Une,1.1,234592
25506,Cundinamarca,Venecia,2.9,137010
25862,Cundinamarca,Vergara,8.6,162441
25867,Cundinamarca,Viani,11.9,75322
25871,Cundinamarca,Villagomez,7.5,70735
25873,Cundinamarca,Villapinzon,2.7,253974
25875,Cundinamarca,Villeta,12.4,158218
25878,Cundinamarca,Viota,8.5,225846
25885,Cundinamarca,Yacopi,11.0,1075227
25898,Cundinamarca,Zipacon,4.4,60831
25899,Cundinamarca,Zipaquira,1.9,218782
25851,Cundinamarca,Utica,13.7,103433
23068,Cordoba,Ayapel,23.2,2219804
23079,Cordoba,Buenavista,22.9,942804
23090,Cordoba,Canalete,22.8,474534
23162,Cordoba,Cerete,22.8,328454
23168,Cordoba,Chima,23.4,366795
