COD_MUN,DEPARTAMENTO,MUNICIPIO,TMIN_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
91263,Amazonas,El Encanto,20.2,11774585
91405,Amazonas,La Chorrera,20.2,14165931
91407,Amazonas,La Pedrera,19.1,15175784
91430,Amazonas,La Victoria,20.2,1598379
91001,Amazonas,Leticia,19.7,6727268
91460,Amazonas,Miriti-Parana,19.2,18820064
91530,Amazonas,Puerto Alegria,20.7,9291534
91536,Amazonas,Puerto Arica,20.1,15153174
91540,Amazonas,Puerto Narino,19.8,1587068
91669,Amazonas,Santander,19.8,16457477
91798,Amazonas,Tarapaca,19.9,10077628
05002,Antioquia,Abejorral,8.2,569818
05004,Antioquia,Abriaqui,6.9,333936
05021,Antioquia,Alejandria,12.1,145063
05030,Antioquia,Amaga,11.0,94539
05031,Antioquia,Amalfi,12.0,1362016
05034,Antioquia,Andes,7.9,451890
05036,Antioquia,Angelopolis,8.3,92005
05038,Antioquia,Angostura,9.4,381134
05040,Antioquia,Anori,12.7,1593171
05044,Antioquia,Anza,8.9,287675
05045,Antioquia,Apartado,18.7,603077
05051,Antioquia,Arboletes,21.5,851162
05055,Antioquia,Argelia,6.0,275658
05059,Antioquia,Armenia,11.9,124098
05079,Antioquia,Barbosa,9.1,231400
05088,Antioquia,Bello,7.9,166318
05086,Antioquia,Belmira,6.9,333209
05091,Antioquia,Betania,6.5,202703
05093,Antioquia,Betulia,6.7,294857
05107,Antioquia,Briceno,8.6,423900
05113,Antioquia,Buritica,8.8,399678
05125,Antioquia,Caicedo,6.5,225000
05129,Antioquia,Caldas,6.9,149249
05134,Antioquia,Campamento,10.0,261516
05142,Antioquia,Caracoli,18.0,295686
05145,Antioquia,Caramanta,9.2,103393
05147,Antioquia,Carepa,17.7,436264
05148,Antioquia,Carmen De Viboral,7.2,476206
05150,Antioquia,Carolina,9.9,168392
05154,Antioquia,Caucasia,22.2,1612931
05138,Antioquia,Canasgordas,7.2,410500
05172,Antioquia,Chigorodo,16.7,812701
05190,Antioquia,Cisneros,13.4,52830
05101,Antioquia,Ciudad Bolivar,7.7,296221
05197,Antioquia,Cocorna,9.7,271796
05206,Antioquia,Concepcion,9.3,227278
05209,Antioquia,Concordia,10.0,278528
05212,Antioquia,Copacabana,8.7,76412
05120,Antioquia,Caceres,18.2,2113418
05234,Antioquia,Dabeiba,7.9,2201979
05237,Antioquia,Donmatias,9.1,228757
05240,Antioquia,Ebejico,9.5,267317
05250,Antioquia,El Bagre,19.5,1760318
05607,Antioquia,El Retiro,6.8,272023
05264,Antioquia,Entrerrios,7.1,240971
05266,Antioquia,Envigado,7.9,89961
05282,Antioquia,Fredonia,9.5,289963
05284,Antioquia,Frontino,6.0,1556209
05306,Antioquia,Giraldo,7.9,105158
05308,Antioquia,Girardota,9.2,93182
05313,Antioquia,Granada,9.3,213883
05315,Antioquia,Guadalupe,12.3,133112
05318,Antioquia,Guarne,10.2,171165
05321,Antioquia,Guatape,10.7,93722
05310,Antioquia,Gomez Plata,11.4,373943
05347,Antioquia,Heliconia,9.3,129116
05353,Antioquia,Hispania,14.1,60851
05360,Antioquia,Itagui,11.9,21942
05361,Antioquia,Ituango,8.0,3200283
05364,Antioquia,Jardin,9.2,225853
05368,Antioquia,Jerico,11.4,230278
05376,Antioquia,La Ceja,9.0,149154
05380,Antioquia,La Estrella,8.4,41419
05390,Antioquia,La Pintada,15.7,61022
05400,Antioquia,La Union,8.4,188508
05411,Antioquia,Liborina,7.3,243496
05425,Antioquia,Maceo,16.9,435772
05440,Antioquia,Marinilla,9.4,129182
05001,Antioquia,Medellin,7.8,419962
05467,Antioquia,Montebello,9.5,85420
05475,Antioquia,Murindo,16.5,1423307
05480,Antioquia,Mutata,11.4,1209994
05483,Antioquia,Narino,6.3,355855
05495,Antioquia,Nechi,20.3,1058350
05490,Antioquia,Necocli,20.4,1413373
05501,Antioquia,Olaya,7.3,97860
05543,Antioquia,Peque,7.8,488675
05541,Antioquia,Penol,9.3,133072
05576,Antioquia,Pueblorrico,12.1,84712
05579,Antioquia,Puerto Berrio,18.3,1373268
05585,Antioquia,Puerto Nare,18.1,752766
05591,Antioquia,Puerto Triunfo,20.4,416003
05604,Antioquia,Remedios,17.9,2225054
05615,Antioquia,Rionegro,9.8,220278
05628,Antioquia,Sabanalarga,7.6,299127
05631,Antioquia,Sabaneta,9.6,17685
05642,Antioquia,Salgar,5.9,323789
05647,Antioquia,San Andres de Cuerquia,7.7,232856
05649,Antioquia,San Carlos,10.0,807373
05652,Antioquia,San Francisco,11.9,400557
05656,Antioquia,San Jeronimo,7.9,181379
05658,Antioquia,San Jose De La Montana,7.5,141913
05659,Antioquia,San Juan De Uraba,22.3,283742
05660,Antioquia,San Luis,12.8,478477
05664,Antioquia,San Pedro De Los Milagros,8.0,248643
05665,Antioquia,San Pedro De Uraba,20.7,680012
05667,Antioquia,San Rafael,10.1,409416
05670,Antioquia,San Roque,13.1,478016
05674,Antioquia,San Vicente,9.1,259228
05679,Antioquia,Santa Barbara,8.7,220405
05042,Antioquia,Santa Fe De Antioquia,8.0,591089
05686,Antioquia,Santa Rosa De Osos,8.6,973298
05690,Antioquia,Santo Domingo,11.1,299206
05697,Antioquia,Santuario,9.0,93832
05736,Antioquia,Segovia,16.7,1269072
05756,Antioquia,Sonson,6.0,1513077
05761,Antioquia,Sopetran,8.1,246389
05790,Antioquia,Taraza,13.4,1295523
05792,Antioquia,Tarso,7.9,135324
05809,Antioquia,Titiribi,11.7,157727
05819,Antioquia,Toledo,10.5,151358
05837,Antioquia,Turbo,19.5,3280628
05789,Antioquia,Tamesis,9.1,283262
05842,Antioquia,Uramita,8.9,299198
05847,Antioquia,Urrao,5.4,2880450
05854,Antioquia,Valdivia,11.1,639646
05856,Antioquia,Valparaiso,10.5,141722
05858,Antioquia,Vegachi,15.2,609013
05861,Antioquia,Venecia,10.5,156919
05873,Antioquia,Vigia Del Fuerte,15.6,1866734
05885,Antioquia,Yali,14.8,496447
05887,Antioquia,Yarumal,7.9,802404
05890,Antioquia,Yolombo,12.2,1139895
05893,Antioquia,Yondo,20.0,2135142
05895,Antioquia,Zaragoza,20.4,1316724
81001,Arauca,Arauca,20.9,6480390
81065,Arauca,Arauquita,20.0,3398314
81220,Arauca,Cravo Norte,21.6,5830110
81300,Arauca,Fortul,2.0,1302674
81591,Arauca,Puerto Rondon,20.6,2560110
81736,Arauca,Saravena,10.3,1040968
81794,Arauca,Tame,-1.2,6088514
08078,Atlantico,Baranoa,22.3,138078
08001,Atlantico,Barranquilla,24.0,165737
08137,Atlantico,Campo De La Cruz,22.7,113666
08141,Atlantico,Candelaria,22.2,154373
08296,Atlantico,Galapa,22.7,111089
08372,Atlantico,Juan De Acosta,22.2,191150
08421,Atlantico,Luruaco,21.6,255101
08433,Atlantico,Malambo,23.3,111834
08436,Atlantico,Manati,21.9,243551
08520,Atlantico,Palmar De Varela,23.3,104963
08549,Atlantico,Piojo,20.4,287737
08558,Atlantico,Polonuevo,23.3,84030
08560,Atlantico,Ponedera,23.0,235059
08573,Atlantico,Puerto Colombia,23.9,80058
08606,Atlantico,Repelon,20.7,407612
08634,Atlantico,Sabanagrande,23.6,49057
08638,Atlantico,Sabanalarga,21.7,450221
08675,Atlantico,Santa Lucia,22.7,65156
08685,Atlantico,Santo Tomas,23.3,74048
08758,Atlantico,Soledad,23.8,67368
08770,Atlantico,Suan,23.2,48341
08832,Atlantico,Tubara,22.5,203989
08849,Atlantico,Usiacuri,22.2,115345
13006,Bolivar,Achi,18.6,1076327
13030,Bolivar,Altos Del Rosario,21.2,343678
13042,Bolivar,Arenal,14.3,522075
13052,Bolivar,Arjona,21.7,666987
13062,Bolivar,Arroyohondo,22.6,186053
13074,Bolivar,Barranco De Loba,20.5,487437
13140,Bolivar,Calamar,22.8,290411
13160,Bolivar,Cantagallo,19.0,992881
13001,Bolivar,Cartagena De Indias,21.5,641599
13188,Bolivar,Cicuco,24.7,149678
13222,Bolivar,Clemencia,21.2,97062
13212,Bolivar,Cordoba,22.8,677130
13244,Bolivar,El Carmen De Bolivar,20.5,1073061
13248,Bolivar,El Guamo,22.5,435079
13268,Bolivar,El Penon,23.0,361034
13300,Bolivar,Hatillo De Loba,23.8,219910
13430,Bolivar,Magangue,23.4,1280772
13433,Bolivar,Mahates,22.4,490963
