COD_MUN,DEPARTAMENTO,MUNICIPIO,TMAX_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
05400,Antioquia,La Union,22.6,188508
05411,Antioquia,Liborina,33.3,243496
05425,Antioquia,Maceo,33.3,435772
05440,Antioquia,Marinilla,22.5,129182
05001,Antioquia,Medellin,30.1,419962
05467,Antioquia,Montebello,31.2,85420
05475,Antioquia,Murindo,33.3,1423307
05480,Antioquia,Mutata,33.2,1209994
05483,Antioquia,Narino,31.9,355855
05495,Antioquia,Nechi,35.7,1058350
05490,Antioquia,Necocli,34.0,1413373
05501,Antioquia,Olaya,33.8,97860
05543,Antioquia,Peque,32.0,488675
05541,Antioquia,Penol,23.2,133072
05576,Antioquia,Pueblorrico,33.3,84712
05579,Antioquia,Puerto Berrio,35.2,1373268
05585,Antioquia,Puerto Nare,35.5,752766
05591,Antioquia,Puerto Triunfo,35.7,416003
05604,Antioquia,Remedios,34.7,2225054
05615,Antioquia,Rionegro,22.2,220278
05628,Antioquia,Sabanalarga,32.1,299127
05631,Antioquia,Sabaneta,26.9,17685
05642,Antioquia,Salgar,33.5,323789
05647,Antioquia,San Andres de Cuerquia,30.9,232856
05649,Antioquia,San Carlos,34.3,807373
05652,Antioquia,San Francisco,33.8,400557
05656,Antioquia,San Jeronimo,33.3,181379
05658,Antioquia,San Jose De La Montana,21.1,141913
05659,Antioquia,San Juan De Uraba,31.9,283742
05660,Antioquia,San Luis,34.0,478477
05664,Antioquia,San Pedro De Los Milagros,21.3,248643
05665,Antioquia,San Pedro De Uraba,34.7,680012
05667,Antioquia,San Rafael,31.5,409416
05670,Antioquia,San Roque,31.6,478016
05674,Antioquia,San Vicente,23.2,259228
05679,Antioquia,Santa Barbara,33.5,220405
05042,Antioquia,Santa Fe De Antioquia,34.5,591089
05686,Antioquia,Santa Rosa De Osos,29.0,973298
05690,Antioquia,Santo Domingo,29.8,299206
05697,Antioquia,Santuario,24.2,93832
05736,Antioquia,Segovia,35.9,1269072
05756,Antioquia,Sonson,35.7,1513077
05761,Antioquia,Sopetran,34.4,246389
05790,Antioquia,Taraza,34.3,1295523
05792,Antioquia,Tarso,33.6,135324
05809,Antioquia,Titiribi,34.3,157727
05819,Antioquia,Toledo,33.0,151358
05837,Antioquia,Turbo,34.2,3280628
05789,Antioquia,Tamesis,33.5,283262
05842,Antioquia,Uramita,29.3,299198
05847,Antioquia,Urrao,31.9,2880450
05854,Antioquia,Valdivia,33.1,639646
05856,Antioquia,Valparaiso,32.8,141722
05858,Antioquia,Vegachi,32.4,609013
05861,Antioquia,Venecia,33.9,156919
05873,Antioquia,Vigia Del Fuerte,33.2,1866734
05885,Antioquia,Yali,32.3,496447
05887,Antioquia,Yarumal,31.2,802404
05890,Antioquia,Yolombo,33.9,1139895
05893,Antioquia,Yondo,34.9,2135142
05895,Antioquia,Zaragoza,37.0,1316724
81001,Arauca,Arauca,32.5,6480390
81065,Arauca,Arauquita,32.6,3398314
81220,Arauca,Cravo Norte,32.7,5830110
81300,Arauca,Fortul,31.4,1302674
81591,Arauca,Puerto Rondon,32.3,2560110
81736,Arauca,Saravena,32.4,1040968
81794,Arauca,Tame,32.4,6088514
08078,Atlantico,Baranoa,34.9,138078
08001,Atlantico,Barranquilla,31.7,165737
08137,Atlantico,Campo De La Cruz,38.5,113666
08141,Atlantico,Candelaria,38.2,154373
08296,Atlantico,Galapa,32.5,111089
08372,Atlantico,Juan De Acosta,35.8,191150
08421,Atlantico,Luruaco,36.8,255101
08433,Atlantico,Malambo,33.4,111834
08436,Atlantico,Manati,38.2,243551
08520,Atlantico,Palmar De Varela,35.8,104963
08549,Atlantico,Piojo,39.1,287737
08558,Atlantico,Polonuevo,34.8,84030
08560,Atlantico,Ponedera,37.9,235059
08573,Atlantico,Puerto Colombia,31.5,80058
08606,Atlantico,Repelon,37.8,407612
08634,Atlantico,Sabanagrande,34.1,49057
08638,Atlantico,Sabanalarga,36.9,450221
08675,Atlantico,Santa Lucia,38.7,65156
08685,Atlantico,Santo Tomas,35.1,74048
08758,Atlantico,Soledad,32.8,67368
08770,Atlantico,Suan,38.9,48341
08832,Atlantico,Tubara,33.6,203989
08849,Atlantico,Usiacuri,36.0,115345
13006,Bolivar,Achi,35.2,1076327
13030,Bolivar,Altos Del Rosario,36.3,343678
13042,Bolivar,Arenal,36.4,522075
13052,Bolivar,Arjona,38.3,666987
13062,Bolivar,Arroyohondo,38.9,186053
13074,Bolivar,Barranco De Loba,36.6,487437
13140,Bolivar,Calamar,39.0,290411
13160,Bolivar,Cantagallo,35.4,992881
13001,Bolivar,Cartagena De Indias,38.8,641599
13188,Bolivar,Cicuco,36.2,149678
13222,Bolivar,Clemencia,37.2,97062
13212,Bolivar,Cordoba,39.0,677130
13244,Bolivar,El Carmen De Bolivar,37.9,1073061
13248,Bolivar,El Guamo,39.4,435079
13268,Bolivar,El Penon,36.9,361034
13300,Bolivar,Hatillo De Loba,36.8,219910
13430,Bolivar,Magangue,37.8,1280772
13433,Bolivar,Mahates,38.4,490963
13440,Bolivar,Margarita,36.8,331744
13442,Bolivar,Maria La Baja,37.9,636887
13468,Bolivar,Mompos,36.2,738623
13458,Bolivar,Montecristo,35.1,2363379
13473,Bolivar,Morales,36.9,1522699
13490,Bolivar,Norosi,35.8,470792
13549,Bolivar,Pinillos,36.2,877847
13580,Bolivar,Regidor,37.1,207578
13600,Bolivar,Rioviejo,36.8,955818
13620,Bolivar,San Cristobal,38.3,48057
13647,Bolivar,San Estanislao,37.9,240440
13650,Bolivar,San Fernando,36.2,360236
13654,Bolivar,San Jacinto,38.2,502471
13655,Bolivar,San Jacinto Del Cauca,35.1,643931
13657,Bolivar,San Juan Nepomuceno,39.3,716411
13667,Bolivar,San Martin De Loba,36.8,509391
13670,Bolivar,San Pablo,35.9,2279235
13673,Bolivar,Santa Catalina,37.6,195742
13683,Bolivar,Santa Rosa,36.9,175803
13688,Bolivar,Santa Rosa Del Sur,34.5,2689542
13744,Bolivar,Simiti,36.5,1529192
13760,Bolivar,Soplaviento,37.5,105206
13780,Bolivar,Talaigua Nuevo,37.6,282518
13810,Bolivar,Tiquisio,36.2,862474
13836,Bolivar,Turbaco,39.2,230243
13838,Bolivar,Turbana,38.7,216239
13873,Bolivar,Villanueva,37.5,155836
13894,Bolivar,Zambrano,39.1,351120
15022,Boyaca,Almeida,23.4,64742
15047,Boyaca,Aquitania,24.6,1058211
15051,Boyaca,Arcabuco,24.0,154978
15087,Boyaca,Belen,19.1,183366
15090,Boyaca,Berbeo,24.8,65145
15092,Boyaca,Beteitiva,20.1,114526
15097,Boyaca,Boavita,29.5,163388
15104,Boyaca,Boyaca,17.1,53946
15106,Boyaca,Briceno,27.7,72614
15109,Boyaca,Buenavista,31.0,123767
15114,Boyaca,Busbanza,19.5,28487
15131,Boyaca,Caldas,20.4,88750
15135,Boyaca,Campohermoso,28.5,335327
15162,Boyaca,Cerinza,18.4,71470
15172,Boyaca,Chinavita,21.4,153141
15176,Boyaca,Chiquinquira,23.3,185435
15180,Boyaca,Chiscas,23.8,741218
15183,Boyaca,Chita,24.4,761279
15185,Boyaca,Chitaraque,28.3,178245
15187,Boyaca,Chivata,18.7,55652
15236,Boyaca,Chivor,26.5,121971
15232,Boyaca,Chiquiza,20.6,130944
15189,Boyaca,Cienega,17.0,60653
15212,Boyaca,Coper,31.5,168389
15215,Boyaca,Corrales,19.6,68384
15218,Boyaca,Covarachia,31.0,115095
15223,Boyaca,Cubara,30.4,1307040
15224,Boyaca,Cucaita,17.3,47345
15226,Boyaca,Cuitiva,17.5,49566
15204,Boyaca,Combita,19.4,163236
15238,Boyaca,Duitama,20.6,263024
15244,Boyaca,El Cocuy,18.9,267964
15248,Boyaca,El Espino,24.7,78072
15272,Boyaca,Firavitoba,19.6,122844
15276,Boyaca,Floresta,19.9,99040
15293,Boyaca,Gachantiva,25.8,99085
15299,Boyaca,Garagoa,23.4,217267
15317,Boyaca,Guacamayas,25.1,64841
15322,Boyaca,Guateque,23.0,40555
15325,Boyaca,Guayata,22.8,112217
15296,Boyaca,Gameza,18.2,138946
15332,Boyaca,Guican De La Sierra,22.6,1070903
15362,Boyaca,Iza,18.7,38473
15367,Boyaca,Jenesano,18.6,66331
15368,Boyaca,Jerico,26.1,148093
15380,Boyaca,La Capilla,21.1,63929
15403,Boyaca,La Uvita,26.3,181646
15401,Boyaca,La Victoria,30.7,31473
15377,Boyaca,Labranzagrande,28.0,652774
15425,Boyaca,Macanal,24.8,224465
15442,Boyaca,Maripi,32.6,180579
15455,Boyaca,Miraflores,24.8,290460
15464,Boyaca,Mongua,22.2,405311
15466,Boyaca,Mongui,16.8,77369
15469,Boyaca,Moniquira,28.3,245372
15476,Boyaca,Motavita,16.2,67457
15480,Boyaca,Muzo,32.6,154909
15491,Boyaca,Nobsa,20.3,62374
15494,Boyaca,Nuevo Colon,17.5,57731
15500,Boyaca,Oicata,18.9,67761
15507,Boyaca,Otanche,34.3,533974
15511,Boyaca,Pachavita,22.6,74881
15516,Boyaca,Paipa,23.2,342952
15518,Boyaca,Pajarito,26.7,352183
15522,Boyaca,Panqueba,22.2,44663
15531,Boyaca,Pauna,33.2,283931
15533,Boyaca,Paya,30.6,498334
15537,Boyaca,Paz De Rio,21.1,137921
15542,Boyaca,Pesca,19.1,295543
15550,Boyaca,Pisba,26.2,522244
15572,Boyaca,Puerto Boyaca,36.0,1701535
15514,Boyaca,Paez,28.7,380612
15580,Boyaca,Quipama,32.3,188012
15599,Boyaca,Ramiriqui,18.8,141107
15621,Boyaca,Rondon,20.0,231777
15600,Boyaca,Raquira,21.4,247937
15632,Boyaca,Saboya,21.9,279484
15646,Boyaca,Samaca,18.2,188280
15660,Boyaca,San Eduardo,23.5,122906
15664,Boyaca,San Jose De Pare,29.3,83670
15667,Boyaca,San Luis De Gaceno,31.4,527240
15673,Boyaca,San Mateo,28.1,139347
15676,Boyaca,San Miguel De Sema,19.7,105631
15681,Boyaca,San Pablo De Borbur,33.1,220216
15690,Boyaca,Santa Maria,30.5,347503
15693,Boyaca,Santa Rosa De Viterbo,20.2,131186
15696,Boyaca,Santa Sofia,25.6,87207
15686,Boyaca,Santana,29.3,76441
15720,Boyaca,Sativanorte,25.9,181350
15723,Boyaca,Sativasur,22.9,61700
15740,Boyaca,Siachoque,16.8,133916
15753,Boyaca,Soata,28.6,138419
15757,Boyaca,Socha,22.0,168764
15755,Boyaca,Socota,24.4,678247
15759,Boyaca,Sogamoso,19.5,233349
15761,Boyaca,Somondoco,23.4,66002
15762,Boyaca,Sora,18.2,53754
15764,Boyaca,Soraca,16.5,62643
15763,Boyaca,Sotaquira,23.0,320398
15774,Boyaca,Susacon,27.3,205449
15776,Boyaca,Sutamarchan,22.8,116304
15778,Boyaca,Sutatenza,23.4,46176
15638,Boyaca,Sachica,22.0,71835
15790,Boyaca,Tasco,20.3,235644
15798,Boyaca,Tenza,23.0,51489
15804,Boyaca,Tibana,18.6,136825
15806,Boyaca,Tibasosa,20.2,105337
15808,Boyaca,Tinjaca,21.8,89623
15810,Boyaca,Tipacoque,29.8,80921
15814,Boyaca,Toca,18.4,189032
15816,Boyaca,Togui,27.8,114085
15822,Boyaca,Tota,17.1,220195
15001,Boyaca,Tunja,17.1,134508
15832,Boyaca,Tunungua,29.4,32844
15835,Boyaca,Turmeque,17.1,89512
15837,Boyaca,Tuta,20.0,186007
15839,Boyaca,Tutaza,18.9,137160
15820,Boyaca,Topaga,18.5,37790
15861,Boyaca,Ventaquemada,16.6,179736
15407,Boyaca,Villa De Leiva,23.3,142254
15879,Boyaca,Viracacha,16.7,70304
15897,Boyaca,Zetaquira,22.0,282434
15842,Boyaca,Umbita,19.4,164061
17013,Caldas,Aguadas,33.0,534268
17042,Caldas,Anserma,31.1,234757
17050,Caldas,Aranzazu,27.6,167918
17088,Caldas,Belalcazar,31.1,127127
17174,Caldas,Chinchina,31.1,122659
17272,Caldas,Filadelfia,31.2,216214
17380,Caldas,La Dorada,35.9,617440
17388,Caldas,La Merced,30.8,99457
17001,Caldas,Manizales,30.9,494940
17433,Caldas,Manzanares,28.9,222224
17442,Caldas,Marmato,31.1,41414
17444,Caldas,Marquetalia,32.6,101432
17446,Caldas,Marulanda,24.9,423160
17486,Caldas,Neira,31.0,414517
17495,Caldas,Norcasia,35.3,255702
17524,Caldas,Palestina,31.0,125923
17541,Caldas,Pensilvania,29.3,559892
17513,Caldas,Pacora,31.5,288940
17614,Caldas,Riosucio,31.2,431230
17616,Caldas,Risaralda,31.1,100893
17653,Caldas,Salamina,29.2,435722
17662,Caldas,Samana,34.2,851762
17665,Caldas,San Jose,29.8,68409
17777,Caldas,Supia,30.8,136369
17867,Caldas,Victoria,35.7,627863
17873,Caldas,Villamaria,26.3,510552
17877,Caldas,Viterbo,29.9,126646
18029,Caqueta,Albania,31.0,461430
18094,Caqueta,Belen De Los Andaquies,31.1,1332070
18150,Caqueta,Cartagena Del Chaira,31.3,14302792
18205,Caqueta,Curillo,31.0,446258
18247,Caqueta,El Doncello,31.6,1237359
18256,Caqueta,El Paujil,31.4,1381144
18001,Caqueta,Florencia,31.2,2849167
18460,Caqueta,Milan,31.3,1364834
18410,Caqueta,Montanita,31.2,1902539
18479,Caqueta,Morelia,31.2,517065
18592,Caqueta,Puerto Rico,31.6,4639620
18610,Caqueta,San Jose Del Fragua,30.9,1463987
18753,Caqueta,San Vicente Del Caguan,31.7,22596052
18756,Caqueta,Solano,32.3,47306537
18785,Caqueta,Solita,30.9,533143
18860,Caqueta,Valparaiso,31.1,1487164
85010,Casanare,Aguazul,32.5,1618707
85015,Casanare,Chameza,27.8,347769
85125,Casanare,Hato Corozal,32.8,6180559
85136,Casanare,La Salina,24.0,224697
85139,Casanare,Mani,33.2,4208984
85162,Casanare,Monterrey,32.6,874205
85225,Casanare,Nunchia,32.3,1236741
85230,Casanare,Orocue,33.3,5326366
85250,Casanare,Paz De Ariporo,33.2,13575765
85263,Casanare,Pore,32.3,877112
85279,Casanare,Recetor,28.2,203471
85300,Casanare,Sabanalarga,31.8,449883
85325,Casanare,San Luis De Palenque,32.9,3351294
85315,Casanare,Sacama,28.5,350779
85410,Casanare,Tauramena,32.9,2675418
85430,Casanare,Trinidad,33.2,3327161
85400,Casanare,Tamara,30.7,1225520
85440,Casanare,Villanueva,32.7,935168
85001,Casanare,Yopal,32.4,2785982
19022,Cauca,Almaguer,31.1,264315
19050,Cauca,Argelia,25.5,865804
19075,Cauca,Balboa,34.3,461121
19100,Cauca,Bolivar,35.6,890591
19110,Cauca,Buenos Aires,30.8,486294
19130,Cauca,Cajibio,30.0,617204
19137,Cauca,Caldono,29.7,396572
19142,Cauca,Caloto,31.1,296298
19212,Cauca,Corinto,29.9,364582
19256,Cauca,El Tambo,33.7,3059416
19290,Cauca,Florencia,29.1,63227
19300,Cauca,Guachene,31.0,112533
19318,Cauca,Guapi,32.0,2857484
19355,Cauca,Inza,28.0,968701
19364,Cauca,Jambalo,27.2,262182
19392,Cauca,La Sierra,33.2,232716
19397,Cauca,La Vega,31.5,576336
19418,Cauca,Lopez,31.1,3756072
19450,Cauca,Mercaderes,35.5,778830
19455,Cauca,Miranda,30.5,212228
19473,Cauca,Morales,30.0,571576
19513,Cauca,Padilla,30.5,77935
19532,Cauca,Patia,35.4,843152
19533,Cauca,Piamonte,31.0,1234071
19548,Cauca,Piendamo Tunia,29.9,202515
19001,Cauca,Popayan,28.1,536566
19573,Cauca,Puerto Tejada,31.5,121797
19585,Cauca,Purace,22.8,565742
19517,Cauca,Paez,30.1,2005762
19622,Cauca,Rosas,32.1,188862
19693,Cauca,San Sebastian,27.4,467981
19701,Cauca,Santa Rosa,29.5,4042499
19698,Cauca,Santander De Quilichao,31.2,579367
19743,Cauca,Silvia,26.6,761358
19760,Cauca,Sotara,28.3,576431
19785,Cauca,Sucre,33.0,151709
19780,Cauca,Suarez,29.5,438527
19809,Cauca,Timbiqui,30.9,2292058
19807,Cauca,Timbio,30.3,224908
19821,Cauca,Toribio,27.8,550482
19824,Cauca,Totoro,26.3,452123
19845,Cauca,Villa Rica,31.4,91403
20011,Cesar,Aguachica,36.9,991689
20013,Cesar,Agustin Codazzi,39.8,1990912
20032,Cesar,Astrea,39.4,723196
20045,Cesar,Becerrill,39.8,1387431
20060,Cesar,Bosconia,40.0,665912
20175,Cesar,Chimichagua,39.3,1559273
20178,Cesar,Chiriguana,40.5,1263107
20228,Cesar,Curumani,39.4,1036651
20238,Cesar,El Copey,39.5,1086584
20250,Cesar,El Paso,40.0,922813
20295,Cesar,Gamarra,36.8,369472
20310,Cesar,Gonzalez,27.6,82395
20383,Cesar,La Gloria,37.0,907988
20400,Cesar,La Jagua De Ibirico,40.4,851142
20621,Cesar,La Paz,39.7,1218532
20443,Cesar,Manaure Balcon Del Cesar,34.5,155273
20517,Cesar,Pailitas,38.3,601870
20550,Cesar,Pelaya,37.7,479005
20570,Cesar,Pueblo Bello,34.0,845650
20614,Cesar,Rio De Oro,36.7,620799
20710,Cesar,San Alberto,36.4,621029
20750,Cesar,San Diego,39.3,733602
20770,Cesar,San Martin,36.9,1121506
20787,Cesar,Tamalameque,38.2,580879
20001,Cesar,Valledupar,40.0,4760939
27006,Choco,Acandi,31.3,884274
27025,Choco,Alto Baudo,31.8,2298095
27050,Choco,Atrato (Yuto),31.6,472826
27073,Choco,Bagado,31.4,906062
27075,Choco,Bahia Solano,28.7,1000977
27077,Choco,Bajo Baudo,31.7,3859475
27099,Choco,Bojaya,33.1,4075194
27150,Choco,Carmen Del Darien,33.8,3575003
27205,Choco,Condoto,31.0,524237
27160,Choco,Certegui,31.4,474761
27135,Choco,El Canton Del San Pablo,31.8,426516
27245,Choco,El Carmen,29.2,932014
27250,Choco,El Litoral Del San Juan,31.7,4614422
27361,Choco,Istmina,31.7,2104956
27372,Choco,Jurado,30.9,1418262
27413,Choco,Lloro,31.1,945710
27425,Choco,Medio Atrato,32.8,2034733
27430,Choco,Medio Baudo,31.7,1536707
27450,Choco,Medio San Juan,31.6,742975
27495,Choco,Nuqui,29.8,786818
27491,Choco,Novita,30.8,1058998
27001,Choco,Quibdo,33.0,3935568
27580,Choco,Rio Iro,31.2,364474
27600,Choco,Rio Quito,31.7,783712
27615,Choco,Riosucio,34.5,8510316
27660,Choco,San Jose Del Palmar,31.3,1773675
27745,Choco,Sipi,31.1,1766121
27787,Choco,Tado,31.3,801666
27800,Choco,Unguia,34.0,1329271
27810,Choco,Union Panamericana,31.3,199271
25001,Cundinamarca,Agua De Dios,35.3,96414
25019,Cundinamarca,Alban,26.4,57033
25035,Cundinamarca,Anapoima,32.6,139077
25040,Cundinamarca,Anolaima,27.5,135734
25599,Cundinamarca,Apulo,33.9,136847
25053,Cundinamarca,Arbelaez,31.7,159776
25086,Cundinamarca,Beltran,35.6,198459
25095,Cundinamarca,Bituima,27.7,68554
11001,Cundinamarca,"Bogota, D.C.",29.8,1817617
25099,Cundinamarca,Bojaca,21.1,114816
25120,Cundinamarca,Cabrera,35.4,472918
25123,Cundinamarca,Cachipay,29.3,60001
25126,Cundinamarca,Cajica,18.4,57613
25148,Cundinamarca,Caparrapi,34.8,691626
25154,Cundinamarca,Carmen De Carupa,23.4,335390
25168,Cundinamarca,Chaguani,35.7,193130
25178,Cundinamarca,Chipaque,20.2,168889
25181,Cundinamarca,Choachi,21.2,238380
25183,Cundinamarca,Choconta,16.1,337005
25175,Cundinamarca,Chia,19.1,89725
25200,Cundinamarca,Cogua,17.4,149171
25214,Cundinamarca,Cota,19.5,60325
25224,Cundinamarca,Cucunuba,16.9,123368
25151,Cundinamarca,Caqueza,22.8,125134
25245,Cundinamarca,El Colegio,30.6,132712
25258,Cundinamarca,El Penon,31.1,150616
25260,Cundinamarca,El Rosal,21.8,97906
25269,Cundinamarca,Facatativa,19.2,177403
25281,Cundinamarca,Fosca,22.3,124718
25286,Cundinamarca,Funza,19.1,78637
25290,Cundinamarca,Fusagasuga,32.1,217267
25279,Cundinamarca,Fomeque,22.5,516292
25288,Cundinamarca,Fuquene,18.4,87018
25293,Cundinamarca,Gachala,27.6,432028
25295,Cundinamarca,Gachancipa,17.9,48214
25297,Cundinamarca,Gacheta,20.6,290620
25299,Cundinamarca,Gama,21.2,120848
25307,Cundinamarca,Girardot,37.3,146209
25312,Cundinamarca,Granada,20.0,68085
25317,Cundinamarca,Guacheta,18.2,191172
25320,Cundinamarca,Guaduas,36.0,857360
25322,Cundinamarca,Guasca,17.8,404736
25324,Cundinamarca,Guataqui,36.4,102032
25326,Cundinamarca,Guatavita,17.0,283317
25328,Cundinamarca,Guayabal De Siquima,27.0,69482
25335,Cundinamarca,Guayabetal,27.2,249907
25339,Cundinamarca,Gutierrez,23.9,508242
25368,Cundinamarca,Jerusalen,34.9,248906
25372,Cundinamarca,Junin,19.9,385773
25377,Cundinamarca,La Calera,19.3,366653
25386,Cundinamarca,La Mesa,31.1,166358
25394,Cundinamarca,La Palma,32.7,214295
25398,Cundinamarca,La Pena,32.1,144262
25402,Cundinamarca,La Vega,31.3,174494
25407,Cundinamarca,Lenguazaque,16.8,174805
25426,Cundinamarca,Macheta,20.2,257318
25430,Cundinamarca,Madrid,18.9,134211
25436,Cundinamarca,Manta,22.1,121152
25438,Cundinamarca,Medina,31.4,1342710
25473,Cundinamarca,Mosquera,18.7,119106
25483,Cundinamarca,Narino,36.9,61841
25486,Cundinamarca,Nemocon,17.4,110451
25488,Cundinamarca,Nilo,35.9,251976
25489,Cundinamarca,Nimaima,31.9,66834
25491,Cundinamarca,Nocaima,31.4,77414
25513,Cundinamarca,Pacho,30.6,452189
25518,Cundinamarca,Paime,32.0,195071
25524,Cundinamarca,Pandi,30.9,80416
25530,Cundinamarca,Paratebueno,32.1,993230
25535,Cundinamarca,Pasca,20.7,304745
25572,Cundinamarca,Puerto Salgar,35.9,579543
25580,Cundinamarca,Puli,33.8,221839
25592,Cundinamarca,Quebradanegra,32.0,89648
25594,Cundinamarca,Quetame,24.4,154583
25596,Cundinamarca,Quipile,29.7,143326
25612,Cundinamarca,Ricaurte,36.4,143587
25645,Cundinamarca,San Antonio Del Tequendama,27.1,99377
25649,Cundinamarca,San Bernardo,27.7,277004
25653,Cundinamarca,San Cayetano,28.6,323291
25658,Cundinamarca,San Francisco,29.9,133330
25662,Cundinamarca,San Juan De Rioseco,36.0,352518
25718,Cundinamarca,Sasaima,29.5,125300
25736,Cundinamarca,Sesquile,17.3,158508
25740,Cundinamarca,Sibate,18.0,136899
25743,Cundinamarca,Silvania,26.1,182822
25745,Cundinamarca,Simijaca,19.0,108659
25754,Cundinamarca,Soacha,20.4,210300
25758,Cundinamarca,Sopo,18.2,124622
25769,Cundinamarca,Subachoque,18.8,234886
25772,Cundinamarca,Suesca,17.4,194571
25777,Cundinamarca,Supata,30.4,146398
25779,Cundinamarca,Susa,18.3,117005
25781,Cundinamarca,Sutatausa,16.8,72876
25785,Cundinamarca,Tabio,18.3,84450
25793,Cundinamarca,Tausa,18.2,226735
25797,Cundinamarca,Tena,29.1,57745
25799,Cundinamarca,Tenjo,19.3,128114
25805,Cundinamarca,Tibacuy,32.3,95022
25807,Cundinamarca,Tibirita,21.7,63509
25815,Cundinamarca,Tocaima,35.4,275723
25817,Cundinamarca,Tocancipa,18.0,82227
25823,Cundinamarca,Topaipi,30.5,161438
25839,Cundinamarca,Ubala,30.3,586319
25841,Cundinamarca,Ubaque,22.2,120152
25843,Cundinamarca,Ubate,17.0,114852
25845,Cundinamarca,Une,20.2,234592
25506,Cundinamarca,Venecia,27.0,137010
25862,Cundinamarca,Vergara,31.9,162441
25867,Cundinamarca,Viani,27.7,75322
25871,Cundinamarca,Villagomez,28.7,70735
25873,Cundinamarca,Villapinzon,15.5,253974
25875,Cundinamarca,Villeta,31.7,158218
25878,Cundinamarca,Viota,32.8,225846
25885,Cundinamarca,Yacopi,35.2,1075227
25898,Cundinamarca,Zipacon,23.9,60831
25899,Cundinamarca,Zipaquira,17.8,218782
25851,Cundinamarca,Utica,33.0,103433
23068,Cordoba,Ayapel,35.5,2219804
23079,Cordoba,Buenavista,35.3,942804
23090,Cordoba,Canalete,34.0,474534
23162,Cordoba,Cerete,35.5,328454
23168,Cordoba,Chima,35.8,366795
23182,Cordoba,Chinu,35.9,708733
23189,Cordoba,Cienaga De Oro,35.8,725185
