COD_MUN,DEPARTAMENTO,MUNICIPIO,TMIN_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
18256,Caqueta,El Paujil,5.2,1381144
18001,Caqueta,Florencia,4.9,2849167
18460,Caqueta,Milan,20.1,1364834
18410,Caqueta,Montanita,14.7,1902539
18479,Caqueta,Morelia,17.5,517065
18592,Caqueta,Puerto Rico,5.4,4639620
18610,Caqueta,San Jose Del Fragua,6.9,1463987
18753,Caqueta,San Vicente Del Caguan,3.0,22596052
18756,Caqueta,Solano,18.0,47306537
18785,Caqueta,Solita,20.5,533143
18860,Caqueta,Valparaiso,19.8,1487164
85010,Casanare,Aguazul,11.1,1618707
85015,Casanare,Chameza,2.6,347769
85125,Casanare,Hato Corozal,14.6,6180559
85136,Casanare,La Salina,-1.1,224697
85139,Casanare,Mani,20.2,4208984
85162,Casanare,Monterrey,9.3,874205
85225,Casanare,Nunchia,16.1,1236741
85230,Casanare,Orocue,20.4,5326366
85250,Casanare,Paz De Ariporo,14.7,13575765
85263,Casanare,Pore,16.2,877112
85279,Casanare,Recetor,3.0,203471
85300,Casanare,Sabanalarga,11.8,449883
85325,Casanare,San Luis De Palenque,20.3,3351294
85315,Casanare,Sacama,2.8,350779
85410,Casanare,Tauramena,7.8,2675418
85430,Casanare,Trinidad,20.5,3327161
85400,Casanare,Tamara,2.8,1225520
85440,Casanare,Villanueva,20.4,935168
85001,Casanare,Yopal,11.1,2785982
19022,Cauca,Almaguer,6.1,264315
19050,Cauca,Argelia,2.9,865804
19075,Cauca,Balboa,4.7,461121
19100,Cauca,Bolivar,5.9,890591
19110,Cauca,Buenos Aires,8.4,486294
19130,Cauca,Cajibio,6.7,617204
19137,Cauca,Caldono,5.5,396572
19142,Cauca,Caloto,10.2,296298
19212,Cauca,Corinto,1.2,364582
19256,Cauca,El Tambo,6.6,3059416
19290,Cauca,Florencia,10.7,63227
19300,Cauca,Guachene,17.9,112533
19318,Cauca,Guapi,3.1,2857484
19355,Cauca,Inza,1.5,968701
19364,Cauca,Jambalo,2.9,262182
19392,Cauca,La Sierra,6.0,232716
19397,Cauca,La Vega,3.4,576336
19418,Cauca,Lopez,6.2,3756072
19450,Cauca,Mercaderes,11.7,778830
19455,Cauca,Miranda,1.6,212228
19473,Cauca,Morales,6.1,571576
19513,Cauca,Padilla,17.9,77935
19532,Cauca,Patia,6.6,843152
19533,Cauca,Piamonte,7.3,1234071
19548,Cauca,Piendamo Tunia,10.4,202515
19001,Cauca,Popayan,4.3,536566
19573,Cauca,Puerto Tejada,18.0,121797
19585,Cauca,Purace,-0.2,565742
19517,Cauca,Paez,-5.9,2005762
19622,Cauca,Rosas,9.1,188862
19693,Cauca,San Sebastian,4.6,467981
19701,Cauca,Santa Rosa,3.6,4042499
19698,Cauca,Santander De Quilichao,9.6,579367
19743,Cauca,Silvia,1.2,761358
19760,Cauca,Sotara,2.3,576431
19785,Cauca,Sucre,6.1,151709
19780,Cauca,Suarez,8.6,438527
19809,Cauca,Timbiqui,3.8,2292058
19807,Cauca,Timbio,10.9,224908
19821,Cauca,Toribio,0.7,550482
19824,Cauca,Totoro,2.0,452123
19845,Cauca,Villa Rica,18.0,91403
20011,Cesar,Aguachica,13.6,991689
20013,Cesar,Agustin Codazzi,-2.6,1990912
20032,Cesar,Astrea,20.5,723196
20045,Cesar,Becerrill,3.5,1387431
20060,Cesar,Bosconia,19.9,665912
20175,Cesar,Chimichagua,16.0,1559273
20178,Cesar,Chiriguana,10.9,1263107
20228,Cesar,Curumani,12.7,1036651
20238,Cesar,El Copey,12.3,1086584
20250,Cesar,El Paso,20.3,922813
20295,Cesar,Gamarra,21.9,369472
20310,Cesar,Gonzalez,11.6,82395
20383,Cesar,La Gloria,15.4,907988
20400,Cesar,La Jagua De Ibirico,10.0,851142
20621,Cesar,La Paz,-1.4,1218532
20443,Cesar,Manaure Balcon Del Cesar,-0.3,155273
20517,Cesar,Pailitas,13.5,601870
20550,Cesar,Pelaya,13.6,479005
20570,Cesar,Pueblo Bello,-0.2,845650
20614,Cesar,Rio De Oro,15.3,620799
20710,Cesar,San Alberto,7.0,621029
20750,Cesar,San Diego,16.8,733602
20770,Cesar,San Martin,7.0,1121506
20787,Cesar,Tamalameque,21.8,580879
20001,Cesar,Valledupar,-4.1,4760939
27006,Choco,Acandi,11.3,884274
27025,Choco,Alto Baudo,19.0,2298095
27050,Choco,Atrato (Yuto),23.0,472826
27073,Choco,Bagado,-7.9,906062
27075,Choco,Bahia Solano,16.6,1000977
27077,Choco,Bajo Baudo,19.0,3859475
27099,Choco,Bojaya,16.6,4075194
27150,Choco,Carmen Del Darien,19.0,3575003
27205,Choco,Condoto,14.7,524237
27160,Choco,Certegui,20.4,474761
27135,Choco,El Canton Del San Pablo,22.3,426516
27245,Choco,El Carmen,2.7,932014
27250,Choco,El Litoral Del San Juan,6.0,4614422
27361,Choco,Istmina,21.5,2104956
27372,Choco,Jurado,19.1,1418262
27413,Choco,Lloro,7.4,945710
27425,Choco,Medio Atrato,6.2,2034733
27430,Choco,Medio Baudo,20.9,1536707
27450,Choco,Medio San Juan,22.5,742975
27495,Choco,Nuqui,19.8,786818
27491,Choco,Novita,15.6,1058998
27001,Choco,Quibdo,4.2,3935568
27580,Choco,Rio Iro,15.7,364474
27600,Choco,Rio Quito,21.6,783712
27615,Choco,Riosucio,16.1,8510316
27660,Choco,San Jose Del Palmar,1.9,1773675
27745,Choco,Sipi,12.4,1766121
27787,Choco,Tado,4.9,801666
27800,Choco,Unguia,10.6,1329271
27810,Choco,Union Panamericana,22.6,199271
25001,Cundinamarca,Agua De Dios,18.4,96414
25019,Cundinamarca,Alban,6.5,57033
25035,Cundinamarca,Anapoima,16.4,139077
25040,Cundinamarca,Anolaima,5.2,135734
25599,Cundinamarca,Apulo,16.4,136847
25053,Cundinamarca,Arbelaez,1.2,159776
25086,Cundinamarca,Beltran,16.3,198459
25095,Cundinamarca,Bituima,11.5,68554
11001,Cundinamarca,"Bogota, D.C.",-0.6,1817617
25099,Cundinamarca,Bojaca,6.0,114816
25120,Cundinamarca,Cabrera,0.6,472918
25123,Cundinamarca,Cachipay,8.8,60001
25126,Cundinamarca,Cajica,3.2,57613
25148,Cundinamarca,Caparrapi,12.4,691626
25154,Cundinamarca,Carmen De Carupa,2.4,335390
25168,Cundinamarca,Chaguani,12.0,193130
25178,Cundinamarca,Chipaque,0.4,168889
25181,Cundinamarca,Choachi,0.7,238380
25183,Cundinamarca,Choconta,2.0,337005
25175,Cundinamarca,Chia,3.0,89725
25200,Cundinamarca,Cogua,1.1,149171
25214,Cundinamarca,Cota,4.5,60325
25224,Cundinamarca,Cucunuba,3.8,123368
25151,Cundinamarca,Caqueza,4.5,125134
25245,Cundinamarca,El Colegio,6.9,132712
25258,Cundinamarca,El Penon,12.2,150616
25260,Cundinamarca,El Rosal,6.3,97906
25269,Cundinamarca,Facatativa,4.6,177403
25281,Cundinamarca,Fosca,3.2,124718
25286,Cundinamarca,Funza,7.2,78637
25290,Cundinamarca,Fusagasuga,4.7,217267
25279,Cundinamarca,Fomeque,-0.8,516292
25288,Cundinamarca,Fuquene,5.0,87018
25293,Cundinamarca,Gachala,1.4,432028
25295,Cundinamarca,Gachancipa,2.5,48214
25297,Cundinamarca,Gacheta,2.7,290620
25299,Cundinamarca,Gama,3.8,120848
25307,Cundinamarca,Girardot,19.3,146209
25312,Cundinamarca,Granada,5.6,68085
25317,Cundinamarca,Guacheta,4.4,191172
25320,Cundinamarca,Guaduas,12.2,857360
25322,Cundinamarca,Guasca,0.6,404736
25324,Cundinamarca,Guataqui,19.0,102032
25326,Cundinamarca,Guatavita,1.3,283317
25328,Cundinamarca,Guayabal De Siquima,10.7,69482
25335,Cundinamarca,Guayabetal,2.4,249907
25339,Cundinamarca,Gutierrez,-0.5,508242
25368,Cundinamarca,Jerusalen,16.4,248906
25372,Cundinamarca,Junin,0.9,385773
25377,Cundinamarca,La Calera,1.2,366653
25386,Cundinamarca,La Mesa,9.6,166358
25394,Cundinamarca,La Palma,12.5,214295
25398,Cundinamarca,La Pena,12.8,144262
25402,Cundinamarca,La Vega,7.2,174494
25407,Cundinamarca,Lenguazaque,4.4,174805
25426,Cundinamarca,Macheta,2.1,257318
25430,Cundinamarca,Madrid,5.9,134211
25436,Cundinamarca,Manta,3.9,121152
25438,Cundinamarca,Medina,0.9,1342710
25473,Cundinamarca,Mosquera,6.0,119106
25483,Cundinamarca,Narino,18.6,61841
25486,Cundinamarca,Nemocon,2.5,110451
25488,Cundinamarca,Nilo,13.7,251976
25489,Cundinamarca,Nimaima,12.2,66834
25491,Cundinamarca,Nocaima,13.5,77414
25513,Cundinamarca,Pacho,2.0,452189
25518,Cundinamarca,Paime,11.7,195071
25524,Cundinamarca,Pandi,10.7,80416
25530,Cundinamarca,Paratebueno,16.4,993230
25535,Cundinamarca,Pasca,1.1,304745
25572,Cundinamarca,Puerto Salgar,19.1,579543
25580,Cundinamarca,Puli,13.5,221839
25592,Cundinamarca,Quebradanegra,12.4,89648
25594,Cundinamarca,Quetame,2.8,154583
25596,Cundinamarca,Quipile,11.5,143326
25612,Cundinamarca,Ricaurte,20.7,143587
25645,Cundinamarca,San Antonio Del Tequendama,6.3,99377
25649,Cundinamarca,San Bernardo,0.6,277004
25653,Cundinamarca,San Cayetano,3.6,323291
25658,Cundinamarca,San Francisco,5.5,133330
25662,Cundinamarca,San Juan De Rioseco,12.2,352518
25718,Cundinamarca,Sasaima,7.0,125300
25736,Cundinamarca,Sesquile,1.9,158508
25740,Cundinamarca,Sibate,3.6,136899
25743,Cundinamarca,Silvania,5.0,182822
25745,Cundinamarca,Simijaca,5.6,108659
25754,Cundinamarca,Soacha,1.0,210300
25758,Cundinamarca,Sopo,1.9,124622
25769,Cundinamarca,Subachoque,2.0,234886
25772,Cundinamarca,Suesca,2.7,194571
25777,Cundinamarca,Supata,3.9,146398
25779,Cundinamarca,Susa,4.4,117005
25781,Cundinamarca,Sutatausa,3.2,72876
25785,Cundinamarca,Tabio,3.0,84450
25793,Cundinamarca,Tausa,1.3,226735
25797,Cundinamarca,Tena,8.6,57745
25799,Cundinamarca,Tenjo,3.4,128114
25805,Cundinamarca,Tibacuy,10.0,95022
25807,Cundinamarca,Tibirita,3.6,63509
25815,Cundinamarca,Tocaima,16.6,275723
25817,Cundinamarca,Tocancipa,2.8,82227
25823,Cundinamarca,Topaipi,13.1,161438
25839,Cundinamarca,Ubala,4.0,586319
25841,Cundinamarca,Ubaque,2.9,120152
25843,Cundinamarca,Ubate,4.7,114852
25845,Cundinamarca,Une,0.4,234592
25506,Cundinamarca,Venecia,3.4,137010
25862,Cundinamarca,Vergara,9.6,162441
25867,Cundinamarca,Viani,11.5,75322
25871,Cundinamarca,Villagomez,9.5,70735
25873,Cundinamarca,Villapinzon,3.3,253974
25875,Cundinamarca,Villeta,13.0,158218
25878,Cundinamarca,Viota,8.5,225846
25885,Cundinamarca,Yacopi,12.0,1075227
25898,Cundinamarca,Zipacon,4.5,60831
25899,Cundinamarca,Zipaquira,1.1,218782
25851,Cundinamarca,Utica,14.5,103433
23068,Cordoba,Ayapel,21.7,2219804
23079,Cordoba,Buenavista,21.2,942804
23090,Cordoba,Canalete,20.9,474534
23162,Cordoba,Cerete,22.1,328454
23168,Cordoba,Chima,22.0,366795
23182,Cordoba,Chinu,22.2,708733
