COD_MUN,DEPARTAMENTO,MUNICIPIO,TMAX_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
05250,Antioquia,El Bagre,37.4,1760318
05607,Antioquia,El Retiro,26.3,272023
05264,Antioquia,Entrerrios,20.8,240971
05266,Antioquia,Envigado,26.7,89961
05282,Antioquia,Fredonia,35.1,289963
05284,Antioquia,Frontino,32.9,1556209
05306,Antioquia,Giraldo,30.7,105158
05308,Antioquia,Girardota,27.5,93182
05313,Antioquia,Granada,31.6,213883
05315,Antioquia,Guadalupe,32.8,133112
05318,Antioquia,Guarne,22.0,171165
05321,Antioquia,Guatape,23.9,93722
05310,Antioquia,Gomez Plata,32.4,373943
05347,Antioquia,Heliconia,34.3,129116
05353,Antioquia,Hispania,32.4,60851
05360,Antioquia,Itagui,27.2,21942
05361,Antioquia,Ituango,34.1,3200283
05364,Antioquia,Jardin,25.7,225853
05368,Antioquia,Jerico,35.0,230278
05376,Antioquia,La Ceja,29.3,149154
05380,Antioquia,La Estrella,27.3,41419
05390,Antioquia,La Pintada,35.2,61022
05400,Antioquia,La Union,23.1,188508
05411,Antioquia,Liborina,33.8,243496
05425,Antioquia,Maceo,34.3,435772
05440,Antioquia,Marinilla,22.7,129182
05001,Antioquia,Medellin,31.3,419962
05467,Antioquia,Montebello,32.8,85420
05475,Antioquia,Murindo,34.1,1423307
05480,Antioquia,Mutata,33.7,1209994
05483,Antioquia,Narino,33.3,355855
05495,Antioquia,Nechi,37.6,1058350
05490,Antioquia,Necocli,35.5,1413373
05501,Antioquia,Olaya,34.4,97860
05543,Antioquia,Peque,32.8,488675
05541,Antioquia,Penol,23.3,133072
05576,Antioquia,Pueblorrico,34.1,84712
05579,Antioquia,Puerto Berrio,36.7,1373268
05585,Antioquia,Puerto Nare,37.3,752766
05591,Antioquia,Puerto Triunfo,37.7,416003
05604,Antioquia,Remedios,36.0,2225054
05615,Antioquia,Rionegro,22.1,220278
05628,Antioquia,Sabanalarga,33.0,299127
05631,Antioquia,Sabaneta,27.3,17685
05642,Antioquia,Salgar,34.3,323789
05647,Antioquia,San Andres de Cuerquia,32.1,232856
05649,Antioquia,San Carlos,36.3,807373
05652,Antioquia,San Francisco,35.8,400557
05656,Antioquia,San Jeronimo,34.9,181379
05658,Antioquia,San Jose De La Montana,21.8,141913
05659,Antioquia,San Juan De Uraba,33.4,283742
05660,Antioquia,San Luis,36.2,478477
05664,Antioquia,San Pedro De Los Milagros,21.5,248643
05665,Antioquia,San Pedro De Uraba,34.6,680012
05667,Antioquia,San Rafael,33.2,409416
05670,Antioquia,San Roque,33.5,478016
05674,Antioquia,San Vicente,23.3,259228
05679,Antioquia,Santa Barbara,35.7,220405
05042,Antioquia,Santa Fe De Antioquia,36.0,591089
05686,Antioquia,Santa Rosa De Osos,29.4,973298
05690,Antioquia,Santo Domingo,30.8,299206
05697,Antioquia,Santuario,24.7,93832
05736,Antioquia,Segovia,37.2,1269072
05756,Antioquia,Sonson,37.6,1513077
05761,Antioquia,Sopetran,35.9,246389
05790,Antioquia,Taraza,36.0,1295523
05792,Antioquia,Tarso,34.5,135324
05809,Antioquia,Titiribi,35.2,157727
05819,Antioquia,Toledo,33.9,151358
05837,Antioquia,Turbo,35.3,3280628
05789,Antioquia,Tamesis,35.0,283262
05842,Antioquia,Uramita,29.4,299198
05847,Antioquia,Urrao,33.5,2880450
05854,Antioquia,Valdivia,34.4,639646
05856,Antioquia,Valparaiso,34.6,141722
05858,Antioquia,Vegachi,33.6,609013
05861,Antioquia,Venecia,34.8,156919
05873,Antioquia,Vigia Del Fuerte,34.0,1866734
05885,Antioquia,Yali,33.4,496447
05887,Antioquia,Yarumal,34.4,802404
05890,Antioquia,Yolombo,34.6,1139895
05893,Antioquia,Yondo,35.9,2135142
05895,Antioquia,Zaragoza,37.3,1316724
81001,Arauca,Arauca,34.5,6480390
81065,Arauca,Arauquita,34.4,3398314
81220,Arauca,Cravo Norte,34.4,5830110
81300,Arauca,Fortul,34.0,1302674
81591,Arauca,Puerto Rondon,34.9,2560110
81736,Arauca,Saravena,33.8,1040968
81794,Arauca,Tame,35.4,6088514
08078,Atlantico,Baranoa,37.3,138078
08001,Atlantico,Barranquilla,33.8,165737
08137,Atlantico,Campo De La Cruz,39.5,113666
08141,Atlantico,Candelaria,39.0,154373
08296,Atlantico,Galapa,35.2,111089
08372,Atlantico,Juan De Acosta,37.7,191150
08421,Atlantico,Luruaco,39.3,255101
08433,Atlantico,Malambo,35.7,111834
08436,Atlantico,Manati,39.1,243551
08520,Atlantico,Palmar De Varela,37.5,104963
08549,Atlantico,Piojo,42.8,287737
08558,Atlantico,Polonuevo,37.3,84030
08560,Atlantico,Ponedera,38.9,235059
08573,Atlantico,Puerto Colombia,33.6,80058
08606,Atlantico,Repelon,38.6,407612
08634,Atlantico,Sabanagrande,36.3,49057
08638,Atlantico,Sabanalarga,38.4,450221
08675,Atlantico,Santa Lucia,39.3,65156
08685,Atlantico,Santo Tomas,37.3,74048
08758,Atlantico,Soledad,34.7,67368
08770,Atlantico,Suan,39.5,48341
08832,Atlantico,Tubara,36.1,203989
08849,Atlantico,Usiacuri,37.9,115345
13006,Bolivar,Achi,36.5,1076327
13030,Bolivar,Altos Del Rosario,37.6,343678
13042,Bolivar,Arenal,37.5,522075
13052,Bolivar,Arjona,38.6,666987
13062,Bolivar,Arroyohondo,39.4,186053
13074,Bolivar,Barranco De Loba,37.8,487437
13140,Bolivar,Calamar,39.6,290411
13160,Bolivar,Cantagallo,35.8,992881
13001,Bolivar,Cartagena De Indias,38.1,641599
13188,Bolivar,Cicuco,36.9,149678
13222,Bolivar,Clemencia,38.0,97062
13212,Bolivar,Cordoba,39.5,677130
13244,Bolivar,El Carmen De Bolivar,38.9,1073061
13248,Bolivar,El Guamo,40.5,435079
13268,Bolivar,El Penon,37.5,361034
13300,Bolivar,Hatillo De Loba,37.2,219910
13430,Bolivar,Magangue,38.5,1280772
13433,Bolivar,Mahates,38.8,490963
13440,Bolivar,Margarita,37.4,331744
13442,Bolivar,Maria La Baja,38.7,636887
13468,Bolivar,Mompos,37.1,738623
13458,Bolivar,Montecristo,36.0,2363379
13473,Bolivar,Morales,38.0,1522699
13490,Bolivar,Norosi,36.7,470792
13549,Bolivar,Pinillos,37.4,877847
13580,Bolivar,Regidor,37.6,207578
13600,Bolivar,Rioviejo,37.5,955818
13620,Bolivar,San Cristobal,38.9,48057
13647,Bolivar,San Estanislao,37.7,240440
13650,Bolivar,San Fernando,37.1,360236
13654,Bolivar,San Jacinto,39.2,502471
13655,Bolivar,San Jacinto Del Cauca,35.9,643931
13657,Bolivar,San Juan Nepomuceno,40.3,716411
13667,Bolivar,San Martin De Loba,37.1,509391
13670,Bolivar,San Pablo,36.7,2279235
13673,Bolivar,Santa Catalina,38.8,195742
13683,Bolivar,Santa Rosa,36.0,175803
13688,Bolivar,Santa Rosa Del Sur,35.4,2689542
13744,Bolivar,Simiti,37.3,1529192
13760,Bolivar,Soplaviento,38.1,105206
13780,Bolivar,Talaigua Nuevo,38.3,282518
13810,Bolivar,Tiquisio,37.3,862474
13836,Bolivar,Turbaco,38.6,230243
13838,Bolivar,Turbana,38.0,216239
13873,Bolivar,Villanueva,38.0,155836
13894,Bolivar,Zambrano,39.9,351120
15022,Boyaca,Almeida,23.2,64742
15047,Boyaca,Aquitania,24.5,1058211
15051,Boyaca,Arcabuco,22.8,154978
15087,Boyaca,Belen,18.5,183366
15090,Boyaca,Berbeo,25.1,65145
15092,Boyaca,Beteitiva,19.4,114526
15097,Boyaca,Boavita,31.6,163388
15104,Boyaca,Boyaca,16.4,53946
15106,Boyaca,Briceno,31.8,72614
15109,Boyaca,Buenavista,34.3,123767
15114,Boyaca,Busbanza,18.5,28487
15131,Boyaca,Caldas,20.5,88750
15135,Boyaca,Campohermoso,29.0,335327
15162,Boyaca,Cerinza,17.8,71470
15172,Boyaca,Chinavita,21.1,153141
15176,Boyaca,Chiquinquira,24.7,185435
15180,Boyaca,Chiscas,25.9,741218
15183,Boyaca,Chita,25.2,761279
15185,Boyaca,Chitaraque,29.7,178245
15187,Boyaca,Chivata,17.4,55652
15236,Boyaca,Chivor,26.2,121971
15232,Boyaca,Chiquiza,19.7,130944
15189,Boyaca,Cienega,16.4,60653
15212,Boyaca,Coper,35.4,168389
15215,Boyaca,Corrales,18.8,68384
15218,Boyaca,Covarachia,33.0,115095
15223,Boyaca,Cubara,30.7,1307040
15224,Boyaca,Cucaita,16.4,47345
15226,Boyaca,Cuitiva,16.6,49566
15204,Boyaca,Combita,18.8,163236
15238,Boyaca,Duitama,20.7,263024
15244,Boyaca,El Cocuy,20.0,267964
15248,Boyaca,El Espino,26.8,78072
15272,Boyaca,Firavitoba,18.8,122844
15276,Boyaca,Floresta,19.0,99040
15293,Boyaca,Gachantiva,24.6,99085
15299,Boyaca,Garagoa,23.1,217267
15317,Boyaca,Guacamayas,27.3,64841
15322,Boyaca,Guateque,22.7,40555
15325,Boyaca,Guayata,22.4,112217
15296,Boyaca,Gameza,17.3,138946
15332,Boyaca,Guican De La Sierra,22.9,1070903
15362,Boyaca,Iza,17.9,38473
15367,Boyaca,Jenesano,18.0,66331
15368,Boyaca,Jerico,26.1,148093
15380,Boyaca,La Capilla,21.0,63929
15403,Boyaca,La Uvita,26.5,181646
15401,Boyaca,La Victoria,33.6,31473
15377,Boyaca,Labranzagrande,29.0,652774
15425,Boyaca,Macanal,25.1,224465
15442,Boyaca,Maripi,36.5,180579
15455,Boyaca,Miraflores,25.1,290460
15464,Boyaca,Mongua,22.5,405311
15466,Boyaca,Mongui,16.0,77369
15469,Boyaca,Moniquira,28.3,245372
15476,Boyaca,Motavita,15.2,67457
15480,Boyaca,Muzo,36.4,154909
15491,Boyaca,Nobsa,19.6,62374
15494,Boyaca,Nuevo Colon,16.9,57731
15500,Boyaca,Oicata,17.6,67761
15507,Boyaca,Otanche,36.1,533974
15511,Boyaca,Pachavita,22.4,74881
15516,Boyaca,Paipa,23.8,342952
15518,Boyaca,Pajarito,27.7,352183
15522,Boyaca,Panqueba,23.9,44663
15531,Boyaca,Pauna,36.4,283931
15533,Boyaca,Paya,31.6,498334
15537,Boyaca,Paz De Rio,20.2,137921
15542,Boyaca,Pesca,18.2,295543
15550,Boyaca,Pisba,27.2,522244
15572,Boyaca,Puerto Boyaca,37.9,1701535
15514,Boyaca,Paez,29.3,380612
15580,Boyaca,Quipama,35.9,188012
15599,Boyaca,Ramiriqui,18.2,141107
15621,Boyaca,Rondon,19.7,231777
15600,Boyaca,Raquira,20.9,247937
15632,Boyaca,Saboya,22.7,279484
15646,Boyaca,Samaca,17.3,188280
15660,Boyaca,San Eduardo,23.4,122906
15664,Boyaca,San Jose De Pare,29.8,83670
15667,Boyaca,San Luis De Gaceno,32.2,527240
15673,Boyaca,San Mateo,30.1,139347
15676,Boyaca,San Miguel De Sema,19.4,105631
15681,Boyaca,San Pablo De Borbur,36.5,220216
15690,Boyaca,Santa Maria,31.2,347503
15693,Boyaca,Santa Rosa De Viterbo,20.2,131186
15696,Boyaca,Santa Sofia,24.3,87207
15686,Boyaca,Santana,30.9,76441
15720,Boyaca,Sativanorte,25.8,181350
15723,Boyaca,Sativasur,22.3,61700
15740,Boyaca,Siachoque,15.6,133916
15753,Boyaca,Soata,30.2,138419
15757,Boyaca,Socha,21.4,168764
15755,Boyaca,Socota,24.0,678247
15759,Boyaca,Sogamoso,18.8,233349
15761,Boyaca,Somondoco,23.1,66002
15762,Boyaca,Sora,17.3,53754
15764,Boyaca,Soraca,15.8,62643
15763,Boyaca,Sotaquira,22.7,320398
15774,Boyaca,Susacon,28.0,205449
15776,Boyaca,Sutamarchan,21.8,116304
15778,Boyaca,Sutatenza,23.2,46176
15638,Boyaca,Sachica,21.1,71835
15790,Boyaca,Tasco,19.5,235644
15798,Boyaca,Tenza,22.8,51489
15804,Boyaca,Tibana,18.2,136825
15806,Boyaca,Tibasosa,19.5,105337
15808,Boyaca,Tinjaca,21.4,89623
15810,Boyaca,Tipacoque,32.1,80921
15814,Boyaca,Toca,17.1,189032
15816,Boyaca,Togui,27.8,114085
15822,Boyaca,Tota,16.2,220195
15001,Boyaca,Tunja,15.8,134508
15832,Boyaca,Tunungua,34.3,32844
15835,Boyaca,Turmeque,16.5,89512
15837,Boyaca,Tuta,19.3,186007
15839,Boyaca,Tutaza,18.3,137160
15820,Boyaca,Topaga,17.7,37790
15861,Boyaca,Ventaquemada,15.9,179736
15407,Boyaca,Villa De Leiva,22.2,142254
15879,Boyaca,Viracacha,16.1,70304
15897,Boyaca,Zetaquira,21.8,282434
15842,Boyaca,Umbita,19.0,164061
17013,Caldas,Aguadas,35.3,534268
17042,Caldas,Anserma,32.7,234757
17050,Caldas,Aranzazu,28.9,167918
17088,Caldas,Belalcazar,33.1,127127
17174,Caldas,Chinchina,32.9,122659
17272,Caldas,Filadelfia,32.5,216214
17380,Caldas,La Dorada,38.0,617440
17388,Caldas,La Merced,32.3,99457
17001,Caldas,Manizales,32.3,494940
17433,Caldas,Manzanares,29.8,222224
17442,Caldas,Marmato,32.8,41414
17444,Caldas,Marquetalia,34.0,101432
17446,Caldas,Marulanda,25.0,423160
17486,Caldas,Neira,32.4,414517
17495,Caldas,Norcasia,37.3,255702
17524,Caldas,Palestina,32.6,125923
17541,Caldas,Pensilvania,30.5,559892
17513,Caldas,Pacora,33.3,288940
17614,Caldas,Riosucio,32.6,431230
17616,Caldas,Risaralda,32.9,100893
17653,Caldas,Salamina,30.7,435722
17662,Caldas,Samana,36.3,851762
17665,Caldas,San Jose,31.7,68409
17777,Caldas,Supia,32.2,136369
17867,Caldas,Victoria,37.9,627863
17873,Caldas,Villamaria,27.6,510552
17877,Caldas,Viterbo,32.1,126646
18029,Caqueta,Albania,28.4,461430
18094,Caqueta,Belen De Los Andaquies,28.5,1332070
18150,Caqueta,Cartagena Del Chaira,31.2,14302792
18205,Caqueta,Curillo,28.6,446258
18247,Caqueta,El Doncello,30.0,1237359
18256,Caqueta,El Paujil,29.3,1381144
18001,Caqueta,Florencia,29.0,2849167
18460,Caqueta,Milan,29.3,1364834
18410,Caqueta,Montanita,29.4,1902539
18479,Caqueta,Morelia,28.8,517065
18592,Caqueta,Puerto Rico,30.1,4639620
18610,Caqueta,San Jose Del Fragua,28.6,1463987
18753,Caqueta,San Vicente Del Caguan,31.4,22596052
18756,Caqueta,Solano,33.3,47306537
18785,Caqueta,Solita,28.9,533143
18860,Caqueta,Valparaiso,28.9,1487164
85010,Casanare,Aguazul,33.5,1618707
85015,Casanare,Chameza,28.6,347769
85125,Casanare,Hato Corozal,35.4,6180559
85136,Casanare,La Salina,24.7,224697
85139,Casanare,Mani,33.7,4208984
85162,Casanare,Monterrey,32.9,874205
85225,Casanare,Nunchia,34.2,1236741
85230,Casanare,Orocue,34.1,5326366
85250,Casanare,Paz De Ariporo,35.3,13575765
85263,Casanare,Pore,34.3,877112
85279,Casanare,Recetor,29.0,203471
85300,Casanare,Sabanalarga,32.4,449883
85325,Casanare,San Luis De Palenque,34.2,3351294
85315,Casanare,Sacama,29.8,350779
85410,Casanare,Tauramena,33.6,2675418
85430,Casanare,Trinidad,34.3,3327161
85400,Casanare,Tamara,31.8,1225520
85440,Casanare,Villanueva,33.2,935168
85001,Casanare,Yopal,34.0,2785982
19022,Cauca,Almaguer,32.8,264315
19050,Cauca,Argelia,26.7,865804
19075,Cauca,Balboa,36.3,461121
19100,Cauca,Bolivar,37.4,890591
19110,Cauca,Buenos Aires,32.3,486294
19130,Cauca,Cajibio,31.4,617204
19137,Cauca,Caldono,30.7,396572
19142,Cauca,Caloto,32.9,296298
19212,Cauca,Corinto,31.7,364582
19256,Cauca,El Tambo,35.1,3059416
19290,Cauca,Florencia,32.5,63227
19300,Cauca,Guachene,32.9,112533
19318,Cauca,Guapi,33.1,2857484
19355,Cauca,Inza,26.6,968701
19364,Cauca,Jambalo,30.0,262182
19392,Cauca,La Sierra,34.5,232716
19397,Cauca,La Vega,33.3,576336
19418,Cauca,Lopez,32.0,3756072
19450,Cauca,Mercaderes,37.3,778830
19455,Cauca,Miranda,32.4,212228
19473,Cauca,Morales,31.4,571576
19513,Cauca,Padilla,32.5,77935
19532,Cauca,Patia,37.2,843152
19533,Cauca,Piamonte,28.9,1234071
19548,Cauca,Piendamo Tunia,31.3,202515
19001,Cauca,Popayan,29.8,536566
19573,Cauca,Puerto Tejada,33.0,121797
19585,Cauca,Purace,24.6,565742
19517,Cauca,Paez,28.8,2005762
19622,Cauca,Rosas,33.8,188862
19693,Cauca,San Sebastian,27.8,467981
19701,Cauca,Santa Rosa,28.2,4042499
19698,Cauca,Santander De Quilichao,32.8,579367
19743,Cauca,Silvia,28.3,761358
19760,Cauca,Sotara,30.5,576431
19785,Cauca,Sucre,35.4,151709
19780,Cauca,Suarez,30.4,438527
19809,Cauca,Timbiqui,31.2,2292058
19807,Cauca,Timbio,32.2,224908
19821,Cauca,Toribio,30.4,550482
19824,Cauca,Totoro,28.3,452123
19845,Cauca,Villa Rica,33.1,91403
20011,Cesar,Aguachica,38.0,991689
20013,Cesar,Agustin Codazzi,40.3,1990912
20032,Cesar,Astrea,39.7,723196
20045,Cesar,Becerrill,40.3,1387431
20060,Cesar,Bosconia,40.7,665912
20175,Cesar,Chimichagua,39.2,1559273
20178,Cesar,Chiriguana,40.9,1263107
20228,Cesar,Curumani,40.1,1036651
20238,Cesar,El Copey,40.1,1086584
20250,Cesar,El Paso,40.6,922813
20295,Cesar,Gamarra,38.0,369472
20310,Cesar,Gonzalez,28.8,82395
20383,Cesar,La Gloria,37.6,907988
20400,Cesar,La Jagua De Ibirico,40.9,851142
20621,Cesar,La Paz,40.4,1218532
20443,Cesar,Manaure Balcon Del Cesar,34.6,155273
20517,Cesar,Pailitas,38.6,601870
20550,Cesar,Pelaya,37.6,479005
20570,Cesar,Pueblo Bello,34.9,845650
20614,Cesar,Rio De Oro,37.8,620799
20710,Cesar,San Alberto,38.1,621029
20750,Cesar,San Diego,40.1,733602
20770,Cesar,San Martin,38.4,1121506
20787,Cesar,Tamalameque,38.4,580879
20001,Cesar,Valledupar,40.7,4760939
27006,Choco,Acandi,31.9,884274
27025,Choco,Alto Baudo,34.1,2298095
27050,Choco,Atrato (Yuto),34.0,472826
27073,Choco,Bagado,34.4,906062
27075,Choco,Bahia Solano,29.2,1000977
27077,Choco,Bajo Baudo,33.1,3859475
27099,Choco,Bojaya,33.8,4075194
27150,Choco,Carmen Del Darien,34.4,3575003
27205,Choco,Condoto,33.1,524237
27160,Choco,Certegui,34.1,474761
27135,Choco,El Canton Del San Pablo,33.8,426516
27245,Choco,El Carmen,31.8,932014
27250,Choco,El Litoral Del San Juan,32.6,4614422
27361,Choco,Istmina,33.3,2104956
27372,Choco,Jurado,31.8,1418262
27413,Choco,Lloro,34.2,945710
27425,Choco,Medio Atrato,34.0,2034733
27430,Choco,Medio Baudo,33.6,1536707
27450,Choco,Medio San Juan,33.0,742975
27495,Choco,Nuqui,30.5,786818
27491,Choco,Novita,33.0,1058998
27001,Choco,Quibdo,34.1,3935568
27580,Choco,Rio Iro,33.1,364474
27600,Choco,Rio Quito,33.9,783712
27615,Choco,Riosucio,35.9,8510316
27660,Choco,San Jose Del Palmar,33.6,1773675
27745,Choco,Sipi,32.8,1766121
27787,Choco,Tado,33.5,801666
27800,Choco,Unguia,34.6,1329271
27810,Choco,Union Panamericana,33.6,199271
25001,Cundinamarca,Agua De Dios,37.9,96414
25019,Cundinamarca,Alban,27.3,57033
25035,Cundinamarca,Anapoima,34.6,139077
25040,Cundinamarca,Anolaima,28.8,135734
25599,Cundinamarca,Apulo,36.2,136847
25053,Cundinamarca,Arbelaez,33.5,159776
25086,Cundinamarca,Beltran,38.6,198459
25095,Cundinamarca,Bituima,28.8,68554
11001,Cundinamarca,"Bogota, D.C.",31.2,1817617
25099,Cundinamarca,Bojaca,22.0,114816
25120,Cundinamarca,Cabrera,38.2,472918
25123,Cundinamarca,Cachipay,30.8,60001
25126,Cundinamarca,Cajica,19.1,57613
25148,Cundinamarca,Caparrapi,37.0,691626
25154,Cundinamarca,Carmen De Carupa,24.5,335390
25168,Cundinamarca,Chaguani,37.5,193130
25178,Cundinamarca,Chipaque,19.3,168889
25181,Cundinamarca,Choachi,20.4,238380
25183,Cundinamarca,Choconta,15.8,337005
25175,Cundinamarca,Chia,19.1,89725
25200,Cundinamarca,Cogua,17.5,149171
25214,Cundinamarca,Cota,18.9,60325
25224,Cundinamarca,Cucunuba,17.1,123368
25151,Cundinamarca,Caqueza,21.7,125134
25245,Cundinamarca,El Colegio,32.2,132712
25258,Cundinamarca,El Penon,32.2,150616
25260,Cundinamarca,El Rosal,21.9,97906
25269,Cundinamarca,Facatativa,19.4,177403
25281,Cundinamarca,Fosca,21.3,124718
25286,Cundinamarca,Funza,18.6,78637
25290,Cundinamarca,Fusagasuga,34.0,217267
25279,Cundinamarca,Fomeque,21.4,516292
25288,Cundinamarca,Fuquene,18.0,87018
25293,Cundinamarca,Gachala,27.4,432028
25295,Cundinamarca,Gachancipa,18.0,48214
25297,Cundinamarca,Gacheta,20.2,290620
25299,Cundinamarca,Gama,20.7,120848
25307,Cundinamarca,Girardot,39.2,146209
25312,Cundinamarca,Granada,21.4,68085
25317,Cundinamarca,Guacheta,17.9,191172
25320,Cundinamarca,Guaduas,38.0,857360
25322,Cundinamarca,Guasca,18.6,404736
25324,Cundinamarca,Guataqui,39.4,102032
25326,Cundinamarca,Guatavita,17.1,283317
25328,Cundinamarca,Guayabal De Siquima,28.1,69482
25335,Cundinamarca,Guayabetal,27.3,249907
25339,Cundinamarca,Gutierrez,23.3,508242
25368,Cundinamarca,Jerusalen,38.4,248906
25372,Cundinamarca,Junin,19.5,385773
25377,Cundinamarca,La Calera,18.5,366653
25386,Cundinamarca,La Mesa,32.8,166358
25394,Cundinamarca,La Palma,33.9,214295
25398,Cundinamarca,La Pena,33.0,144262
25402,Cundinamarca,La Vega,32.0,174494
25407,Cundinamarca,Lenguazaque,16.9,174805
25426,Cundinamarca,Macheta,19.8,257318
25430,Cundinamarca,Madrid,18.8,134211
25436,Cundinamarca,Manta,21.7,121152
25438,Cundinamarca,Medina,32.1,1342710
25473,Cundinamarca,Mosquera,19.0,119106
25483,Cundinamarca,Narino,39.4,61841
25486,Cundinamarca,Nemocon,17.5,110451
25488,Cundinamarca,Nilo,38.1,251976
25489,Cundinamarca,Nimaima,32.8,66834
25491,Cundinamarca,Nocaima,32.2,77414
25513,Cundinamarca,Pacho,32.1,452189
25518,Cundinamarca,Paime,35.6,195071
25524,Cundinamarca,Pandi,32.7,80416
25530,Cundinamarca,Paratebueno,32.7,993230
25535,Cundinamarca,Pasca,21.9,304745
25572,Cundinamarca,Puerto Salgar,37.9,579543
25580,Cundinamarca,Puli,37.0,221839
25592,Cundinamarca,Quebradanegra,33.0,89648
25594,Cundinamarca,Quetame,23.5,154583
25596,Cundinamarca,Quipile,31.7,143326
25612,Cundinamarca,Ricaurte,38.7,143587
25645,Cundinamarca,San Antonio Del Tequendama,28.7,99377
25649,Cundinamarca,San Bernardo,29.0,277004
25653,Cundinamarca,San Cayetano,31.8,323291
25658,Cundinamarca,San Francisco,30.4,133330
25662,Cundinamarca,San Juan De Rioseco,38.0,352518
25718,Cundinamarca,Sasaima,30.1,125300
25736,Cundinamarca,Sesquile,17.3,158508
25740,Cundinamarca,Sibate,19.6,136899
25743,Cundinamarca,Silvania,27.1,182822
25745,Cundinamarca,Simijaca,19.2,108659
25754,Cundinamarca,Soacha,21.8,210300
25758,Cundinamarca,Sopo,19.2,124622
25769,Cundinamarca,Subachoque,18.5,234886
25772,Cundinamarca,Suesca,17.4,194571
25777,Cundinamarca,Supata,31.2,146398
25779,Cundinamarca,Susa,18.2,117005
25781,Cundinamarca,Sutatausa,17.1,72876
25785,Cundinamarca,Tabio,18.7,84450
25793,Cundinamarca,Tausa,18.4,226735
25797,Cundinamarca,Tena,30.5,57745
25799,Cundinamarca,Tenjo,18.7,128114
25805,Cundinamarca,Tibacuy,34.2,95022
25807,Cundinamarca,Tibirita,21.3,63509
25815,Cundinamarca,Tocaima,38.1,275723
25817,Cundinamarca,Tocancipa,18.3,82227
25823,Cundinamarca,Topaipi,33.6,161438
25839,Cundinamarca,Ubala,31.0,586319
25841,Cundinamarca,Ubaque,21.1,120152
25843,Cundinamarca,Ubate,17.1,114852
25845,Cundinamarca,Une,19.3,234592
25506,Cundinamarca,Venecia,28.4,137010
25862,Cundinamarca,Vergara,32.6,162441
25867,Cundinamarca,Viani,28.8,75322
25871,Cundinamarca,Villagomez,31.3,70735
25873,Cundinamarca,Villapinzon,15.1,253974
25875,Cundinamarca,Villeta,32.8,158218
25878,Cundinamarca,Viota,34.7,225846
25885,Cundinamarca,Yacopi,37.1,1075227
25898,Cundinamarca,Zipacon,24.9,60831
25899,Cundinamarca,Zipaquira,18.2,218782
25851,Cundinamarca,Utica,34.3,103433
23068,Cordoba,Ayapel,36.5,2219804
23079,Cordoba,Buenavista,36.3,942804
23090,Cordoba,Canalete,34.4,474534
23162,Cordoba,Cerete,36.7,328454
23168,Cordoba,Chima,37.0,366795
23182,Cordoba,Chinu,37.0,708733
23189,Cordoba,Cienaga De Oro,36.9,725185
