COD_MUN,DEPARTAMENTO,MUNICIPIO,TMIN_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
91263,Amazonas,El Encanto,19.2,11774585
91405,Amazonas,La Chorrera,19.5,14165931
91407,Amazonas,La Pedrera,18.8,15175784
91430,Amazonas,La Victoria,19.5,1598379
91001,Amazonas,Leticia,19.1,6727268
91460,Amazonas,Miriti-Parana,19.3,18820064
91530,Amazonas,Puerto Alegria,19.3,9291534
91536,Amazonas,Puerto Arica,19.1,15153174
91540,Amazonas,Puerto Narino,19.0,1587068
91669,Amazonas,Santander,19.4,16457477
91798,Amazonas,Tarapaca,19.4,10077628
05002,Antioquia,Abejorral,7.7,569818
05004,Antioquia,Abriaqui,2.7,333936
05021,Antioquia,Alejandria,11.4,145063
05030,Antioquia,Amaga,10.6,94539
05031,Antioquia,Amalfi,11.3,1362016
05034,Antioquia,Andes,2.9,451890
05036,Antioquia,Angelopolis,7.8,92005
05038,Antioquia,Angostura,6.9,381134
05040,Antioquia,Anori,11.4,1593171
05044,Antioquia,Anza,7.6,287675
05045,Antioquia,Apartado,19.8,603077
05051,Antioquia,Arboletes,22.1,851162
05055,Antioquia,Argelia,5.0,275658
05059,Antioquia,Armenia,11.4,124098
05079,Antioquia,Barbosa,8.1,231400
05088,Antioquia,Bello,6.7,166318
05086,Antioquia,Belmira,4.7,333209
05091,Antioquia,Betania,1.4,202703
05093,Antioquia,Betulia,5.5,294857
05107,Antioquia,Briceno,6.8,423900
05113,Antioquia,Buritica,8.1,399678
05125,Antioquia,Caicedo,2.9,225000
05129,Antioquia,Caldas,6.2,149249
05134,Antioquia,Campamento,8.5,261516
05142,Antioquia,Caracoli,17.9,295686
05145,Antioquia,Caramanta,6.9,103393
05147,Antioquia,Carepa,18.9,436264
05148,Antioquia,Carmen De Viboral,6.4,476206
05150,Antioquia,Carolina,8.7,168392
05154,Antioquia,Caucasia,22.7,1612931
05138,Antioquia,Canasgordas,5.3,410500
05172,Antioquia,Chigorodo,18.0,812701
05190,Antioquia,Cisneros,12.7,52830
05101,Antioquia,Ciudad Bolivar,2.9,296221
05197,Antioquia,Cocorna,8.7,271796
05206,Antioquia,Concepcion,8.3,227278
05209,Antioquia,Concordia,9.1,278528
05212,Antioquia,Copacabana,8.7,76412
05120,Antioquia,Caceres,17.9,2113418
05234,Antioquia,Dabeiba,4.3,2201979
05237,Antioquia,Donmatias,8.0,228757
05240,Antioquia,Ebejico,8.3,267317
05250,Antioquia,El Bagre,19.7,1760318
05607,Antioquia,El Retiro,6.1,272023
05264,Antioquia,Entrerrios,5.6,240971
05266,Antioquia,Envigado,7.1,89961
05282,Antioquia,Fredonia,9.6,289963
05284,Antioquia,Frontino,3.2,1556209
05306,Antioquia,Giraldo,5.5,105158
05308,Antioquia,Girardota,9.0,93182
05313,Antioquia,Granada,8.2,213883
05315,Antioquia,Guadalupe,11.5,133112
05318,Antioquia,Guarne,8.4,171165
05321,Antioquia,Guatape,9.7,93722
05310,Antioquia,Gomez Plata,11.0,373943
05347,Antioquia,Heliconia,8.1,129116
05353,Antioquia,Hispania,12.4,60851
05360,Antioquia,Itagui,11.8,21942
05361,Antioquia,Ituango,4.9,3200283
05364,Antioquia,Jardin,5.7,225853
05368,Antioquia,Jerico,8.3,230278
05376,Antioquia,La Ceja,7.0,149154
05380,Antioquia,La Estrella,7.8,41419
05390,Antioquia,La Pintada,15.2,61022
05400,Antioquia,La Union,6.5,188508
05411,Antioquia,Liborina,4.8,243496
05425,Antioquia,Maceo,16.7,435772
05440,Antioquia,Marinilla,8.5,129182
05001,Antioquia,Medellin,6.5,419962
05467,Antioquia,Montebello,9.9,85420
05475,Antioquia,Murindo,16.9,1423307
05480,Antioquia,Mutata,7.5,1209994
05483,Antioquia,Narino,2.9,355855
05495,Antioquia,Nechi,20.9,1058350
05490,Antioquia,Necocli,21.8,1413373
05501,Antioquia,Olaya,5.6,97860
05543,Antioquia,Peque,4.1,488675
05541,Antioquia,Penol,8.2,133072
05576,Antioquia,Pueblorrico,9.6,84712
05579,Antioquia,Puerto Berrio,18.5,1373268
05585,Antioquia,Puerto Nare,18.4,752766
05591,Antioquia,Puerto Triunfo,21.2,416003
05604,Antioquia,Remedios,17.7,2225054
05615,Antioquia,Rionegro,7.8,220278
05628,Antioquia,Sabanalarga,5.3,299127
05631,Antioquia,Sabaneta,9.2,17685
05642,Antioquia,Salgar,2.1,323789
05647,Antioquia,San Andres de Cuerquia,5.3,232856
05649,Antioquia,San Carlos,9.1,807373
05652,Antioquia,San Francisco,11.2,400557
05656,Antioquia,San Jeronimo,6.7,181379
05658,Antioquia,San Jose De La Montana,3.8,141913
05659,Antioquia,San Juan De Uraba,22.6,283742
05660,Antioquia,San Luis,12.3,478477
05664,Antioquia,San Pedro De Los Milagros,7.0,248643
05665,Antioquia,San Pedro De Uraba,22.2,680012
05667,Antioquia,San Rafael,9.1,409416
05670,Antioquia,San Roque,12.4,478016
05674,Antioquia,San Vicente,8.1,259228
05679,Antioquia,Santa Barbara,8.5,220405
05042,Antioquia,Santa Fe De Antioquia,4.1,591089
05686,Antioquia,Santa Rosa De Osos,5.6,973298
05690,Antioquia,Santo Domingo,10.2,299206
05697,Antioquia,Santuario,8.0,93832
05736,Antioquia,Segovia,16.5,1269072
05756,Antioquia,Sonson,3.0,1513077
05761,Antioquia,Sopetran,6.7,246389
05790,Antioquia,Taraza,12.5,1295523
05792,Antioquia,Tarso,4.1,135324
05809,Antioquia,Titiribi,10.8,157727
05819,Antioquia,Toledo,9.0,151358
05837,Antioquia,Turbo,20.6,3280628
05789,Antioquia,Tamesis,6.1,283262
05842,Antioquia,Uramita,7.7,299198
05847,Antioquia,Urrao,1.3,2880450
05854,Antioquia,Valdivia,10.0,639646
05856,Antioquia,Valparaiso,9.1,141722
05858,Antioquia,Vegachi,14.7,609013
05861,Antioquia,Venecia,10.2,156919
05873,Antioquia,Vigia Del Fuerte,14.6,1866734
05885,Antioquia,Yali,13.5,496447
05887,Antioquia,Yarumal,5.5,802404
05890,Antioquia,Yolombo,11.4,1139895
05893,Antioquia,Yondo,20.6,2135142
05895,Antioquia,Zaragoza,20.8,1316724
81001,Arauca,Arauca,20.6,6480390
81065,Arauca,Arauquita,20.0,3398314
81220,Arauca,Cravo Norte,22.3,5830110
81300,Arauca,Fortul,-2.6,1302674
81591,Arauca,Puerto Rondon,20.8,2560110
81736,Arauca,Saravena,8.4,1040968
81794,Arauca,Tame,-5.3,6088514
08078,Atlantico,Baranoa,22.2,138078
08001,Atlantico,Barranquilla,24.3,165737
08137,Atlantico,Campo De La Cruz,22.5,113666
08141,Atlantico,Candelaria,22.7,154373
08296,Atlantico,Galapa,23.0,111089
08372,Atlantico,Juan De Acosta,22.2,191150
08421,Atlantico,Luruaco,21.7,255101
08433,Atlantico,Malambo,23.0,111834
08436,Atlantico,Manati,22.5,243551
08520,Atlantico,Palmar De Varela,22.8,104963
08549,Atlantico,Piojo,19.6,287737
08558,Atlantico,Polonuevo,22.9,84030
08560,Atlantico,Ponedera,22.8,235059
08573,Atlantico,Puerto Colombia,24.6,80058
08606,Atlantico,Repelon,21.0,407612
08634,Atlantico,Sabanagrande,23.2,49057
08638,Atlantico,Sabanalarga,22.9,450221
08675,Atlantico,Santa Lucia,22.6,65156
08685,Atlantico,Santo Tomas,22.9,74048
08758,Atlantico,Soledad,23.9,67368
08770,Atlantico,Suan,22.6,48341
08832,Atlantico,Tubara,22.7,203989
08849,Atlantico,Usiacuri,22.2,115345
13006,Bolivar,Achi,19.5,1076327
13030,Bolivar,Altos Del Rosario,22.0,343678
13042,Bolivar,Arenal,13.9,522075
13052,Bolivar,Arjona,22.1,666987
13062,Bolivar,Arroyohondo,22.7,186053
13074,Bolivar,Barranco De Loba,21.5,487437
13140,Bolivar,Calamar,22.6,290411
13160,Bolivar,Cantagallo,19.7,992881
13001,Bolivar,Cartagena De Indias,21.4,641599
13188,Bolivar,Cicuco,24.8,149678
13222,Bolivar,Clemencia,21.6,97062
13212,Bolivar,Cordoba,22.2,677130
13244,Bolivar,El Carmen De Bolivar,20.2,1073061
13248,Bolivar,El Guamo,23.0,435079
13268,Bolivar,El Penon,23.0,361034
13300,Bolivar,Hatillo De Loba,23.3,219910
13430,Bolivar,Magangue,23.7,1280772
13433,Bolivar,Mahates,22.6,490963
13440,Bolivar,Margarita,23.9,331744
13442,Bolivar,Maria La Baja,22.2,636887
13468,Bolivar,Mompos,23.9,738623
13458,Bolivar,Montecristo,11.0,2363379
13473,Bolivar,Morales,11.0,1522699
13490,Bolivar,Norosi,18.9,470792
13549,Bolivar,Pinillos,23.2,877847
13580,Bolivar,Regidor,23.4,207578
13600,Bolivar,Rioviejo,16.3,955818
13620,Bolivar,San Cristobal,22.7,48057
13647,Bolivar,San Estanislao,21.7,240440
13650,Bolivar,San Fernando,24.3,360236
13654,Bolivar,San Jacinto,21.4,502471
13655,Bolivar,San Jacinto Del Cauca,21.9,643931
13657,Bolivar,San Juan Nepomuceno,22.2,716411
13667,Bolivar,San Martin De Loba,21.5,509391
13670,Bolivar,San Pablo,16.2,2279235
13673,Bolivar,Santa Catalina,21.4,195742
13683,Bolivar,Santa Rosa,22.0,175803
13688,Bolivar,Santa Rosa Del Sur,13.5,2689542
13744,Bolivar,Simiti,17.9,1529192
13760,Bolivar,Soplaviento,22.9,105206
13780,Bolivar,Talaigua Nuevo,23.5,282518
13810,Bolivar,Tiquisio,18.7,862474
13836,Bolivar,Turbaco,21.2,230243
13838,Bolivar,Turbana,21.5,216239
13873,Bolivar,Villanueva,21.5,155836
13894,Bolivar,Zambrano,22.1,351120
15022,Boyaca,Almeida,4.1,64742
15047,Boyaca,Aquitania,-1.1,1058211
15051,Boyaca,Arcabuco,1.0,154978
15087,Boyaca,Belen,-0.7,183366
15090,Boyaca,Berbeo,2.6,65145
15092,Boyaca,Beteitiva,1.3,114526
15097,Boyaca,Boavita,4.5,163388
15104,Boyaca,Boyaca,3.6,53946
15106,Boyaca,Briceno,7.2,72614
15109,Boyaca,Buenavista,7.3,123767
15114,Boyaca,Busbanza,3.8,28487
15131,Boyaca,Caldas,8.4,88750
15135,Boyaca,Campohermoso,7.4,335327
15162,Boyaca,Cerinza,-0.6,71470
15172,Boyaca,Chinavita,0.4,153141
15176,Boyaca,Chiquinquira,3.4,185435
15180,Boyaca,Chiscas,-4.0,741218
15183,Boyaca,Chita,-1.2,761279
15185,Boyaca,Chitaraque,6.8,178245
15187,Boyaca,Chivata,2.9,55652
15236,Boyaca,Chivor,4.1,121971
15232,Boyaca,Chiquiza,1.0,130944
15189,Boyaca,Cienega,1.5,60653
15212,Boyaca,Coper,11.2,168389
15215,Boyaca,Corrales,1.5,68384
15218,Boyaca,Covarachia,6.8,115095
15223,Boyaca,Cubara,-1.5,1307040
15224,Boyaca,Cucaita,3.2,47345
15226,Boyaca,Cuitiva,1.0,49566
15204,Boyaca,Combita,1.5,163236
15238,Boyaca,Duitama,-0.0,263024
15244,Boyaca,El Cocuy,-2.2,267964
15248,Boyaca,El Espino,0.6,78072
15272,Boyaca,Firavitoba,2.2,122844
15276,Boyaca,Floresta,1.5,99040
15293,Boyaca,Gachantiva,7.0,99085
15299,Boyaca,Garagoa,3.0,217267
15317,Boyaca,Guacamayas,1.5,64841
15322,Boyaca,Guateque,6.4,40555
15325,Boyaca,Guayata,4.0,112217
15296,Boyaca,Gameza,-2.5,138946
15332,Boyaca,Guican De La Sierra,-6.0,1070903
15362,Boyaca,Iza,1.4,38473
15367,Boyaca,Jenesano,4.0,66331
15368,Boyaca,Jerico,0.1,148093
15380,Boyaca,La Capilla,1.6,63929
15403,Boyaca,La Uvita,-0.3,181646
15401,Boyaca,La Victoria,13.4,31473
15377,Boyaca,Labranzagrande,0.6,652774
15425,Boyaca,Macanal,5.4,224465
15442,Boyaca,Maripi,11.2,180579
15455,Boyaca,Miraflores,0.5,290460
15464,Boyaca,Mongua,-1.3,405311
15466,Boyaca,Mongui,-1.7,77369
15469,Boyaca,Moniquira,7.6,245372
15476,Boyaca,Motavita,2.3,67457
15480,Boyaca,Muzo,14.2,154909
15491,Boyaca,Nobsa,2.1,62374
15494,Boyaca,Nuevo Colon,3.2,57731
