COD_MUN,DEPARTAMENTO,MUNICIPIO,TMIN_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
05490,Antioquia,Necocli,21.5,1413373
05501,Antioquia,Olaya,6.0,97860
05543,Antioquia,Peque,5.6,488675
05541,Antioquia,Penol,8.2,133072
05576,Antioquia,Pueblorrico,10.1,84712
05579,Antioquia,Puerto Berrio,18.3,1373268
05585,Antioquia,Puerto Nare,18.5,752766
05591,Antioquia,Puerto Triunfo,21.1,416003
05604,Antioquia,Remedios,18.1,2225054
05615,Antioquia,Rionegro,7.0,220278
05628,Antioquia,Sabanalarga,5.6,299127
05631,Antioquia,Sabaneta,8.5,17685
05642,Antioquia,Salgar,2.1,323789
05647,Antioquia,San Andres de Cuerquia,5.6,232856
05649,Antioquia,San Carlos,8.9,807373
05652,Antioquia,San Francisco,11.0,400557
05656,Antioquia,San Jeronimo,6.6,181379
05658,Antioquia,San Jose De La Montana,4.0,141913
05659,Antioquia,San Juan De Uraba,23.3,283742
05660,Antioquia,San Luis,12.4,478477
05664,Antioquia,San Pedro De Los Milagros,7.7,248643
05665,Antioquia,San Pedro De Uraba,21.7,680012
05667,Antioquia,San Rafael,9.0,409416
05670,Antioquia,San Roque,12.3,478016
05674,Antioquia,San Vicente,7.9,259228
05679,Antioquia,Santa Barbara,8.4,220405
05042,Antioquia,Santa Fe De Antioquia,3.7,591089
05686,Antioquia,Santa Rosa De Osos,5.8,973298
05690,Antioquia,Santo Domingo,9.6,299206
05697,Antioquia,Santuario,7.7,93832
05736,Antioquia,Segovia,16.8,1269072
05756,Antioquia,Sonson,2.8,1513077
05761,Antioquia,Sopetran,7.0,246389
05790,Antioquia,Taraza,13.1,1295523
05792,Antioquia,Tarso,4.4,135324
05809,Antioquia,Titiribi,10.3,157727
05819,Antioquia,Toledo,9.1,151358
05837,Antioquia,Turbo,20.4,3280628
05789,Antioquia,Tamesis,6.5,283262
05842,Antioquia,Uramita,7.9,299198
05847,Antioquia,Urrao,0.8,2880450
05854,Antioquia,Valdivia,9.7,639646
05856,Antioquia,Valparaiso,9.1,141722
05858,Antioquia,Vegachi,14.6,609013
05861,Antioquia,Venecia,9.7,156919
05873,Antioquia,Vigia Del Fuerte,16.0,1866734
05885,Antioquia,Yali,13.4,496447
05887,Antioquia,Yarumal,5.6,802404
05890,Antioquia,Yolombo,11.2,1139895
05893,Antioquia,Yondo,20.7,2135142
05895,Antioquia,Zaragoza,20.8,1316724
81001,Arauca,Arauca,19.8,6480390
81065,Arauca,Arauquita,19.3,3398314
81220,Arauca,Cravo Norte,21.7,5830110
81300,Arauca,Fortul,-2.5,1302674
81591,Arauca,Puerto Rondon,20.4,2560110
81736,Arauca,Saravena,8.1,1040968
81794,Arauca,Tame,-5.3,6088514
08078,Atlantico,Baranoa,23.0,138078
08001,Atlantico,Barranquilla,24.0,165737
08137,Atlantico,Campo De La Cruz,23.2,113666
08141,Atlantico,Candelaria,24.1,154373
08296,Atlantico,Galapa,23.1,111089
08372,Atlantico,Juan De Acosta,22.9,191150
08421,Atlantico,Luruaco,21.9,255101
08433,Atlantico,Malambo,23.7,111834
08436,Atlantico,Manati,23.9,243551
08520,Atlantico,Palmar De Varela,24.1,104963
08549,Atlantico,Piojo,21.0,287737
08558,Atlantico,Polonuevo,23.8,84030
08560,Atlantico,Ponedera,24.0,235059
08573,Atlantico,Puerto Colombia,23.9,80058
08606,Atlantico,Repelon,21.8,407612
08634,Atlantico,Sabanagrande,24.1,49057
08638,Atlantico,Sabanalarga,23.6,450221
08675,Atlantico,Santa Lucia,23.2,65156
08685,Atlantico,Santo Tomas,24.0,74048
08758,Atlantico,Soledad,24.0,67368
08770,Atlantico,Suan,23.1,48341
08832,Atlantico,Tubara,22.9,203989
08849,Atlantico,Usiacuri,23.1,115345
13006,Bolivar,Achi,20.3,1076327
13030,Bolivar,Altos Del Rosario,22.4,343678
13042,Bolivar,Arenal,15.9,522075
13052,Bolivar,Arjona,22.7,666987
13062,Bolivar,Arroyohondo,22.7,186053
13074,Bolivar,Barranco De Loba,22.0,487437
13140,Bolivar,Calamar,22.6,290411
13160,Bolivar,Cantagallo,19.7,992881
13001,Bolivar,Cartagena De Indias,23.0,641599
13188,Bolivar,Cicuco,24.5,149678
13222,Bolivar,Clemencia,22.7,97062
13212,Bolivar,Cordoba,22.5,677130
13244,Bolivar,El Carmen De Bolivar,20.8,1073061
13248,Bolivar,El Guamo,22.1,435079
13268,Bolivar,El Penon,22.8,361034
13300,Bolivar,Hatillo De Loba,23.2,219910
13430,Bolivar,Magangue,22.9,1280772
13433,Bolivar,Mahates,22.2,490963
13440,Bolivar,Margarita,23.6,331744
13442,Bolivar,Maria La Baja,21.6,636887
13468,Bolivar,Mompos,24.3,738623
13458,Bolivar,Montecristo,14.9,2363379
13473,Bolivar,Morales,14.9,1522699
13490,Bolivar,Norosi,19.8,470792
13549,Bolivar,Pinillos,23.6,877847
13580,Bolivar,Regidor,23.2,207578
13600,Bolivar,Rioviejo,18.1,955818
13620,Bolivar,San Cristobal,24.4,48057
13647,Bolivar,San Estanislao,23.5,240440
13650,Bolivar,San Fernando,24.2,360236
13654,Bolivar,San Jacinto,20.5,502471
13655,Bolivar,San Jacinto Del Cauca,22.3,643931
13657,Bolivar,San Juan Nepomuceno,21.2,716411
13667,Bolivar,San Martin De Loba,21.8,509391
13670,Bolivar,San Pablo,16.4,2279235
13673,Bolivar,Santa Catalina,22.3,195742
13683,Bolivar,Santa Rosa,23.8,175803
13688,Bolivar,Santa Rosa Del Sur,14.7,2689542
13744,Bolivar,Simiti,17.8,1529192
13760,Bolivar,Soplaviento,23.8,105206
13780,Bolivar,Talaigua Nuevo,23.6,282518
13810,Bolivar,Tiquisio,19.4,862474
13836,Bolivar,Turbaco,22.8,230243
13838,Bolivar,Turbana,23.0,216239
13873,Bolivar,Villanueva,22.6,155836
13894,Bolivar,Zambrano,22.3,351120
15022,Boyaca,Almeida,3.2,64742
15047,Boyaca,Aquitania,-2.1,1058211
15051,Boyaca,Arcabuco,2.3,154978
15087,Boyaca,Belen,-2.5,183366
15090,Boyaca,Berbeo,2.0,65145
15092,Boyaca,Beteitiva,0.5,114526
15097,Boyaca,Boavita,3.6,163388
15104,Boyaca,Boyaca,3.6,53946
15106,Boyaca,Briceno,5.1,72614
15109,Boyaca,Buenavista,5.3,123767
15114,Boyaca,Busbanza,3.4,28487
15131,Boyaca,Caldas,6.1,88750
15135,Boyaca,Campohermoso,6.0,335327
15162,Boyaca,Cerinza,-1.4,71470
15172,Boyaca,Chinavita,-0.0,153141
15176,Boyaca,Chiquinquira,3.5,185435
15180,Boyaca,Chiscas,-3.8,741218
15183,Boyaca,Chita,-1.4,761279
15185,Boyaca,Chitaraque,7.0,178245
15187,Boyaca,Chivata,3.1,55652
15236,Boyaca,Chivor,3.2,121971
15232,Boyaca,Chiquiza,2.2,130944
15189,Boyaca,Cienega,1.3,60653
15212,Boyaca,Coper,8.1,168389
15215,Boyaca,Corrales,1.5,68384
15218,Boyaca,Covarachia,6.9,115095
15223,Boyaca,Cubara,-1.5,1307040
15224,Boyaca,Cucaita,3.2,47345
15226,Boyaca,Cuitiva,0.7,49566
15204,Boyaca,Combita,2.4,163236
15238,Boyaca,Duitama,-0.7,263024
15244,Boyaca,El Cocuy,-2.5,267964
15248,Boyaca,El Espino,0.2,78072
15272,Boyaca,Firavitoba,1.8,122844
15276,Boyaca,Floresta,0.8,99040
15293,Boyaca,Gachantiva,6.9,99085
15299,Boyaca,Garagoa,2.2,217267
15317,Boyaca,Guacamayas,1.4,64841
15322,Boyaca,Guateque,5.8,40555
15325,Boyaca,Guayata,3.1,112217
15296,Boyaca,Gameza,-2.2,138946
15332,Boyaca,Guican De La Sierra,-5.7,1070903
15362,Boyaca,Iza,1.6,38473
15367,Boyaca,Jenesano,3.8,66331
15368,Boyaca,Jerico,-0.0,148093
15380,Boyaca,La Capilla,1.3,63929
15403,Boyaca,La Uvita,-0.8,181646
15401,Boyaca,La Victoria,12.3,31473
15377,Boyaca,Labranzagrande,0.0,652774
15425,Boyaca,Macanal,4.2,224465
15442,Boyaca,Maripi,6.7,180579
15455,Boyaca,Miraflores,0.0,290460
15464,Boyaca,Mongua,-1.3,405311
15466,Boyaca,Mongui,-1.8,77369
15469,Boyaca,Moniquira,7.2,245372
15476,Boyaca,Motavita,2.6,67457
15480,Boyaca,Muzo,12.3,154909
15491,Boyaca,Nobsa,1.6,62374
15494,Boyaca,Nuevo Colon,2.8,57731
15500,Boyaca,Oicata,4.8,67761
15507,Boyaca,Otanche,12.9,533974
15511,Boyaca,Pachavita,1.9,74881
15516,Boyaca,Paipa,0.6,342952
15518,Boyaca,Pajarito,0.2,352183
15522,Boyaca,Panqueba,0.7,44663
15531,Boyaca,Pauna,6.7,283931
15533,Boyaca,Paya,6.6,498334
15537,Boyaca,Paz De Rio,-0.1,137921
15542,Boyaca,Pesca,-0.1,295543
15550,Boyaca,Pisba,0.3,522244
15572,Boyaca,Puerto Boyaca,15.8,1701535
15514,Boyaca,Paez,4.0,380612
15580,Boyaca,Quipama,12.4,188012
15599,Boyaca,Ramiriqui,0.8,141107
15621,Boyaca,Rondon,0.2,231777
15600,Boyaca,Raquira,3.4,247937
15632,Boyaca,Saboya,3.1,279484
15646,Boyaca,Samaca,2.3,188280
15660,Boyaca,San Eduardo,0.4,122906
15664,Boyaca,San Jose De Pare,10.1,83670
15667,Boyaca,San Luis De Gaceno,10.0,527240
15673,Boyaca,San Mateo,-0.3,139347
15676,Boyaca,San Miguel De Sema,4.9,105631
15681,Boyaca,San Pablo De Borbur,12.2,220216
15690,Boyaca,Santa Maria,4.8,347503
15693,Boyaca,Santa Rosa De Viterbo,-1.4,131186
15696,Boyaca,Santa Sofia,3.1,87207
15686,Boyaca,Santana,10.3,76441
15720,Boyaca,Sativanorte,-0.3,181350
15723,Boyaca,Sativasur,-0.3,61700
15740,Boyaca,Siachoque,-0.1,133916
15753,Boyaca,Soata,2.7,138419
15757,Boyaca,Socha,-1.3,168764
15755,Boyaca,Socota,-0.9,678247
15759,Boyaca,Sogamoso,-1.9,233349
15761,Boyaca,Somondoco,4.7,66002
15762,Boyaca,Sora,3.1,53754
15764,Boyaca,Soraca,3.0,62643
15763,Boyaca,Sotaquira,0.8,320398
15774,Boyaca,Susacon,0.8,205449
15776,Boyaca,Sutamarchan,3.0,116304
15778,Boyaca,Sutatenza,5.8,46176
15638,Boyaca,Sachica,4.5,71835
15790,Boyaca,Tasco,-2.1,235644
15798,Boyaca,Tenza,5.8,51489
15804,Boyaca,Tibana,2.4,136825
15806,Boyaca,Tibasosa,1.7,105337
15808,Boyaca,Tinjaca,3.4,89623
15810,Boyaca,Tipacoque,4.7,80921
15814,Boyaca,Toca,-0.1,189032
15816,Boyaca,Togui,7.1,114085
15822,Boyaca,Tota,-1.0,220195
15001,Boyaca,Tunja,3.1,134508
15832,Boyaca,Tunungua,12.7,32844
15835,Boyaca,Turmeque,1.6,89512
15837,Boyaca,Tuta,2.5,186007
15839,Boyaca,Tutaza,-2.4,137160
15820,Boyaca,Topaga,0.6,37790
15861,Boyaca,Ventaquemada,1.8,179736
15407,Boyaca,Villa De Leiva,2.4,142254
15879,Boyaca,Viracacha,0.6,70304
15897,Boyaca,Zetaquira,0.2,282434
15842,Boyaca,Umbita,1.5,164061
17013,Caldas,Aguadas,3.9,534268
17042,Caldas,Anserma,12.0,234757
17050,Caldas,Aranzazu,1.5,167918
17088,Caldas,Belalcazar,13.7,127127
17174,Caldas,Chinchina,10.6,122659
17272,Caldas,Filadelfia,10.6,216214
17380,Caldas,La Dorada,20.3,617440
17388,Caldas,La Merced,9.9,99457
17001,Caldas,Manizales,0.8,494940
17433,Caldas,Manzanares,1.8,222224
17442,Caldas,Marmato,11.2,41414
17444,Caldas,Marquetalia,9.1,101432
17446,Caldas,Marulanda,0.7,423160
17486,Caldas,Neira,0.7,414517
17495,Caldas,Norcasia,17.3,255702
17524,Caldas,Palestina,13.9,125923
17541,Caldas,Pensilvania,0.6,559892
17513,Caldas,Pacora,4.0,288940
17614,Caldas,Riosucio,6.5,431230
17616,Caldas,Risaralda,13.2,100893
17653,Caldas,Salamina,1.3,435722
17662,Caldas,Samana,8.7,851762
17665,Caldas,San Jose,13.3,68409
17777,Caldas,Supia,7.3,136369
17867,Caldas,Victoria,16.8,627863
17873,Caldas,Villamaria,-4.1,510552
17877,Caldas,Viterbo,14.3,126646
18029,Caqueta,Albania,18.5,461430
18094,Caqueta,Belen De Los Andaquies,4.2,1332070
18150,Caqueta,Cartagena Del Chaira,18.5,14302792
18205,Caqueta,Curillo,18.5,446258
18247,Caqueta,El Doncello,3.3,1237359
18256,Caqueta,El Paujil,3.1,1381144
18001,Caqueta,Florencia,2.9,2849167
18460,Caqueta,Milan,18.7,1364834
18410,Caqueta,Montanita,15.1,1902539
18479,Caqueta,Morelia,18.4,517065
18592,Caqueta,Puerto Rico,3.0,4639620
18610,Caqueta,San Jose Del Fragua,4.2,1463987
18753,Caqueta,San Vicente Del Caguan,1.9,22596052
18756,Caqueta,Solano,18.2,47306537
18785,Caqueta,Solita,18.4,533143
18860,Caqueta,Valparaiso,18.3,1487164
85010,Casanare,Aguazul,11.1,1618707
85015,Casanare,Chameza,1.2,347769
85125,Casanare,Hato Corozal,14.2,6180559
85136,Casanare,La Salina,-1.6,224697
85139,Casanare,Mani,20.5,4208984
85162,Casanare,Monterrey,8.3,874205
85225,Casanare,Nunchia,16.3,1236741
85230,Casanare,Orocue,20.5,5326366
85250,Casanare,Paz De Ariporo,14.2,13575765
85263,Casanare,Pore,15.8,877112
85279,Casanare,Recetor,1.9,203471
85300,Casanare,Sabanalarga,11.9,449883
85325,Casanare,San Luis De Palenque,20.5,3351294
85315,Casanare,Sacama,2.6,350779
85410,Casanare,Tauramena,6.5,2675418
85430,Casanare,Trinidad,20.5,3327161
85400,Casanare,Tamara,2.3,1225520
85440,Casanare,Villanueva,19.9,935168
85001,Casanare,Yopal,10.6,2785982
19022,Cauca,Almaguer,4.0,264315
19050,Cauca,Argelia,1.0,865804
19075,Cauca,Balboa,2.9,461121
19100,Cauca,Bolivar,2.9,890591
19110,Cauca,Buenos Aires,8.3,486294
19130,Cauca,Cajibio,5.2,617204
19137,Cauca,Caldono,4.3,396572
19142,Cauca,Caloto,8.6,296298
19212,Cauca,Corinto,-0.9,364582
19256,Cauca,El Tambo,5.2,3059416
19290,Cauca,Florencia,9.4,63227
19300,Cauca,Guachene,17.1,112533
19318,Cauca,Guapi,1.6,2857484
19355,Cauca,Inza,-0.4,968701
19364,Cauca,Jambalo,1.4,262182
19392,Cauca,La Sierra,3.4,232716
19397,Cauca,La Vega,-2.6,576336
19418,Cauca,Lopez,5.3,3756072
19450,Cauca,Mercaderes,10.1,778830
19455,Cauca,Miranda,0.0,212228
19473,Cauca,Morales,5.2,571576
19513,Cauca,Padilla,17.4,77935
19532,Cauca,Patia,5.2,843152
19533,Cauca,Piamonte,3.8,1234071
19548,Cauca,Piendamo Tunia,8.5,202515
19001,Cauca,Popayan,1.2,536566
19573,Cauca,Puerto Tejada,17.5,121797
19585,Cauca,Purace,-2.8,565742
19517,Cauca,Paez,-7.8,2005762
19622,Cauca,Rosas,7.9,188862
19693,Cauca,San Sebastian,-2.4,467981
19701,Cauca,Santa Rosa,-2.4,4042499
19698,Cauca,Santander De Quilichao,7.7,579367
19743,Cauca,Silvia,-0.7,761358
19760,Cauca,Sotara,-0.7,576431
19785,Cauca,Sucre,4.1,151709
19780,Cauca,Suarez,8.6,438527
19809,Cauca,Timbiqui,2.4,2292058
19807,Cauca,Timbio,9.6,224908
19821,Cauca,Toribio,-1.0,550482
19824,Cauca,Totoro,0.2,452123
19845,Cauca,Villa Rica,17.7,91403
20011,Cesar,Aguachica,11.1,991689
20013,Cesar,Agustin Codazzi,-1.8,1990912
20032,Cesar,Astrea,22.7,723196
20045,Cesar,Becerrill,4.4,1387431
20060,Cesar,Bosconia,22.0,665912
20175,Cesar,Chimichagua,13.6,1559273
20178,Cesar,Chiriguana,4.2,1263107
20228,Cesar,Curumani,6.3,1036651
20238,Cesar,El Copey,14.1,1086584
20250,Cesar,El Paso,22.6,922813
20295,Cesar,Gamarra,23.7,369472
20310,Cesar,Gonzalez,11.7,82395
20383,Cesar,La Gloria,13.2,907988
20400,Cesar,La Jagua De Ibirico,3.9,851142
20621,Cesar,La Paz,-1.7,1218532
20443,Cesar,Manaure Balcon Del Cesar,-0.7,155273
20517,Cesar,Pailitas,10.2,601870
20550,Cesar,Pelaya,10.6,479005
20570,Cesar,Pueblo Bello,0.9,845650
20614,Cesar,Rio De Oro,12.6,620799
20710,Cesar,San Alberto,7.5,621029
20750,Cesar,San Diego,17.0,733602
20770,Cesar,San Martin,7.5,1121506
20787,Cesar,Tamalameque,23.5,580879
20001,Cesar,Valledupar,-2.7,4760939
27006,Choco,Acandi,11.9,884274
27025,Choco,Alto Baudo,19.1,2298095
27050,Choco,Atrato (Yuto),23.1,472826
27073,Choco,Bagado,-8.5,906062
27075,Choco,Bahia Solano,16.8,1000977
27077,Choco,Bajo Baudo,19.0,3859475
27099,Choco,Bojaya,16.8,4075194
27150,Choco,Carmen Del Darien,19.4,3575003
27205,Choco,Condoto,13.6,524237
27160,Choco,Certegui,20.6,474761
27135,Choco,El Canton Del San Pablo,22.0,426516
27245,Choco,El Carmen,2.2,932014
27250,Choco,El Litoral Del San Juan,8.3,4614422
27361,Choco,Istmina,21.8,2104956
27372,Choco,Jurado,19.9,1418262
27413,Choco,Lloro,7.1,945710
27425,Choco,Medio Atrato,5.6,2034733
27430,Choco,Medio Baudo,22.1,1536707
27450,Choco,Medio San Juan,22.3,742975
27495,Choco,Nuqui,19.7,786818
27491,Choco,Novita,15.7,1058998
27001,Choco,Quibdo,3.5,3935568
27580,Choco,Rio Iro,15.2,364474
27600,Choco,Rio Quito,21.6,783712
27615,Choco,Riosucio,18.2,8510316
27660,Choco,San Jose Del Palmar,2.1,1773675
27745,Choco,Sipi,11.8,1766121
27787,Choco,Tado,5.8,801666
27800,Choco,Unguia,12.4,1329271
27810,Choco,Union Panamericana,23.0,199271
25001,Cundinamarca,Agua De Dios,17.7,96414
25019,Cundinamarca,Alban,5.9,57033
25035,Cundinamarca,Anapoima,15.8,139077
25040,Cundinamarca,Anolaima,4.6,135734
25599,Cundinamarca,Apulo,15.8,136847
25053,Cundinamarca,Arbelaez,0.5,159776
25086,Cundinamarca,Beltran,14.9,198459
25095,Cundinamarca,Bituima,10.6,68554
11001,Cundinamarca,"Bogota, D.C.",-2.1,1817617
25099,Cundinamarca,Bojaca,5.2,114816
25120,Cundinamarca,Cabrera,-0.8,472918
25123,Cundinamarca,Cachipay,8.2,60001
25126,Cundinamarca,Cajica,2.5,57613
25148,Cundinamarca,Caparrapi,12.1,691626
25154,Cundinamarca,Carmen De Carupa,1.1,335390
25168,Cundinamarca,Chaguani,11.0,193130
25178,Cundinamarca,Chipaque,-0.7,168889
25181,Cundinamarca,Choachi,-0.4,238380
25183,Cundinamarca,Choconta,1.2,337005
25175,Cundinamarca,Chia,2.2,89725
25200,Cundinamarca,Cogua,0.3,149171
25214,Cundinamarca,Cota,3.8,60325
25224,Cundinamarca,Cucunuba,2.5,123368
25151,Cundinamarca,Caqueza,2.8,125134
25245,Cundinamarca,El Colegio,6.0,132712
25258,Cundinamarca,El Penon,11.4,150616
25260,Cundinamarca,El Rosal,5.5,97906
25269,Cundinamarca,Facatativa,4.0,177403
25281,Cundinamarca,Fosca,1.4,124718
25286,Cundinamarca,Funza,6.4,78637
25290,Cundinamarca,Fusagasuga,3.7,217267
25279,Cundinamarca,Fomeque,-0.6,516292
25288,Cundinamarca,Fuquene,3.0,87018
25293,Cundinamarca,Gachala,0.6,432028
25295,Cundinamarca,Gachancipa,2.3,48214
25297,Cundinamarca,Gacheta,1.2,290620
25299,Cundinamarca,Gama,2.2,120848
25307,Cundinamarca,Girardot,18.5,146209
25312,Cundinamarca,Granada,4.5,68085
25317,Cundinamarca,Guacheta,1.7,191172
25320,Cundinamarca,Guaduas,11.6,857360
25322,Cundinamarca,Guasca,-0.5,404736
25324,Cundinamarca,Guataqui,18.3,102032
25326,Cundinamarca,Guatavita,0.6,283317
25328,Cundinamarca,Guayabal De Siquima,10.1,69482
25335,Cundinamarca,Guayabetal,0.8,249907
25339,Cundinamarca,Gutierrez,-1.7,508242
25368,Cundinamarca,Jerusalen,15.8,248906
25372,Cundinamarca,Junin,-0.3,385773
25377,Cundinamarca,La Calera,-0.3,366653
25386,Cundinamarca,La Mesa,9.1,166358
25394,Cundinamarca,La Palma,12.0,214295
25398,Cundinamarca,La Pena,12.1,144262
25402,Cundinamarca,La Vega,6.4,174494
25407,Cundinamarca,Lenguazaque,1.7,174805
25426,Cundinamarca,Macheta,1.1,257318
25430,Cundinamarca,Madrid,5.0,134211
25436,Cundinamarca,Manta,1.2,121152
25438,Cundinamarca,Medina,0.6,1342710
25473,Cundinamarca,Mosquera,5.0,119106
25483,Cundinamarca,Narino,17.9,61841
25486,Cundinamarca,Nemocon,2.3,110451
25488,Cundinamarca,Nilo,13.0,251976
25489,Cundinamarca,Nimaima,11.4,66834
25491,Cundinamarca,Nocaima,12.3,77414
25513,Cundinamarca,Pacho,1.8,452189
25518,Cundinamarca,Paime,11.1,195071
25524,Cundinamarca,Pandi,9.8,80416
25530,Cundinamarca,Paratebueno,16.6,993230
25535,Cundinamarca,Pasca,-0.3,304745
25572,Cundinamarca,Puerto Salgar,19.3,579543
25580,Cundinamarca,Puli,12.9,221839
25592,Cundinamarca,Quebradanegra,11.8,89648
25594,Cundinamarca,Quetame,1.3,154583
25596,Cundinamarca,Quipile,10.6,143326
25612,Cundinamarca,Ricaurte,20.1,143587
25645,Cundinamarca,San Antonio Del Tequendama,5.3,99377
25649,Cundinamarca,San Bernardo,0.2,277004
25653,Cundinamarca,San Cayetano,2.3,323291
25658,Cundinamarca,San Francisco,5.3,133330
25662,Cundinamarca,San Juan De Rioseco,11.2,352518
25718,Cundinamarca,Sasaima,6.3,125300
25736,Cundinamarca,Sesquile,1.0,158508
25740,Cundinamarca,Sibate,3.2,136899
25743,Cundinamarca,Silvania,4.0,182822
25745,Cundinamarca,Simijaca,5.7,108659
25754,Cundinamarca,Soacha,0.6,210300
25758,Cundinamarca,Sopo,1.0,124622
25769,Cundinamarca,Subachoque,1.9,234886
25772,Cundinamarca,Suesca,2.4,194571
25777,Cundinamarca,Supata,4.5,146398
25779,Cundinamarca,Susa,2.7,117005
25781,Cundinamarca,Sutatausa,2.4,72876
25785,Cundinamarca,Tabio,2.3,84450
25793,Cundinamarca,Tausa,0.7,226735
25797,Cundinamarca,Tena,8.0,57745
25799,Cundinamarca,Tenjo,2.6,128114
25805,Cundinamarca,Tibacuy,9.3,95022
25807,Cundinamarca,Tibirita,1.6,63509
25815,Cundinamarca,Tocaima,16.0,275723
25817,Cundinamarca,Tocancipa,2.3,82227
25823,Cundinamarca,Topaipi,12.3,161438
25839,Cundinamarca,Ubala,1.8,586319
25841,Cundinamarca,Ubaque,0.9,120152
25843,Cundinamarca,Ubate,2.6,114852
25845,Cundinamarca,Une,-0.6,234592
25506,Cundinamarca,Venecia,2.2,137010
25862,Cundinamarca,Vergara,9.8,162441
25867,Cundinamarca,Viani,10.5,75322
25871,Cundinamarca,Villagomez,8.4,70735
25873,Cundinamarca,Villapinzon,1.3,253974
25875,Cundinamarca,Villeta,12.3,158218
25878,Cundinamarca,Viota,7.6,225846
25885,Cundinamarca,Yacopi,11.1,1075227
25898,Cundinamarca,Zipacon,3.9,60831
25899,Cundinamarca,Zipaquira,0.3,218782
25851,Cundinamarca,Utica,13.7,103433
23068,Cordoba,Ayapel,23.3,2219804
23079,Cordoba,Buenavista,22.5,942804
23090,Cordoba,Canalete,22.9,474534
23162,Cordoba,Cerete,23.7,328454
