COD_MUN,DEPARTAMENTO,MUNICIPIO,TMIN_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
91263,Amazonas,El Encanto,19.2,11774585
91405,Amazonas,La Chorrera,20.1,14165931
91407,Amazonas,La Pedrera,20.5,15175784
91430,Amazonas,La Victoria,20.8,1598379
91001,Amazonas,Leticia,19.5,6727268
91460,Amazonas,Miriti-Parana,20.3,18820064
91530,Amazonas,Puerto Alegria,20.0,9291534
91536,Amazonas,Puerto Arica,19.8,15153174
91540,Amazonas,Puerto Narino,19.7,1587068
91669,Amazonas,Santander,19.9,16457477
91798,Amazonas,Tarapaca,20.4,10077628
05002,Antioquia,Abejorral,9.6,569818
05004,Antioquia,Abriaqui,5.4,333936
05021,Antioquia,Alejandria,12.4,145063
05030,Antioquia,Amaga,11.3,94539
05031,Antioquia,Amalfi,12.7,1362016
05034,Antioquia,Andes,7.6,451890
05036,Antioquia,Angelopolis,8.8,92005
05038,Antioquia,Angostura,9.0,381134
05040,Antioquia,Anori,12.5,1593171
05044,Antioquia,Anza,8.0,287675
05045,Antioquia,Apartado,19.2,603077
05051,Antioquia,Arboletes,21.7,851162
05055,Antioquia,Argelia,8.3,275658
05059,Antioquia,Armenia,12.4,124098
05079,Antioquia,Barbosa,9.1,231400
05088,Antioquia,Bello,7.8,166318
05086,Antioquia,Belmira,7.3,333209
05091,Antioquia,Betania,6.8,202703
05093,Antioquia,Betulia,7.2,294857
05107,Antioquia,Briceno,9.2,423900
05113,Antioquia,Buritica,8.8,399678
05125,Antioquia,Caicedo,4.4,225000
05129,Antioquia,Caldas,8.6,149249
05134,Antioquia,Campamento,10.6,261516
05142,Antioquia,Caracoli,18.4,295686
05145,Antioquia,Caramanta,9.2,103393
05147,Antioquia,Carepa,18.5,436264
05148,Antioquia,Carmen De Viboral,8.8,476206
05150,Antioquia,Carolina,9.5,168392
05154,Antioquia,Caucasia,22.5,1612931
05138,Antioquia,Canasgordas,7.3,410500
05172,Antioquia,Chigorodo,17.5,812701
05190,Antioquia,Cisneros,13.8,52830
05101,Antioquia,Ciudad Bolivar,8.0,296221
05197,Antioquia,Cocorna,11.0,271796
05206,Antioquia,Concepcion,9.4,227278
05209,Antioquia,Concordia,11.4,278528
05212,Antioquia,Copacabana,8.3,76412
05120,Antioquia,Caceres,18.5,2113418
05234,Antioquia,Dabeiba,7.6,2201979
05237,Antioquia,Donmatias,9.1,228757
05240,Antioquia,Ebejico,9.4,267317
05250,Antioquia,El Bagre,18.1,1760318
05607,Antioquia,El Retiro,8.5,272023
05264,Antioquia,Entrerrios,8.0,240971
05266,Antioquia,Envigado,9.0,89961
05282,Antioquia,Fredonia,10.3,289963
05284,Antioquia,Frontino,5.3,1556209
05306,Antioquia,Giraldo,7.1,105158
05308,Antioquia,Girardota,9.3,93182
05313,Antioquia,Granada,10.1,213883
05315,Antioquia,Guadalupe,12.8,133112
05318,Antioquia,Guarne,9.4,171165
05321,Antioquia,Guatape,11.2,93722
05310,Antioquia,Gomez Plata,11.5,373943
05347,Antioquia,Heliconia,9.1,129116
05353,Antioquia,Hispania,14.5,60851
05360,Antioquia,Itagui,12.1,21942
05361,Antioquia,Ituango,9.1,3200283
05364,Antioquia,Jardin,8.8,225853
05368,Antioquia,Jerico,11.0,230278
05376,Antioquia,La Ceja,9.0,149154
05380,Antioquia,La Estrella,8.8,41419
05390,Antioquia,La Pintada,16.5,61022
05400,Antioquia,La Union,9.0,188508
05411,Antioquia,Liborina,7.3,243496
05425,Antioquia,Maceo,17.5,435772
05440,Antioquia,Marinilla,10.6,129182
05001,Antioquia,Medellin,7.7,419962
05467,Antioquia,Montebello,10.4,85420
05475,Antioquia,Murindo,17.0,1423307
05480,Antioquia,Mutata,11.5,1209994
05483,Antioquia,Narino,7.0,355855
05495,Antioquia,Nechi,20.2,1058350
05490,Antioquia,Necocli,21.1,1413373
05501,Antioquia,Olaya,7.9,97860
05543,Antioquia,Peque,7.5,488675
05541,Antioquia,Penol,10.2,133072
05576,Antioquia,Pueblorrico,12.1,84712
05579,Antioquia,Puerto Berrio,18.6,1373268
05585,Antioquia,Puerto Nare,19.2,752766
05591,Antioquia,Puerto Triunfo,21.3,416003
05604,Antioquia,Remedios,17.6,2225054
05615,Antioquia,Rionegro,9.3,220278
05628,Antioquia,Sabanalarga,7.4,299127
05631,Antioquia,Sabaneta,10.7,17685
05642,Antioquia,Salgar,7.4,323789
05647,Antioquia,San Andres de Cuerquia,7.4,232856
05649,Antioquia,San Carlos,10.6,807373
05652,Antioquia,San Francisco,13.1,400557
05656,Antioquia,San Jeronimo,7.9,181379
05658,Antioquia,San Jose De La Montana,6.7,141913
05659,Antioquia,San Juan De Uraba,22.5,283742
05660,Antioquia,San Luis,13.5,478477
05664,Antioquia,San Pedro De Los Milagros,8.1,248643
05665,Antioquia,San Pedro De Uraba,20.8,680012
05667,Antioquia,San Rafael,10.6,409416
05670,Antioquia,San Roque,13.4,478016
05674,Antioquia,San Vicente,9.2,259228
05679,Antioquia,Santa Barbara,9.9,220405
05042,Antioquia,Santa Fe De Antioquia,5.3,591089
05686,Antioquia,Santa Rosa De Osos,7.9,973298
05690,Antioquia,Santo Domingo,10.8,299206
05697,Antioquia,Santuario,10.5,93832
05736,Antioquia,Segovia,15.2,1269072
05756,Antioquia,Sonson,7.1,1513077
05761,Antioquia,Sopetran,8.4,246389
05790,Antioquia,Taraza,13.4,1295523
05792,Antioquia,Tarso,8.1,135324
05809,Antioquia,Titiribi,12.1,157727
05819,Antioquia,Toledo,10.7,151358
05837,Antioquia,Turbo,20.0,3280628
05789,Antioquia,Tamesis,8.8,283262
05842,Antioquia,Uramita,8.4,299198
05847,Antioquia,Urrao,4.4,2880450
