COD_MUN,DEPARTAMENTO,MUNICIPIO,TMAX_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
05353,Antioquia,Hispania,30.9,60851
05360,Antioquia,Itagui,25.0,21942
05361,Antioquia,Ituango,30.8,3200283
05364,Antioquia,Jardin,23.9,225853
05368,Antioquia,Jerico,32.9,230278
05376,Antioquia,La Ceja,25.9,149154
05380,Antioquia,La Estrella,24.3,41419
05390,Antioquia,La Pintada,32.5,61022
05400,Antioquia,La Union,20.6,188508
05411,Antioquia,Liborina,31.8,243496
05425,Antioquia,Maceo,32.9,435772
05440,Antioquia,Marinilla,22.5,129182
05001,Antioquia,Medellin,28.3,419962
05467,Antioquia,Montebello,29.4,85420
05475,Antioquia,Murindo,33.4,1423307
05480,Antioquia,Mutata,32.3,1209994
05483,Antioquia,Narino,30.9,355855
05495,Antioquia,Nechi,34.7,1058350
05490,Antioquia,Necocli,32.2,1413373
05501,Antioquia,Olaya,32.5,97860
05543,Antioquia,Peque,30.0,488675
05541,Antioquia,Penol,22.7,133072
05576,Antioquia,Pueblorrico,32.7,84712
05579,Antioquia,Puerto Berrio,34.2,1373268
05585,Antioquia,Puerto Nare,34.5,752766
05591,Antioquia,Puerto Triunfo,34.8,416003
05604,Antioquia,Remedios,34.1,2225054
05615,Antioquia,Rionegro,21.8,220278
05628,Antioquia,Sabanalarga,30.0,299127
05631,Antioquia,Sabaneta,24.3,17685
05642,Antioquia,Salgar,32.9,323789
05647,Antioquia,San Andres de Cuerquia,28.1,232856
05649,Antioquia,San Carlos,33.7,807373
05652,Antioquia,San Francisco,33.1,400557
05656,Antioquia,San Jeronimo,31.8,181379
05658,Antioquia,San Jose De La Montana,18.4,141913
05659,Antioquia,San Juan De Uraba,31.2,283742
05660,Antioquia,San Luis,33.4,478477
05664,Antioquia,San Pedro De Los Milagros,20.8,248643
05665,Antioquia,San Pedro De Uraba,32.2,680012
05667,Antioquia,San Rafael,30.6,409416
05670,Antioquia,San Roque,31.0,478016
05674,Antioquia,San Vicente,23.4,259228
05679,Antioquia,Santa Barbara,32.5,220405
05042,Antioquia,Santa Fe De Antioquia,33.0,591089
05686,Antioquia,Santa Rosa De Osos,27.6,973298
05690,Antioquia,Santo Domingo,28.2,299206
05697,Antioquia,Santuario,23.2,93832
05736,Antioquia,Segovia,32.3,1269072
05756,Antioquia,Sonson,35.1,1513077
05761,Antioquia,Sopetran,32.8,246389
05790,Antioquia,Taraza,32.2,1295523
05792,Antioquia,Tarso,32.9,135324
05809,Antioquia,Titiribi,33.4,157727
05819,Antioquia,Toledo,30.6,151358
05837,Antioquia,Turbo,33.6,3280628
05789,Antioquia,Tamesis,32.8,283262
05842,Antioquia,Uramita,28.2,299198
05847,Antioquia,Urrao,33.2,2880450
05854,Antioquia,Valdivia,31.3,639646
05856,Antioquia,Valparaiso,32.2,141722
05858,Antioquia,Vegachi,32.1,609013
05861,Antioquia,Venecia,33.1,156919
05873,Antioquia,Vigia Del Fuerte,34.0,1866734
05885,Antioquia,Yali,32.1,496447
05887,Antioquia,Yarumal,28.1,802404
05890,Antioquia,Yolombo,33.5,1139895
05893,Antioquia,Yondo,34.8,2135142
05895,Antioquia,Zaragoza,33.2,1316724
81001,Arauca,Arauca,33.1,6480390
81065,Arauca,Arauquita,33.2,3398314
81220,Arauca,Cravo Norte,33.3,5830110
81300,Arauca,Fortul,32.2,1302674
81591,Arauca,Puerto Rondon,33.5,2560110
81736,Arauca,Saravena,32.9,1040968
81794,Arauca,Tame,33.2,6088514
08078,Atlantico,Baranoa,35.4,138078
08001,Atlantico,Barranquilla,33.0,165737
08137,Atlantico,Campo De La Cruz,37.0,113666
08141,Atlantico,Candelaria,36.7,154373
08296,Atlantico,Galapa,34.1,111089
08372,Atlantico,Juan De Acosta,35.1,191150
08421,Atlantico,Luruaco,36.2,255101
08433,Atlantico,Malambo,34.8,111834
08436,Atlantico,Manati,36.8,243551
08520,Atlantico,Palmar De Varela,36.1,104963
08549,Atlantico,Piojo,38.7,287737
08558,Atlantico,Polonuevo,35.6,84030
08560,Atlantico,Ponedera,36.7,235059
08573,Atlantico,Puerto Colombia,32.7,80058
08606,Atlantico,Repelon,36.3,407612
08634,Atlantico,Sabanagrande,35.4,49057
08638,Atlantico,Sabanalarga,36.2,450221
08675,Atlantico,Santa Lucia,37.0,65156
08685,Atlantico,Santo Tomas,35.8,74048
08758,Atlantico,Soledad,33.9,67368
08770,Atlantico,Suan,37.1,48341
08832,Atlantico,Tubara,34.2,203989
08849,Atlantico,Usiacuri,35.5,115345
13006,Bolivar,Achi,34.2,1076327
13030,Bolivar,Altos Del Rosario,34.8,343678
13042,Bolivar,Arenal,35.2,522075
13052,Bolivar,Arjona,35.6,666987
13062,Bolivar,Arroyohondo,37.1,186053
13074,Bolivar,Barranco De Loba,34.8,487437
13140,Bolivar,Calamar,37.3,290411
13160,Bolivar,Cantagallo,35.1,992881
13001,Bolivar,Cartagena De Indias,35.7,641599
13188,Bolivar,Cicuco,35.2,149678
13222,Bolivar,Clemencia,35.1,97062
13212,Bolivar,Cordoba,37.6,677130
13244,Bolivar,El Carmen De Bolivar,36.5,1073061
13248,Bolivar,El Guamo,37.7,435079
13268,Bolivar,El Penon,35.4,361034
13300,Bolivar,Hatillo De Loba,35.1,219910
13430,Bolivar,Magangue,36.8,1280772
13433,Bolivar,Mahates,36.4,490963
13440,Bolivar,Margarita,34.9,331744
13442,Bolivar,Maria La Baja,35.6,636887
13468,Bolivar,Mompos,34.8,738623
13458,Bolivar,Montecristo,34.2,2363379
13473,Bolivar,Morales,36.0,1522699
13490,Bolivar,Norosi,35.1,470792
13549,Bolivar,Pinillos,34.7,877847
13580,Bolivar,Regidor,35.7,207578
13600,Bolivar,Rioviejo,35.9,955818
13620,Bolivar,San Cristobal,36.6,48057
13647,Bolivar,San Estanislao,35.4,240440
13650,Bolivar,San Fernando,34.7,360236
13654,Bolivar,San Jacinto,36.8,502471
13655,Bolivar,San Jacinto Del Cauca,34.1,643931
13657,Bolivar,San Juan Nepomuceno,37.6,716411
13667,Bolivar,San Martin De Loba,35.3,509391
13670,Bolivar,San Pablo,35.8,2279235
13673,Bolivar,Santa Catalina,35.6,195742
13683,Bolivar,Santa Rosa,34.0,175803
13688,Bolivar,Santa Rosa Del Sur,34.3,2689542
13744,Bolivar,Simiti,36.1,1529192
13760,Bolivar,Soplaviento,35.9,105206
13780,Bolivar,Talaigua Nuevo,36.5,282518
13810,Bolivar,Tiquisio,34.8,862474
13836,Bolivar,Turbaco,36.1,230243
13838,Bolivar,Turbana,35.6,216239
13873,Bolivar,Villanueva,35.1,155836
13894,Bolivar,Zambrano,37.6,351120
15022,Boyaca,Almeida,23.0,64742
15047,Boyaca,Aquitania,24.1,1058211
15051,Boyaca,Arcabuco,22.2,154978
15087,Boyaca,Belen,19.5,183366
15090,Boyaca,Berbeo,24.4,65145
15092,Boyaca,Beteitiva,20.3,114526
15097,Boyaca,Boavita,29.1,163388
15104,Boyaca,Boyaca,17.7,53946
15106,Boyaca,Briceno,25.7,72614
15109,Boyaca,Buenavista,28.2,123767
15114,Boyaca,Busbanza,20.2,28487
15131,Boyaca,Caldas,19.0,88750
15135,Boyaca,Campohermoso,28.7,335327
15162,Boyaca,Cerinza,18.4,71470
15172,Boyaca,Chinavita,21.0,153141
15176,Boyaca,Chiquinquira,21.0,185435
15180,Boyaca,Chiscas,24.0,741218
15183,Boyaca,Chita,23.6,761279
15185,Boyaca,Chitaraque,25.2,178245
15187,Boyaca,Chivata,18.5,55652
15236,Boyaca,Chivor,26.2,121971
15232,Boyaca,Chiquiza,21.4,130944
15189,Boyaca,Cienega,17.6,60653
15212,Boyaca,Coper,29.2,168389
15215,Boyaca,Corrales,19.8,68384
15218,Boyaca,Covarachia,30.5,115095
15223,Boyaca,Cubara,30.9,1307040
15224,Boyaca,Cucaita,18.0,47345
15226,Boyaca,Cuitiva,17.6,49566
15204,Boyaca,Combita,19.0,163236
15238,Boyaca,Duitama,21.1,263024
15244,Boyaca,El Cocuy,18.9,267964
15248,Boyaca,El Espino,24.8,78072
15272,Boyaca,Firavitoba,20.5,122844
15276,Boyaca,Floresta,20.4,99040
15293,Boyaca,Gachantiva,24.4,99085
15299,Boyaca,Garagoa,23.1,217267
15317,Boyaca,Guacamayas,25.3,64841
15322,Boyaca,Guateque,22.8,40555
15325,Boyaca,Guayata,22.6,112217
15296,Boyaca,Gameza,18.7,138946
15332,Boyaca,Guican De La Sierra,23.1,1070903
15362,Boyaca,Iza,19.3,38473
15367,Boyaca,Jenesano,18.5,66331
15368,Boyaca,Jerico,25.8,148093
15380,Boyaca,La Capilla,21.1,63929
15403,Boyaca,La Uvita,26.1,181646
15401,Boyaca,La Victoria,29.5,31473
15377,Boyaca,Labranzagrande,27.8,652774
15425,Boyaca,Macanal,24.8,224465
15442,Boyaca,Maripi,30.6,180579
15455,Boyaca,Miraflores,24.4,290460
15464,Boyaca,Mongua,21.5,405311
15466,Boyaca,Mongui,17.6,77369
15469,Boyaca,Moniquira,25.9,245372
15476,Boyaca,Motavita,16.7,67457
15480,Boyaca,Muzo,30.8,154909
15491,Boyaca,Nobsa,21.6,62374
15494,Boyaca,Nuevo Colon,17.4,57731
15500,Boyaca,Oicata,18.4,67761
15507,Boyaca,Otanche,32.9,533974
15511,Boyaca,Pachavita,22.4,74881
15516,Boyaca,Paipa,22.5,342952
15518,Boyaca,Pajarito,26.5,352183
15522,Boyaca,Panqueba,22.2,44663
15531,Boyaca,Pauna,31.4,283931
15533,Boyaca,Paya,31.0,498334
15537,Boyaca,Paz De Rio,21.1,137921
15542,Boyaca,Pesca,19.5,295543
15550,Boyaca,Pisba,26.0,522244
15572,Boyaca,Puerto Boyaca,35.4,1701535
15514,Boyaca,Paez,29.1,380612
15580,Boyaca,Quipama,30.8,188012
15599,Boyaca,Ramiriqui,18.4,141107
15621,Boyaca,Rondon,19.5,231777
15600,Boyaca,Raquira,22.2,247937
15632,Boyaca,Saboya,21.8,279484
15646,Boyaca,Samaca,18.9,188280
15660,Boyaca,San Eduardo,22.8,122906
15664,Boyaca,San Jose De Pare,25.6,83670
15667,Boyaca,San Luis De Gaceno,32.0,527240
15673,Boyaca,San Mateo,28.0,139347
15676,Boyaca,San Miguel De Sema,20.7,105631
15681,Boyaca,San Pablo De Borbur,31.1,220216
15690,Boyaca,Santa Maria,31.1,347503
15693,Boyaca,Santa Rosa De Viterbo,21.4,131186
15696,Boyaca,Santa Sofia,24.3,87207
15686,Boyaca,Santana,26.1,76441
15720,Boyaca,Sativanorte,25.5,181350
15723,Boyaca,Sativasur,22.4,61700
15740,Boyaca,Siachoque,16.6,133916
15753,Boyaca,Soata,28.4,138419
15757,Boyaca,Socha,21.7,168764
15755,Boyaca,Socota,23.9,678247
15759,Boyaca,Sogamoso,20.6,233349
15761,Boyaca,Somondoco,23.1,66002
15762,Boyaca,Sora,18.9,53754
15764,Boyaca,Soraca,17.2,62643
15763,Boyaca,Sotaquira,22.2,320398
15774,Boyaca,Susacon,27.2,205449
15776,Boyaca,Sutamarchan,23.2,116304
15778,Boyaca,Sutatenza,23.1,46176
15638,Boyaca,Sachica,22.7,71835
15790,Boyaca,Tasco,20.4,235644
15798,Boyaca,Tenza,22.9,51489
15804,Boyaca,Tibana,18.5,136825
15806,Boyaca,Tibasosa,21.5,105337
15808,Boyaca,Tinjaca,22.6,89623
15810,Boyaca,Tipacoque,29.3,80921
15814,Boyaca,Toca,18.2,189032
15816,Boyaca,Togui,24.7,114085
15822,Boyaca,Tota,17.2,220195
15001,Boyaca,Tunja,17.2,134508
15832,Boyaca,Tunungua,27.8,32844
15835,Boyaca,Turmeque,17.0,89512
15837,Boyaca,Tuta,20.1,186007
15839,Boyaca,Tutaza,19.3,137160
15820,Boyaca,Topaga,19.5,37790
15861,Boyaca,Ventaquemada,16.6,179736
15407,Boyaca,Villa De Leiva,23.4,142254
15879,Boyaca,Viracacha,17.3,70304
15897,Boyaca,Zetaquira,21.5,282434
15842,Boyaca,Umbita,18.9,164061
17013,Caldas,Aguadas,32.5,534268
17042,Caldas,Anserma,30.6,234757
17050,Caldas,Aranzazu,27.1,167918
17088,Caldas,Belalcazar,30.9,127127
17174,Caldas,Chinchina,30.8,122659
17272,Caldas,Filadelfia,30.6,216214
17380,Caldas,La Dorada,36.9,617440
17388,Caldas,La Merced,30.5,99457
17001,Caldas,Manizales,30.2,494940
17433,Caldas,Manzanares,29.0,222224
17442,Caldas,Marmato,30.9,41414
17444,Caldas,Marquetalia,33.2,101432
17446,Caldas,Marulanda,25.1,423160
17486,Caldas,Neira,30.4,414517
17495,Caldas,Norcasia,34.9,255702
17524,Caldas,Palestina,30.7,125923
17541,Caldas,Pensilvania,28.8,559892
17513,Caldas,Pacora,31.2,288940
17614,Caldas,Riosucio,30.7,431230
17616,Caldas,Risaralda,30.9,100893
17653,Caldas,Salamina,29.0,435722
17662,Caldas,Samana,33.9,851762
17665,Caldas,San Jose,29.6,68409
17777,Caldas,Supia,30.4,136369
17867,Caldas,Victoria,36.6,627863
17873,Caldas,Villamaria,26.1,510552
17877,Caldas,Viterbo,29.7,126646
18029,Caqueta,Albania,31.8,461430
18094,Caqueta,Belen De Los Andaquies,31.8,1332070
18150,Caqueta,Cartagena Del Chaira,32.4,14302792
18205,Caqueta,Curillo,31.7,446258
18247,Caqueta,El Doncello,32.1,1237359
18256,Caqueta,El Paujil,31.8,1381144
18001,Caqueta,Florencia,31.9,2849167
18460,Caqueta,Milan,32.0,1364834
18410,Caqueta,Montanita,31.8,1902539
18479,Caqueta,Morelia,31.9,517065
18592,Caqueta,Puerto Rico,32.1,4639620
18610,Caqueta,San Jose Del Fragua,31.7,1463987
18753,Caqueta,San Vicente Del Caguan,32.5,22596052
18756,Caqueta,Solano,33.2,47306537
18785,Caqueta,Solita,31.8,533143
18860,Caqueta,Valparaiso,31.9,1487164
85010,Casanare,Aguazul,33.4,1618707
85015,Casanare,Chameza,27.9,347769
85125,Casanare,Hato Corozal,33.6,6180559
85136,Casanare,La Salina,23.1,224697
85139,Casanare,Mani,33.8,4208984
85162,Casanare,Monterrey,33.3,874205
85225,Casanare,Nunchia,33.5,1236741
85230,Casanare,Orocue,33.8,5326366
85250,Casanare,Paz De Ariporo,34.1,13575765
85263,Casanare,Pore,33.6,877112
85279,Casanare,Recetor,28.4,203471
85300,Casanare,Sabanalarga,32.7,449883
85325,Casanare,San Luis De Palenque,33.7,3351294
85315,Casanare,Sacama,28.9,350779
85410,Casanare,Tauramena,33.7,2675418
85430,Casanare,Trinidad,33.9,3327161
85400,Casanare,Tamara,31.4,1225520
85440,Casanare,Villanueva,33.2,935168
85001,Casanare,Yopal,33.6,2785982
19022,Cauca,Almaguer,29.7,264315
19050,Cauca,Argelia,25.5,865804
19075,Cauca,Balboa,33.6,461121
19100,Cauca,Bolivar,34.8,890591
19110,Cauca,Buenos Aires,29.1,486294
19130,Cauca,Cajibio,27.0,617204
19137,Cauca,Caldono,27.8,396572
19142,Cauca,Caloto,29.7,296298
19212,Cauca,Corinto,28.5,364582
19256,Cauca,El Tambo,32.5,3059416
19290,Cauca,Florencia,28.6,63227
19300,Cauca,Guachene,29.8,112533
19318,Cauca,Guapi,32.3,2857484
19355,Cauca,Inza,27.7,968701
19364,Cauca,Jambalo,25.2,262182
19392,Cauca,La Sierra,32.0,232716
19397,Cauca,La Vega,30.6,576336
19418,Cauca,Lopez,31.6,3756072
19450,Cauca,Mercaderes,34.8,778830
19455,Cauca,Miranda,29.2,212228
19473,Cauca,Morales,27.6,571576
19513,Cauca,Padilla,29.3,77935
19532,Cauca,Patia,34.7,843152
19533,Cauca,Piamonte,31.7,1234071
19548,Cauca,Piendamo Tunia,27.4,202515
19001,Cauca,Popayan,26.1,536566
19573,Cauca,Puerto Tejada,29.6,121797
19585,Cauca,Purace,23.2,565742
19517,Cauca,Paez,29.9,2005762
19622,Cauca,Rosas,31.2,188862
19693,Cauca,San Sebastian,27.3,467981
19701,Cauca,Santa Rosa,30.4,4042499
19698,Cauca,Santander De Quilichao,29.6,579367
19743,Cauca,Silvia,23.9,761358
19760,Cauca,Sotara,27.1,576431
19785,Cauca,Sucre,32.2,151709
19780,Cauca,Suarez,27.4,438527
19809,Cauca,Timbiqui,31.4,2292058
19807,Cauca,Timbio,29.0,224908
19821,Cauca,Toribio,25.9,550482
19824,Cauca,Totoro,25.1,452123
19845,Cauca,Villa Rica,29.8,91403
20011,Cesar,Aguachica,36.4,991689
20013,Cesar,Agustin Codazzi,38.9,1990912
20032,Cesar,Astrea,38.1,723196
20045,Cesar,Becerrill,38.8,1387431
20060,Cesar,Bosconia,39.1,665912
20175,Cesar,Chimichagua,37.3,1559273
20178,Cesar,Chiriguana,39.1,1263107
20228,Cesar,Curumani,37.2,1036651
20238,Cesar,El Copey,38.2,1086584
20250,Cesar,El Paso,39.1,922813
20295,Cesar,Gamarra,35.9,369472
20310,Cesar,Gonzalez,26.5,82395
20383,Cesar,La Gloria,35.9,907988
20400,Cesar,La Jagua De Ibirico,39.0,851142
20621,Cesar,La Paz,39.0,1218532
20443,Cesar,Manaure Balcon Del Cesar,33.9,155273
20517,Cesar,Pailitas,35.5,601870
20550,Cesar,Pelaya,35.8,479005
20570,Cesar,Pueblo Bello,33.7,845650
20614,Cesar,Rio De Oro,36.0,620799
20710,Cesar,San Alberto,36.6,621029
20750,Cesar,San Diego,38.9,733602
20770,Cesar,San Martin,36.7,1121506
20787,Cesar,Tamalameque,35.8,580879
20001,Cesar,Valledupar,39.1,4760939
27006,Choco,Acandi,30.5,884274
27025,Choco,Alto Baudo,33.4,2298095
27050,Choco,Atrato (Yuto),33.4,472826
27073,Choco,Bagado,33.5,906062
27075,Choco,Bahia Solano,29.1,1000977
27077,Choco,Bajo Baudo,33.0,3859475
27099,Choco,Bojaya,33.8,4075194
27150,Choco,Carmen Del Darien,33.4,3575003
27205,Choco,Condoto,32.8,524237
27160,Choco,Certegui,33.1,474761
27135,Choco,El Canton Del San Pablo,33.3,426516
27245,Choco,El Carmen,31.3,932014
27250,Choco,El Litoral Del San Juan,32.8,4614422
27361,Choco,Istmina,33.0,2104956
27372,Choco,Jurado,30.8,1418262
27413,Choco,Lloro,33.3,945710
27425,Choco,Medio Atrato,33.8,2034733
27430,Choco,Medio Baudo,33.2,1536707
27450,Choco,Medio San Juan,32.9,742975
27495,Choco,Nuqui,30.7,786818
27491,Choco,Novita,32.9,1058998
27001,Choco,Quibdo,33.9,3935568
27580,Choco,Rio Iro,32.7,364474
27600,Choco,Rio Quito,33.3,783712
27615,Choco,Riosucio,34.3,8510316
27660,Choco,San Jose Del Palmar,34.1,1773675
27745,Choco,Sipi,32.9,1766121
27787,Choco,Tado,32.8,801666
27800,Choco,Unguia,33.5,1329271
27810,Choco,Union Panamericana,32.9,199271
25001,Cundinamarca,Agua De Dios,36.5,96414
25019,Cundinamarca,Alban,27.4,57033
25035,Cundinamarca,Anapoima,33.7,139077
25040,Cundinamarca,Anolaima,28.4,135734
25599,Cundinamarca,Apulo,35.1,136847
25053,Cundinamarca,Arbelaez,32.7,159776
25086,Cundinamarca,Beltran,37.0,198459
25095,Cundinamarca,Bituima,28.8,68554
11001,Cundinamarca,"Bogota, D.C.",30.5,1817617
25099,Cundinamarca,Bojaca,21.9,114816
25120,Cundinamarca,Cabrera,36.3,472918
25123,Cundinamarca,Cachipay,30.3,60001
25126,Cundinamarca,Cajica,20.0,57613
25148,Cundinamarca,Caparrapi,35.6,691626
25154,Cundinamarca,Carmen De Carupa,22.1,335390
25168,Cundinamarca,Chaguani,37.0,193130
25178,Cundinamarca,Chipaque,20.2,168889
25181,Cundinamarca,Choachi,21.1,238380
25183,Cundinamarca,Choconta,16.5,337005
25175,Cundinamarca,Chia,20.1,89725
25200,Cundinamarca,Cogua,18.9,149171
25214,Cundinamarca,Cota,20.1,60325
25224,Cundinamarca,Cucunuba,17.7,123368
25151,Cundinamarca,Caqueza,22.6,125134
25245,Cundinamarca,El Colegio,31.6,132712
25258,Cundinamarca,El Penon,31.1,150616
25260,Cundinamarca,El Rosal,22.2,97906
25269,Cundinamarca,Facatativa,19.9,177403
25281,Cundinamarca,Fosca,22.1,124718
25286,Cundinamarca,Funza,20.1,78637
25290,Cundinamarca,Fusagasuga,33.2,217267
25279,Cundinamarca,Fomeque,22.2,516292
25288,Cundinamarca,Fuquene,19.5,87018
25293,Cundinamarca,Gachala,27.4,432028
25295,Cundinamarca,Gachancipa,19.5,48214
25297,Cundinamarca,Gacheta,20.4,290620
25299,Cundinamarca,Gama,20.6,120848
25307,Cundinamarca,Girardot,38.8,146209
25312,Cundinamarca,Granada,21.1,68085
25317,Cundinamarca,Guacheta,19.2,191172
25320,Cundinamarca,Guaduas,37.3,857360
25322,Cundinamarca,Guasca,19.4,404736
25324,Cundinamarca,Guataqui,37.9,102032
25326,Cundinamarca,Guatavita,18.5,283317
25328,Cundinamarca,Guayabal De Siquima,28.1,69482
25335,Cundinamarca,Guayabetal,27.2,249907
25339,Cundinamarca,Gutierrez,23.8,508242
25368,Cundinamarca,Jerusalen,36.3,248906
25372,Cundinamarca,Junin,19.9,385773
25377,Cundinamarca,La Calera,19.2,366653
25386,Cundinamarca,La Mesa,32.2,166358
25394,Cundinamarca,La Palma,33.7,214295
25398,Cundinamarca,La Pena,33.0,144262
25402,Cundinamarca,La Vega,31.1,174494
25407,Cundinamarca,Lenguazaque,17.7,174805
25426,Cundinamarca,Macheta,20.0,257318
25430,Cundinamarca,Madrid,19.7,134211
25436,Cundinamarca,Manta,22.0,121152
25438,Cundinamarca,Medina,31.9,1342710
25473,Cundinamarca,Mosquera,20.0,119106
25483,Cundinamarca,Narino,38.5,61841
25486,Cundinamarca,Nemocon,18.8,110451
25488,Cundinamarca,Nilo,37.2,251976
25489,Cundinamarca,Nimaima,32.9,66834
25491,Cundinamarca,Nocaima,32.1,77414
25513,Cundinamarca,Pacho,29.1,452189
25518,Cundinamarca,Paime,30.7,195071
25524,Cundinamarca,Pandi,31.9,80416
25530,Cundinamarca,Paratebueno,32.5,993230
25535,Cundinamarca,Pasca,21.3,304745
25572,Cundinamarca,Puerto Salgar,36.3,579543
25580,Cundinamarca,Puli,35.2,221839
25592,Cundinamarca,Quebradanegra,33.1,89648
25594,Cundinamarca,Quetame,24.2,154583
25596,Cundinamarca,Quipile,31.0,143326
25612,Cundinamarca,Ricaurte,37.8,143587
25645,Cundinamarca,San Antonio Del Tequendama,28.0,99377
25649,Cundinamarca,San Bernardo,28.6,277004
25653,Cundinamarca,San Cayetano,26.8,323291
25658,Cundinamarca,San Francisco,28.5,133330
25662,Cundinamarca,San Juan De Rioseco,37.3,352518
25718,Cundinamarca,Sasaima,30.1,125300
25736,Cundinamarca,Sesquile,18.5,158508
25740,Cundinamarca,Sibate,19.5,136899
25743,Cundinamarca,Silvania,27.0,182822
25745,Cundinamarca,Simijaca,19.8,108659
25754,Cundinamarca,Soacha,21.5,210300
25758,Cundinamarca,Sopo,20.2,124622
25769,Cundinamarca,Subachoque,19.6,234886
25772,Cundinamarca,Suesca,18.6,194571
25777,Cundinamarca,Supata,28.6,146398
25779,Cundinamarca,Susa,19.3,117005
25781,Cundinamarca,Sutatausa,17.5,72876
25785,Cundinamarca,Tabio,19.6,84450
25793,Cundinamarca,Tausa,17.6,226735
25797,Cundinamarca,Tena,30.1,57745
25799,Cundinamarca,Tenjo,19.9,128114
25805,Cundinamarca,Tibacuy,33.3,95022
25807,Cundinamarca,Tibirita,21.5,63509
25815,Cundinamarca,Tocaima,36.7,275723
25817,Cundinamarca,Tocancipa,19.8,82227
25823,Cundinamarca,Topaipi,29.8,161438
25839,Cundinamarca,Ubala,30.9,586319
25841,Cundinamarca,Ubaque,21.9,120152
25843,Cundinamarca,Ubate,18.0,114852
25845,Cundinamarca,Une,20.2,234592
25506,Cundinamarca,Venecia,27.8,137010
25862,Cundinamarca,Vergara,31.6,162441
25867,Cundinamarca,Viani,28.8,75322
25871,Cundinamarca,Villagomez,27.2,70735
25873,Cundinamarca,Villapinzon,15.7,253974
25875,Cundinamarca,Villeta,32.9,158218
25878,Cundinamarca,Viota,33.8,225846
25885,Cundinamarca,Yacopi,34.4,1075227
25898,Cundinamarca,Zipacon,24.7,60831
25899,Cundinamarca,Zipaquira,19.8,218782
25851,Cundinamarca,Utica,34.1,103433
23068,Cordoba,Ayapel,34.2,2219804
23079,Cordoba,Buenavista,33.7,942804
23090,Cordoba,Canalete,31.8,474534
23162,Cordoba,Cerete,33.4,328454
23168,Cordoba,Chima,33.9,366795
23182,Cordoba,Chinu,34.9,708733
23189,Cordoba,Cienaga De Oro,33.7,725185
